Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:17:09
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       277103512.25         46926772.80         36828316.65         23162462.92
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  277103512.25         46926772.80         36828316.65         23162462.92
MidReek    1                       199768106.05         38522741.05         30664295.99         19285720.43
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  199768106.05         38522741.05         30664295.99         19285720.43
LowerReek  1                       128535806.55         27621861.55         23146571.17         14557591.69
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  128535806.55         27621861.55         23146571.17         14557591.69
Totals     1                       605407424.84        113071375.40         90639183.81         57005775.04
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  605407424.84        113071375.40         90639183.81         57005775.04
