ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,277076121.96,46888508.25,36558391.37,22992698.6
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,199788561.37,38537964.32,30438582.4,19143762.19
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,128592062.76,27631224.19,22912994.27,14410688.0
LowerReek,2,0.0,0.0,0.0,0.0
