ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4504251,843581,537196,374614,52745583
Valysar,CentralSouth,49211687,9053552,6792110,4736479,666896196
Valysar,CentralNorth,33763783,5603081,4112770,2868040,403820097
Valysar,NorthHorst,3025712,349768,124049,76197,14926991
Valysar,CentralRamp,13524779,2279877,1594310,1111792,156540340
Valysar,CentralHorst,84600770,15507663,12317548,8589643,1209421822
Valysar,EastLowland,2350418,522903,307999,214783,30241449
Therys,WestLowland,2054333,331234,132024,92067,12963055
Therys,CentralSouth,7942199,1693742,1009511,703983,99120796
Therys,CentralNorth,18949543,3740822,2241611,1563188,220096870
Therys,NorthHorst,4214519,652979,253050,155436,30449881
Therys,CentralRamp,6167205,1437247,1036557,722843,101776310
Therys,CentralHorst,29097317,7304928,5717811,3987316,561414117
Therys,EastLowland,84,0,0,0,0
Volon,WestLowland,312018,62279,40518,28255,3978306
Volon,CentralSouth,24377378,4353115,2859003,1993726,280716671
Volon,CentralNorth,6666927,985680,587712,409841,57705628
Volon,NorthHorst,2198715,389090,249903,153503,30071302
Volon,CentralRamp,8069795,1514784,1175879,819999,115455912
Volon,CentralHorst,84760616,15213330,11789631,8221500,1157587232
Volon,EastLowland,12581,2086,113,79,11062
