ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4519417,850679,581703,405651,57115647
Valysar,CentralSouth,49180372,9060141,6891896,4806064,676693848
Valysar,CentralNorth,33750596,5610227,4157175,2899006,408180093
Valysar,NorthHorst,3040329,352419,153252,94135,18441066
Valysar,CentralRamp,13521522,2280346,1594169,1111694,156526469
Valysar,CentralHorst,84597611,15514024,12371188,8627049,1214688498
Valysar,EastLowland,2367703,531567,352539,245843,34614708
Therys,WestLowland,2059178,329958,144836,101001,14220992
Therys,CentralSouth,7942844,1700141,1045576,729133,102661875
Therys,CentralNorth,18950744,3742802,2280620,1590390,223926959
Therys,NorthHorst,4217750,656628,270583,166206,32559688
Therys,CentralRamp,6165117,1437448,1044342,728272,102540725
Therys,CentralHorst,29089930,7308025,5742925,4004829,563879926
Therys,EastLowland,97,17,7,5,655
Volon,WestLowland,312845,62808,47396,33052,4653664
Volon,CentralSouth,24393515,4303176,3056253,2131278,300083974
Volon,CentralNorth,6669484,982298,611856,426678,60076270
Volon,NorthHorst,2195502,386513,274384,168541,33017126
Volon,CentralRamp,8071965,1512847,1207665,842165,118576875
Volon,CentralHorst,84754214,15211895,11839430,8256228,1162476864
Volon,EastLowland,13831,1929,415,289,40735
