ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4504991,843463,537363,374730,52762028,0,0,0,0,0
Valysar,CentralSouth,49273656,9173683,6951892,4847902,682584660,0,0,0,0,0
Valysar,CentralNorth,33821734,5613737,4121820,2874351,404708691,0,0,0,0,0
Valysar,NorthHorst,3028726,350379,124460,76450,14976499,25063581,2691632,1646259,382851028,58576
Valysar,CentralRamp,13511015,2286165,1604903,1119179,157580415,0,0,0,0,0
Valysar,CentralHorst,84702548,15596695,12430876,8668673,1220549128,0,0,0,0,0
Valysar,EastLowland,2361346,526832,311003,216878,30536448,0,0,0,0,0
Therys,WestLowland,2042161,332170,142025,99041,13945042,0,0,0,0,0
Therys,CentralSouth,7954518,1719477,1013370,706674,99499678,0,0,0,0,0
Therys,CentralNorth,18939605,3566141,2083965,1453253,204618049,0,0,0,0,0
Therys,NorthHorst,4242440,635852,251572,154528,30272087,18840683,3039665,1908434,443821926,67905
Therys,CentralRamp,6187715,1553174,1157358,807084,113637366,0,0,0,0,0
Therys,CentralHorst,29195506,7509248,5806728,4049322,570144574,0,0,0,0,0
Therys,EastLowland,32,0,0,0,0,0,0,0,0,0
Volon,WestLowland,307783,61668,39576,27598,3885807,0,0,0,0,0
Volon,CentralSouth,24464106,4353299,2857787,1992878,280597193,0,0,0,0,0
Volon,CentralNorth,6650553,981401,585073,408001,57446510,0,0,0,0,0
Volon,NorthHorst,2263535,400549,257433,158128,30977337,5540457,1037589,867033,201635558,30850
Volon,CentralRamp,8065117,1511467,1170685,816377,114945925,0,0,0,0,0
Volon,CentralHorst,84991768,15287826,11933329,8321708,1171696484,0,0,0,0,0
Volon,EastLowland,12776,2119,123,85,12036,0,0,0,0,0
