PRESSURE,WELL,SGAS,CONBPRES,DRAWDOWN,WELLMODEL,CONIDX,CONIPOS,DATE,SWAT,DEPTH,CONKPOS,CONJPOS
305.78564453125,R_A5,0.0,305.78564453125,0,STANDARD,12,31,2018-01-01,1.0,1705.3868408203125,14,21
305.97613525390625,R_A5,0.0,305.97613525390625,0,STANDARD,13,31,2018-01-01,1.0,1707.3968505859375,15,21
306.3116455078125,R_A5,0.0,306.3116455078125,0,STANDARD,14,31,2018-01-01,1.0,1709.406982421875,16,21
306.50213623046875,R_A5,0.0,306.50213623046875,0,STANDARD,15,31,2018-01-01,1.0,1711.4169921875,17,21
306.6619873046875,R_A5,0.0,306.6619873046875,0,STANDARD,16,31,2018-01-01,1.0,1713.103515625,18,21
306.68524169921875,R_A5,0.0,306.68524169921875,0,STANDARD,17,31,2018-01-01,1.0,1715.006591796875,24,21
306.9103088378906,R_A5,0.0,306.9103088378906,0,STANDARD,18,31,2018-01-01,1.0,1717.3812255859375,25,21
307.441162109375,R_A5,0.0,307.441162109375,0,STANDARD,19,31,2018-01-01,1.0,1719.7559814453125,26,21
307.66619873046875,R_A5,0.0,307.66619873046875,0,STANDARD,20,31,2018-01-01,1.0,1722.130615234375,27,21
307.8912658691406,R_A5,0.0,307.8912658691406,0,STANDARD,21,31,2018-01-01,1.0,1724.5052490234375,28,21
305.0827941894531,R_A6,0.0,305.0827941894531,0,STANDARD,1,17,2018-01-01,1.0,1694.8712158203125,1,42
305.2287292480469,R_A6,0.0,305.2287292480469,0,STANDARD,2,17,2018-01-01,1.0,1696.4110107421875,2,42
305.3746643066406,R_A6,0.0,305.3746643066406,0,STANDARD,3,17,2018-01-01,1.0,1697.950927734375,3,42
305.52056884765625,R_A6,0.0,305.52056884765625,0,STANDARD,4,17,2018-01-01,1.0,1699.49072265625,4,42
305.66650390625,R_A6,0.0,305.66650390625,0,STANDARD,5,17,2018-01-01,1.0,1701.0306396484375,5,42
305.81243896484375,R_A6,0.0,305.81243896484375,0,STANDARD,6,17,2018-01-01,1.0,1702.5704345703125,6,42
305.6593322753906,R_A6,0.0,305.6593322753906,0,STANDARD,7,17,2018-01-01,1.0,1704.1103515625,7,42
305.8052673339844,R_A6,0.0,305.8052673339844,0,STANDARD,8,17,2018-01-01,1.0,1705.650146484375,8,42
306.250244140625,R_A6,0.0,306.250244140625,0,STANDARD,9,17,2018-01-01,1.0,1707.1900634765625,9,42
306.09039306640625,R_A6,0.0,306.09039306640625,0,STANDARD,10,17,2018-01-01,1.0,1708.72998046875,10,42
306.2767028808594,R_A6,0.0,306.2767028808594,0,STANDARD,11,17,2018-01-01,1.0,1710.694580078125,11,42
306.503173828125,R_A6,0.0,306.503173828125,0,STANDARD,12,17,2018-01-01,1.0,1713.0841064453125,12,42
306.7415771484375,R_A6,0.0,306.7415771484375,0,STANDARD,13,17,2018-01-01,1.0,1715.4735107421875,13,42
306.9680480957031,R_A6,0.0,306.9680480957031,0,STANDARD,14,17,2018-01-01,1.0,1717.863037109375,14,42
307.19451904296875,R_A6,0.0,307.19451904296875,0,STANDARD,15,17,2018-01-01,1.0,1720.25244140625,15,42
307.56597900390625,R_A6,0.0,307.56597900390625,0,STANDARD,16,17,2018-01-01,1.0,1722.6419677734375,16,42
307.7881774902344,R_A6,0.0,307.7881774902344,0,STANDARD,17,17,2018-01-01,1.0,1724.9864501953125,17,42
307.908203125,R_A6,0.0,307.908203125,0,STANDARD,18,17,2018-01-01,1.0,1726.252685546875,18,42
307.8434143066406,R_A6,0.0,307.8434143066406,0,STANDARD,19,17,2018-01-01,1.0,1727.2265625,24,42
308.3116760253906,R_A6,0.0,308.3116760253906,0,STANDARD,20,17,2018-01-01,1.0,1728.9410400390625,25,42
308.47418212890625,R_A6,0.0,308.47418212890625,0,STANDARD,21,17,2018-01-01,1.0,1730.655517578125,26,42
308.6366882324219,R_A6,0.0,308.6366882324219,0,STANDARD,22,17,2018-01-01,1.0,1732.3699951171875,27,42
308.493408203125,R_A6,0.0,308.493408203125,0,STANDARD,23,17,2018-01-01,1.0,1734.08447265625,28,42
296.8155822753906,R_A2,0.0,296.8155822753906,0,STANDARD,1,22,2018-03-01,0.05449560284614563,1639.54345703125,1,30
296.9307556152344,R_A2,0.0,296.9307556152344,0,STANDARD,2,22,2018-03-01,0.056184832006692886,1641.261962890625,2,30
297.0458679199219,R_A2,0.0,297.0458679199219,0,STANDARD,3,22,2018-03-01,0.058226361870765686,1642.98046875,3,30
297.1610107421875,R_A2,0.0,297.1610107421875,0,STANDARD,4,22,2018-03-01,0.06321950256824493,1644.6988525390625,4,30
297.2761535644531,R_A2,0.0,297.2761535644531,0,STANDARD,5,22,2018-03-01,0.06535091996192932,1646.4173583984375,5,30
297.41705322265625,R_A2,0.0,297.41705322265625,0,STANDARD,6,22,2018-03-01,0.3035048544406891,1648.1358642578125,6,30
297.54058837890625,R_A2,0.0,297.54058837890625,0,STANDARD,7,22,2018-03-01,0.8769698143005371,1649.8543701171875,7,30
297.6644287109375,R_A2,0.0,297.6644287109375,0,STANDARD,8,22,2018-03-01,0.8609960079193115,1651.57275390625,8,30
298.19000244140625,R_A2,0.0,298.19000244140625,0,STANDARD,9,22,2018-03-01,0.878757119178772,1653.291259765625,9,30
298.7845764160156,R_A2,0.0,298.7845764160156,0,STANDARD,10,22,2018-03-01,0.8841444253921509,1655.009765625,10,30
298.5613708496094,R_A2,0.0,298.5613708496094,0,STANDARD,11,22,2018-03-01,0.06753680855035782,1656.904052734375,11,30
298.7001037597656,R_A2,0.0,298.7001037597656,0,STANDARD,12,22,2018-03-01,0.06893634051084518,1658.974365234375,12,30
298.8409729003906,R_A2,0.0,298.8409729003906,0,STANDARD,13,22,2018-03-01,0.43810945749282837,1661.044677734375,13,30
298.98291015625,R_A2,0.0,298.98291015625,0,STANDARD,14,22,2018-03-01,0.481689453125,1663.114990234375,14,30
299.1244812011719,R_A2,0.0,299.1244812011719,0,STANDARD,15,22,2018-03-01,0.8980871438980103,1665.185302734375,15,30
299.56353759765625,R_A2,0.0,299.56353759765625,0,STANDARD,16,22,2018-03-01,0.9515312314033508,1670.7791748046875,15,29
299.7088623046875,R_A2,0.0,299.7088623046875,0,STANDARD,17,22,2018-03-01,0.9621551632881165,1672.966064453125,16,29
299.855224609375,R_A2,0.0,299.855224609375,0,STANDARD,18,22,2018-03-01,0.9728694558143616,1675.1529541015625,17,29
299.95330810546875,R_A2,0.0,299.95330810546875,0,STANDARD,19,22,2018-03-01,0.9906420707702637,1676.616943359375,18,29
302.482421875,R_A2,-1.6507643505175168e-13,302.482421875,0,STANDARD,20,22,2018-03-01,1.0,1677.8544921875,24,29
302.2692565917969,R_A2,-3.8635823598580366e-13,302.2692565917969,0,STANDARD,21,22,2018-03-01,1.0,1679.588623046875,25,29
302.1694641113281,R_A2,0.0,302.1694641113281,0,STANDARD,22,22,2018-03-01,0.9999468922615051,1681.32275390625,26,29
302.3780212402344,R_A2,-2.7795978851941072e-09,302.3780212402344,0,STANDARD,23,22,2018-03-01,1.0,1683.056884765625,27,29
303.2558288574219,R_A2,-1.7211096913979929e-12,303.2558288574219,0,STANDARD,24,22,2018-03-01,1.0,1684.791015625,28,29
277.3201599121094,R_A5,-7.32752053478336e-11,277.3201599121094,0,STANDARD,1,31,2018-04-28,1.0,1686.2589111328125,1,20
277.54278564453125,R_A5,-7.085643877191572e-11,277.54278564453125,0,STANDARD,2,31,2018-04-28,1.0,1688.610595703125,2,20
277.7654113769531,R_A5,-7.135779467315473e-11,277.7654113769531,0,STANDARD,3,31,2018-04-28,1.0,1690.96240234375,3,20
277.988037109375,R_A5,-8.87170961694217e-11,277.988037109375,0,STANDARD,4,31,2018-04-28,1.0,1693.31396484375,4,20
278.2106018066406,R_A5,-7.286937719896969e-11,278.2106018066406,0,STANDARD,5,31,2018-04-28,1.0,1695.665771484375,5,20
278.43316650390625,R_A5,-6.255581469494231e-11,278.43316650390625,0,STANDARD,6,31,2018-04-28,1.0,1698.0174560546875,6,20
278.99969482421875,R_A5,-6.058615523336919e-13,278.99969482421875,0,STANDARD,7,31,2018-04-28,1.0,1700.3692626953125,7,20
279.65277099609375,R_A5,-3.139247542471857e-12,279.65277099609375,0,STANDARD,8,31,2018-04-28,1.0,1709.6060791015625,11,20
277.8974304199219,R_A5,-9.466283312775658e-11,277.8974304199219,0,STANDARD,9,31,2018-04-28,1.0,1699.3565673828125,11,21
278.1041564941406,R_A5,-5.657317322937949e-11,278.1041564941406,0,STANDARD,10,31,2018-04-28,1.0,1701.36669921875,12,21
278.30718994140625,R_A5,-3.3159273937766187e-12,278.30718994140625,0,STANDARD,11,31,2018-04-28,1.0,1703.376708984375,13,21
278.4996032714844,R_A5,-1.7582869188403905e-11,278.4996032714844,0,STANDARD,12,31,2018-04-28,1.0,1705.3868408203125,14,21
280.5398254394531,R_A5,-4.584001147417416e-12,280.5398254394531,0,STANDARD,13,31,2018-04-28,1.0,1707.3968505859375,15,21
282.0433349609375,R_A5,-1.2966303378214583e-12,282.0433349609375,0,STANDARD,14,31,2018-04-28,1.0,1709.406982421875,16,21
282.24993896484375,R_A5,-1.4188254520916543e-12,282.24993896484375,0,STANDARD,15,31,2018-04-28,1.0,1711.4169921875,17,21
282.4161682128906,R_A5,-2.698569449496868e-12,282.4161682128906,0,STANDARD,16,31,2018-04-28,1.0,1713.103515625,18,21
286.85980224609375,R_A5,5.5704864332373205e-11,286.85980224609375,0,STANDARD,17,31,2018-04-28,1.0,1715.006591796875,24,21
287.0849914550781,R_A5,6.922051126734274e-11,287.0849914550781,0,STANDARD,18,31,2018-04-28,1.0,1717.3812255859375,25,21
298.4427185058594,R_A5,-2.930197105583544e-19,298.4427185058594,0,STANDARD,19,31,2018-04-28,1.0,1719.7559814453125,26,21
305.1244201660156,R_A5,-1.713567711425304e-19,305.1244201660156,0,STANDARD,20,31,2018-04-28,1.0,1722.130615234375,27,21
307.02789306640625,R_A5,-1.445398115592828e-20,307.02789306640625,0,STANDARD,21,31,2018-04-28,1.0,1724.5052490234375,28,21
280.0702819824219,R_A3,0.0,280.0702819824219,0,STANDARD,1,28,2018-07-03,0.32624590396881104,1609.898193359375,1,41
280.1854553222656,R_A3,0.0,280.1854553222656,0,STANDARD,2,28,2018-07-03,0.15540482103824615,1611.854248046875,2,41
279.5165710449219,R_A3,0.0,279.5165710449219,0,STANDARD,3,29,2018-07-03,0.16683253645896912,1602.525146484375,2,41
279.6535339355469,R_A3,0.0,279.6535339355469,0,STANDARD,4,29,2018-07-03,0.11868254840373993,1604.5791015625,3,41
279.79058837890625,R_A3,0.0,279.79058837890625,0,STANDARD,5,29,2018-07-03,0.09408128261566162,1606.633056640625,4,41
279.92779541015625,R_A3,0.0,279.92779541015625,0,STANDARD,6,29,2018-07-03,0.6495667695999146,1608.68701171875,5,41
280.06561279296875,R_A3,0.0,280.06561279296875,0,STANDARD,7,29,2018-07-03,0.20774845778942108,1610.740966796875,6,41
280.20294189453125,R_A3,0.0,280.20294189453125,0,STANDARD,8,29,2018-07-03,0.1962934285402298,1612.794921875,7,41
280.3401794433594,R_A3,0.0,280.3401794433594,0,STANDARD,9,29,2018-07-03,0.1997261792421341,1614.848876953125,8,41
280.53668212890625,R_A3,0.0,280.53668212890625,0,STANDARD,10,29,2018-07-03,0.7981345057487488,1616.90283203125,9,41
281.53216552734375,R_A3,0.0,281.53216552734375,0,STANDARD,11,29,2018-07-03,0.7946215271949768,1618.956787109375,10,41
285.757568359375,R_A3,0.0,285.757568359375,0,STANDARD,12,29,2018-07-03,0.048716023564338684,1621.1617431640625,11,41
285.91497802734375,R_A3,0.0,285.91497802734375,0,STANDARD,13,29,2018-07-03,0.05386712774634361,1623.517822265625,12,41
286.0736999511719,R_A3,0.0,286.0736999511719,0,STANDARD,14,29,2018-07-03,0.3807336091995239,1625.8739013671875,13,41
288.8509826660156,R_A3,0.0,288.8509826660156,0,STANDARD,15,29,2018-07-03,0.7927860617637634,1630.586181640625,15,41
288.9606018066406,R_A3,0.0,288.9606018066406,0,STANDARD,16,29,2018-07-03,0.8013486862182617,1632.234619140625,16,41
289.64007568359375,R_A3,-5.5730467983516885e-12,289.64007568359375,0,STANDARD,17,29,2018-07-03,1.0,1634.458740234375,24,41
286.7970886230469,R_A3,0.0,286.7970886230469,0,STANDARD,18,29,2018-07-03,0.04570881277322769,1637.966064453125,25,41
287.0317687988281,R_A3,0.0,287.0317687988281,0,STANDARD,19,29,2018-07-03,0.07907070964574814,1641.473388671875,26,41
288.137451171875,R_A3,0.0,288.137451171875,0,STANDARD,20,29,2018-07-03,0.660232424736023,1644.9808349609375,27,41
287.388916015625,R_A3,0.0,287.388916015625,0,STANDARD,21,29,2018-07-03,0.061574503779411316,1648.4881591796875,28,41
276.98333740234375,R_A4,0.0,276.98333740234375,0,STANDARD,1,30,2018-09-12,0.051038678735494614,1630.9410400390625,1,52
276.7851257324219,R_A4,0.0,276.7851257324219,0,STANDARD,2,31,2018-09-12,0.04954162985086441,1626.0133056640625,1,52
276.9229431152344,R_A4,0.0,276.9229431152344,0,STANDARD,3,31,2018-09-12,0.050315648317337036,1628.0809326171875,2,52
277.0606994628906,R_A4,0.0,277.0606994628906,0,STANDARD,4,31,2018-09-12,0.05130232498049736,1630.148681640625,3,52
277.1984558105469,R_A4,0.0,277.1984558105469,0,STANDARD,5,31,2018-09-12,0.05279526486992836,1632.21630859375,4,52
277.33624267578125,R_A4,0.0,277.33624267578125,0,STANDARD,6,31,2018-09-12,0.054344531148672104,1634.2840576171875,5,52
277.3812255859375,R_A4,0.0,277.3812255859375,0,STANDARD,7,32,2018-09-12,0.05578248202800751,1633.124267578125,5,52
277.50604248046875,R_A4,0.0,277.50604248046875,0,STANDARD,8,32,2018-09-12,0.0983162596821785,1634.9981689453125,6,52
277.3645324707031,R_A4,0.0,277.3645324707031,0,STANDARD,9,32,2018-09-12,0.10108830034732819,1636.3260498046875,6,51
277.24285888671875,R_A4,0.0,277.24285888671875,0,STANDARD,10,32,2018-09-12,0.057999271899461746,1634.49462890625,5,51
277.5681457519531,R_A4,0.0,277.5681457519531,0,STANDARD,11,33,2018-09-12,0.05880468338727951,1637.095947265625,5,51
277.44720458984375,R_A4,0.0,277.44720458984375,0,STANDARD,12,33,2018-09-12,0.05932016298174858,1635.28076171875,4,51
277.54327392578125,R_A4,0.0,277.54327392578125,0,STANDARD,13,33,2018-09-12,0.06041621044278145,1640.2869873046875,4,50
277.7176208496094,R_A4,0.0,277.7176208496094,0,STANDARD,14,34,2018-09-12,0.06155873090028763,1640.287841796875,4,50
277.5956115722656,R_A4,0.0,277.5956115722656,0,STANDARD,15,34,2018-09-12,0.14053644239902496,1638.463623046875,3,50
278.0483703613281,R_A4,0.0,278.0483703613281,0,STANDARD,16,35,2018-09-12,0.13859406113624573,1641.9835205078125,3,50
277.932861328125,R_A4,0.0,277.932861328125,0,STANDARD,17,35,2018-09-12,0.2281557023525238,1640.2481689453125,2,50
277.81732177734375,R_A4,0.0,277.81732177734375,0,STANDARD,18,35,2018-09-12,0.2271611988544464,1638.5128173828125,1,50
277.8856201171875,R_A4,0.0,277.8856201171875,0,STANDARD,19,35,2018-09-12,0.22681546211242676,1642.664306640625,1,49
277.43365478515625,R_A4,0.0,277.43365478515625,0,STANDARD,20,36,2018-09-12,0.21105079352855682,1642.546142578125,26,49
277.0706481933594,R_A4,0.0,277.0706481933594,0,STANDARD,21,36,2018-09-12,0.662017285823822,1642.708251953125,26,48
283.025146484375,R_A4,-7.368801207240094e-13,283.025146484375,0,STANDARD,22,37,2018-09-12,1.0,1646.8553466796875,26,48
278.334716796875,R_A4,0.0,278.334716796875,0,STANDARD,23,38,2018-09-12,0.66434246301651,1650.43994140625,26,48
278.6744384765625,R_A4,0.0,278.6744384765625,0,STANDARD,24,38,2018-09-12,0.6688440442085266,1657.619140625,26,47
277.04937744140625,R_A6,4.654730987045837e-14,277.04937744140625,0,STANDARD,1,17,2018-11-07,1.0,1694.8712158203125,1,42
277.1947021484375,R_A6,2.6086012690218485e-14,277.1947021484375,0,STANDARD,2,17,2018-11-07,1.0,1696.4110107421875,2,42
277.3388366699219,R_A6,1.9920536100119686e-14,277.3388366699219,0,STANDARD,3,17,2018-11-07,1.0,1697.950927734375,3,42
277.4809265136719,R_A6,1.5271578828455513e-14,277.4809265136719,0,STANDARD,4,17,2018-11-07,1.0,1699.49072265625,4,42
277.6214904785156,R_A6,1.9177373109121286e-14,277.6214904785156,0,STANDARD,5,17,2018-11-07,1.0,1701.0306396484375,5,42
277.7635498046875,R_A6,2.3650051643626935e-13,277.7635498046875,0,STANDARD,6,17,2018-11-07,1.0,1702.5704345703125,6,42
277.609130859375,R_A6,1.7408043322814093e-12,277.609130859375,0,STANDARD,7,17,2018-11-07,1.0,1704.1103515625,7,42
277.7649230957031,R_A6,8.349915268761332e-13,277.7649230957031,0,STANDARD,8,17,2018-11-07,1.0,1705.650146484375,8,42
278.2494812011719,R_A6,5.768202891243482e-14,278.2494812011719,0,STANDARD,9,17,2018-11-07,1.0,1707.1900634765625,9,42
278.17889404296875,R_A6,1.0870036424789897e-12,278.17889404296875,0,STANDARD,10,17,2018-11-07,1.0,1708.72998046875,10,42
280.5187683105469,R_A6,9.025475679325101e-12,280.5187683105469,0,STANDARD,11,17,2018-11-07,1.0,1710.694580078125,11,42
