SWAT,WELL,WELLMODEL,DEPTH,CONIPOS,PRESSURE,DATE,DRAWDOWN,SGAS,CONKPOS,CONJPOS,CONIDX,CONBPRES
0.06546440720558167,R_A2,STANDARD,1647.072265625,22,298.1396484375,2018-03-01,0,0.0,4,30,4,298.1396484375
0.06869608163833618,R_A2,STANDARD,1648.8328857421875,22,298.2578430175781,2018-03-01,0,0.0,5,30,5,298.2578430175781
0.3132544457912445,R_A2,STANDARD,1650.593505859375,22,298.4380798339844,2018-03-01,0,0.0,6,30,6,298.4380798339844
0.8772844672203064,R_A2,STANDARD,1652.354248046875,22,298.5655212402344,2018-03-01,0,0.0,7,30,7,298.5655212402344
0.8584639430046082,R_A2,STANDARD,1654.1148681640625,22,298.6912536621094,2018-03-01,0,0.0,8,30,8,298.6912536621094
0.8853502869606018,R_A2,STANDARD,1655.87548828125,22,299.1435241699219,2018-03-01,0,0.0,9,30,9,299.1435241699219
0.8901318311691284,R_A2,STANDARD,1657.63623046875,22,299.6083679199219,2018-03-01,0,0.0,10,30,10,299.6083679199219
0.06956669688224792,R_A2,STANDARD,1659.5494384765625,22,299.96441650390625,2018-03-01,0,0.0,11,30,11,299.96441650390625
0.07106268405914307,R_A2,STANDARD,1661.6153564453125,22,300.10040283203125,2018-03-01,0,0.0,12,30,12,300.10040283203125
0.4396366775035858,R_A2,STANDARD,1663.6812744140625,22,300.32562255859375,2018-03-01,0,0.0,13,30,13,300.32562255859375
0.481116384267807,R_A2,STANDARD,1665.7471923828125,22,300.4654541015625,2018-03-01,0,0.0,14,30,14,300.4654541015625
0.9178213477134705,R_A2,STANDARD,1667.8131103515625,22,300.6094665527344,2018-03-01,0,0.0,15,30,15,300.6094665527344
0.9327504634857178,R_A2,STANDARD,1669.8790283203125,22,300.7544250488281,2018-03-01,0,0.0,16,30,16,300.7544250488281
0.8910238146781921,R_A2,STANDARD,1671.9449462890625,22,300.8972473144531,2018-03-01,0,0.0,17,30,17,300.8972473144531
0.9191122055053711,R_A2,STANDARD,1673.5001220703125,22,300.98602294921875,2018-03-01,0,0.0,17,29,18,300.98602294921875
0.9782288074493408,R_A2,STANDARD,1675.3302001953125,22,301.1086730957031,2018-03-01,0,0.0,18,29,19,301.1086730957031
1.0,R_A2,STANDARD,1677.01904296875,22,303.0755310058594,2018-03-01,0,-6.423487176802481e-18,25,29,20,303.0755310058594
1.0,R_A2,STANDARD,1678.7978515625,22,303.1203918457031,2018-03-01,0,-6.913641204771618e-16,26,29,21,303.1203918457031
1.0,R_A2,STANDARD,1680.57666015625,22,302.9756164550781,2018-03-01,0,-8.117827157011481e-13,27,29,22,302.9756164550781
1.0,R_A2,STANDARD,1682.3553466796875,22,302.74102783203125,2018-03-01,0,-1.3325708592137886e-10,28,29,23,302.74102783203125
1.0,R_A2,STANDARD,1684.1341552734375,22,303.4804382324219,2018-03-01,0,-5.0319293274248694e-14,29,29,24,303.4804382324219
0.9999998807907104,R_A5,STANDARD,1684.9676513671875,31,281.9945373535156,2018-04-28,0,-7.1908812238064e-09,1,20,1,281.9945373535156
0.9999998211860657,R_A5,STANDARD,1687.064697265625,31,282.193115234375,2018-04-28,0,-7.952611902339868e-09,2,20,2,282.193115234375
0.9999998807907104,R_A5,STANDARD,1689.16162109375,31,282.39166259765625,2018-04-28,0,-7.205198215842756e-09,3,20,3,282.39166259765625
0.9999998807907104,R_A5,STANDARD,1691.2586669921875,31,282.59014892578125,2018-04-28,0,-7.472421792442674e-09,4,20,4,282.59014892578125
0.9999998807907104,R_A5,STANDARD,1693.355712890625,31,282.7884826660156,2018-04-28,0,-6.693924081702107e-09,5,20,5,282.7884826660156
0.9999998807907104,R_A5,STANDARD,1695.4527587890625,31,282.9868469238281,2018-04-28,0,-6.539756736145819e-09,6,20,6,282.9868469238281
1.0,R_A5,STANDARD,1697.5496826171875,31,283.50054931640625,2018-04-28,0,-3.742650633853373e-11,7,20,7,283.50054931640625
1.0,R_A5,STANDARD,1699.646728515625,31,283.9599609375,2018-04-28,0,-1.6144113823557404e-11,8,20,8,283.9599609375
1.0,R_A5,STANDARD,1701.724365234375,31,279.23541259765625,2018-04-28,0,-8.085699471083174e-11,11,21,9,279.23541259765625
1.0,R_A5,STANDARD,1703.7181396484375,31,279.4661865234375,2018-04-28,0,-6.227723892138215e-11,12,21,10,279.4661865234375
1.0,R_A5,STANDARD,1705.7120361328125,31,279.66741943359375,2018-04-28,0,-5.311122635437426e-12,13,21,11,279.66741943359375
1.0,R_A5,STANDARD,1707.705810546875,31,279.8581237792969,2018-04-28,0,-5.863729640731563e-13,14,21,12,279.8581237792969
1.0,R_A5,STANDARD,1709.69970703125,31,280.0567321777344,2018-04-28,0,-3.867093548593631e-13,15,21,13,280.0567321777344
1.0,R_A5,STANDARD,1711.6934814453125,31,280.40936279296875,2018-04-28,0,-5.955066490924074e-14,16,21,14,280.40936279296875
1.0,R_A5,STANDARD,1713.63671875,31,280.6116943359375,2018-04-28,0,-1.0696440478144553e-13,17,21,15,280.6116943359375
1.0,R_A5,STANDARD,1714.90576171875,31,280.7330322265625,2018-04-28,0,-5.387295224181833e-14,18,21,16,280.7330322265625
1.0,R_A5,STANDARD,1716.358642578125,31,284.2707214355469,2018-04-28,0,1.2548321485627428e-13,25,21,17,284.2707214355469
1.0,R_A5,STANDARD,1718.552490234375,31,284.6885681152344,2018-04-28,0,3.1798866382930224e-13,26,21,18,284.6885681152344
1.0,R_A5,STANDARD,1720.7462158203125,31,295.9721374511719,2018-04-28,0,-9.846094813312779e-21,27,21,19,295.9721374511719
1.0,R_A5,STANDARD,1722.9400634765625,31,303.2997131347656,2018-04-28,0,-1.855955803260312e-21,28,21,20,303.2997131347656
1.0,R_A5,STANDARD,1725.1337890625,31,306.5516357421875,2018-04-28,0,-1.2636844882269531e-23,29,21,21,306.5516357421875
0.6502172946929932,R_A3,STANDARD,1609.5596923828125,28,270.84869384765625,2018-07-03,0,0.0,1,41,1,270.84869384765625
0.14981946349143982,R_A3,STANDARD,1611.567138671875,28,270.9781188964844,2018-07-03,0,0.0,2,41,2,270.9781188964844
0.09123160690069199,R_A3,STANDARD,1613.5748291015625,28,271.1116638183594,2018-07-03,0,0.0,3,41,3,271.1116638183594
0.11863106489181519,R_A3,STANDARD,1604.4581298828125,29,270.5021057128906,2018-07-03,0,0.0,3,41,4,270.5021057128906
0.12091793119907379,R_A3,STANDARD,1606.5263671875,29,270.63970947265625,2018-07-03,0,0.0,4,41,5,270.63970947265625
0.6499243378639221,R_A3,STANDARD,1608.5947265625,29,270.7872009277344,2018-07-03,0,0.0,5,41,6,270.7872009277344
0.20335058867931366,R_A3,STANDARD,1610.6630859375,29,270.93218994140625,2018-07-03,0,0.0,6,41,7,270.93218994140625
0.1969483494758606,R_A3,STANDARD,1612.7313232421875,29,271.07000732421875,2018-07-03,0,0.0,7,41,8,271.07000732421875
0.1988712102174759,R_A3,STANDARD,1614.799560546875,29,271.207763671875,2018-07-03,0,0.0,8,41,9,271.207763671875
0.7915326356887817,R_A3,STANDARD,1616.867919921875,29,271.4849548339844,2018-07-03,0,0.0,9,41,10,271.4849548339844
0.7936990261077881,R_A3,STANDARD,1618.9361572265625,29,275.3327941894531,2018-07-03,0,0.0,10,41,11,275.3327941894531
0.04742516949772835,R_A3,STANDARD,1621.116455078125,29,295.5985107421875,2018-07-03,0,0.0,11,41,12,295.5985107421875
0.05338700860738754,R_A3,STANDARD,1623.40869140625,29,295.7520446777344,2018-07-03,0,0.0,12,41,13,295.7520446777344
0.3725346326828003,R_A3,STANDARD,1625.7010498046875,29,295.9059143066406,2018-07-03,0,0.0,13,41,14,295.9059143066406
0.19081738591194153,R_A3,STANDARD,1627.993408203125,29,296.10821533203125,2018-07-03,0,0.0,14,41,15,296.10821533203125
0.49977487325668335,R_A3,STANDARD,1630.28564453125,29,296.376953125,2018-07-03,0,0.0,15,41,16,296.376953125
0.7932333946228027,R_A3,STANDARD,1632.115966796875,29,296.5004577636719,2018-07-03,0,0.0,16,41,17,296.5004577636719
0.6494637131690979,R_A3,STANDARD,1634.5560302734375,29,282.462158203125,2018-07-03,0,0.0,25,41,18,282.462158203125
0.04420258104801178,R_A3,STANDARD,1638.06787109375,29,282.7077941894531,2018-07-03,0,0.0,26,41,19,282.7077941894531
0.048767175525426865,R_A3,STANDARD,1641.5797119140625,29,282.9417724609375,2018-07-03,0,0.0,27,41,20,282.9417724609375
0.2954760491847992,R_A3,STANDARD,1645.091552734375,29,283.1725158691406,2018-07-03,0,0.0,28,41,21,283.1725158691406
0.05897939205169678,R_A3,STANDARD,1648.6033935546875,29,283.3896179199219,2018-07-03,0,0.0,29,41,22,283.3896179199219
0.050525959581136703,R_A4,STANDARD,1633.207275390625,30,278.71612548828125,2018-09-12,0,0.0,1,52,1,278.71612548828125
0.07917242497205734,R_A4,STANDARD,1627.621826171875,31,278.3958435058594,2018-09-12,0,0.0,1,52,2,278.3958435058594
