FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,15898393.0,0,15898393.0,45223811.0,0.0,2925304303.0,2925304303.0,71970423.0,25363031.0,46607392.0,0.0,25363031.0
2,0.0,0,0.0,63334338.0,0.0,0.0,0.0,65281061.0,0.0,65281061.0,0.0,0.0
3,19290876.0,0,19290876.0,52603476.0,0.0,3549521201.0,3549521201.0,84976348.0,30767711.0,54208638.0,0.0,30767711.0
4,0.0,0,0.0,63707160.0,0.0,0.0,0.0,65661215.0,0.0,65661215.0,0.0,0.0
5,12754573.0,0,12754573.0,36823867.0,0.0,2346841451.0,2346841451.0,58288429.0,20340409.0,37948020.0,0.0,20340409.0
6,0.0,0,0.0,52976110.0,0.0,0.0,0.0,54598415.0,0.0,54598415.0,0.0,0.0
