Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:31:12
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       291366162.01         50593797.98         38513610.42         24222396.09
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  291366162.01         50593797.98         38513610.42         24222396.09
MidReek    1                       208678307.91         40842550.71         32768693.83         20609241.06
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  208678307.91         40842550.71         32768693.83         20609241.06
LowerReek  1                       141861048.00         28128060.25         22792465.61         14334883.79
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  141861048.00         28128060.25         22792465.61         14334883.79
Totals     1                       641905517.92        119564408.94         94074769.86         59166520.93
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  641905517.92        119564408.94         94074769.86         59166520.93
