ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,14498281,2190368,1012185,705847,99383312
Valysar,CentralSouth,63445177,12485287,9833042,6857073,965475871
Valysar,CentralNorth,31699422,4422950,2887515,2013609,283516119
Valysar,NorthHorst,2337835,259580,82672,50782,9948115
Valysar,CentralRamp,13557505,2408353,1811107,1262975,177826951
Valysar,CentralHorst,82720707,13072656,9327321,6504408,915820703
Valysar,EastLowland,3512292,505804,178544,124507,17530650
Therys,WestLowland,2776044,558077,276580,192873,27156516
Therys,CentralSouth,18168873,4298291,2847969,1986032,279633274
Therys,CentralNorth,17597784,3266454,1866113,1301334,183227798
Therys,NorthHorst,5348646,803239,291327,178948,35055829
Therys,CentralRamp,6697917,1584422,1249069,871038,122642211
Therys,CentralHorst,24584920,5845816,4548228,3171707,446576411
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,402981,60977,30948,21582,3038692
Volon,CentralSouth,30259231,5135885,3395518,2367865,333395382
Volon,CentralNorth,5299225,843649,512291,357246,50300274
Volon,NorthHorst,3122924,566267,391239,240319,47078456
Volon,CentralRamp,13417769,2467511,1935711,1349868,190061404
Volon,CentralHorst,72182973,13266482,10743190,7491764,1054840414
Volon,EastLowland,0,0,0,0,0
