ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5747664,935374,537423,374772,52767886
Valysar,CentralSouth,61119463,11736799,9101522,6346947,893650202
Valysar,CentralNorth,35867508,5971473,4215991,2940022,413955095
Valysar,NorthHorst,3902310,410995,148191,91026,17832015
Valysar,CentralRamp,14115830,2316184,1811237,1263066,177839736
Valysar,CentralHorst,86807141,13037210,9577422,6678816,940377356
Valysar,EastLowland,2226724,422766,279823,195135,27474985
Therys,WestLowland,2812788,446019,211726,147647,20788745
Therys,CentralSouth,8865846,2313749,1603417,1118143,157434497
Therys,CentralNorth,20105965,3418360,1961047,1367536,192549086
Therys,NorthHorst,4759323,681559,263784,162029,31741519
Therys,CentralRamp,6822608,1558549,1222080,852218,119992279
Therys,CentralHorst,30518580,7266338,5654923,3943461,555239304
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,479753,93609,68763,47952,6751639
Volon,CentralSouth,33447482,6474634,5034121,3510545,494284734
Volon,CentralNorth,6308481,940955,558785,389668,54865317
Volon,NorthHorst,3016390,601167,464872,285548,55938863
Volon,CentralRamp,13500522,2298952,1656268,1154998,162623789
Volon,CentralHorst,83218083,14134401,10818446,7544244,1062229586
Volon,EastLowland,0,0,0,0,0
