ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4859401,636887,283823,197924,27867651
Valysar,CentralSouth,68723328,12795997,9720675,6778713,954442844
Valysar,CentralNorth,38071811,5839975,4032002,2811717,395889724
Valysar,NorthHorst,4060439,649894,325487,199930,39166363
Valysar,CentralRamp,13486868,2363037,1746367,1217829,171470390
Valysar,CentralHorst,86561242,14855151,11569515,8068003,1135974787
Valysar,EastLowland,2557866,506016,303441,211604,29793890
Therys,WestLowland,2097095,386974,162012,112979,15907490
Therys,CentralSouth,14653989,3575531,2164779,1509609,212552892
Therys,CentralNorth,21552921,3770894,2155214,1502939,211613783
Therys,NorthHorst,6035901,801751,310779,190896,37396517
Therys,CentralRamp,6720858,1550600,1164036,811741,114293071
Therys,CentralHorst,32177710,7732855,5909092,4120705,580195345
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,181938,30244,9128,6366,896289
Volon,CentralSouth,32795733,6269354,4637262,3233795,455318397
Volon,CentralNorth,6522567,885738,461930,322127,45355451
Volon,NorthHorst,3853530,700870,490860,301511,59066048
Volon,CentralRamp,12368429,2251926,1769193,1233747,173711611
Volon,CentralHorst,83711230,15066791,12059817,8409914,1184115960
Volon,EastLowland,0,0,0,0,0
