WELL,CONIPOS,CONJPOS,SGAS,DEPTH,SWAT,DATE,CONKPOS,DRAWDOWN,WELLMODEL,CONBPRES,PRESSURE,CONIDX
R_A3,28,41,0.0,1615.3221435546875,0.19900716841220856,2018-01-01,3,0,STANDARD,298.99005126953125,298.99005126953125,3
R_A3,29,41,0.0,1601.1064453125,0.22134438157081604,2018-01-01,3,0,STANDARD,298.037353515625,298.037353515625,4
R_A3,29,41,0.0,1603.2703857421875,0.36194750666618347,2018-01-01,4,0,STANDARD,298.182373046875,298.182373046875,5
R_A3,29,41,0.0,1605.4344482421875,0.8101721405982971,2018-01-01,5,0,STANDARD,298.327392578125,298.327392578125,6
R_A3,29,41,0.0,1607.598388671875,0.33480966091156006,2018-01-01,6,0,STANDARD,298.472412109375,298.472412109375,7
R_A3,29,41,0.0,1609.762451171875,0.19455461204051971,2018-01-01,7,0,STANDARD,298.617431640625,298.617431640625,8
R_A3,29,41,0.0,1611.9263916015625,0.19708450138568878,2018-01-01,8,0,STANDARD,298.762451171875,298.762451171875,9
R_A3,29,41,0.0,1614.0904541015625,0.7969757318496704,2018-01-01,9,0,STANDARD,298.9075012207031,298.9075012207031,10
R_A3,29,41,0.0,1616.2545166015625,0.8026823401451111,2018-01-01,10,0,STANDARD,299.0525207519531,299.0525207519531,11
R_A3,29,41,0.0,1618.427490234375,0.046936240047216415,2018-01-01,11,0,STANDARD,299.19818115234375,299.19818115234375,12
R_A3,29,41,0.0,1620.609375,0.050771236419677734,2018-01-01,12,0,STANDARD,299.34442138671875,299.34442138671875,13
R_A3,29,41,0.0,1622.791259765625,0.19690096378326416,2018-01-01,13,0,STANDARD,299.4906921386719,299.4906921386719,14
R_A3,29,41,0.0,1624.97314453125,0.38201823830604553,2018-01-01,14,0,STANDARD,299.636962890625,299.636962890625,15
R_A3,29,41,0.0,1627.155029296875,0.3600069582462311,2018-01-01,15,0,STANDARD,299.783203125,299.783203125,16
R_A3,29,41,0.0,1629.24462890625,0.7956666946411133,2018-01-01,16,0,STANDARD,299.9233093261719,299.9233093261719,17
R_A3,29,41,0.0,1630.6785888671875,0.7998765110969543,2018-01-01,17,0,STANDARD,300.0194396972656,300.0194396972656,18
R_A3,29,41,0.0,1633.0584716796875,0.1404077559709549,2018-01-01,26,0,STANDARD,300.1789855957031,300.1789855957031,19
R_A3,29,41,0.0,1636.947509765625,0.04453863203525543,2018-01-01,27,0,STANDARD,300.4397277832031,300.4397277832031,20
R_A3,29,41,0.0,1640.836669921875,0.04902668297290802,2018-01-01,28,0,STANDARD,300.70050048828125,300.70050048828125,21
R_A3,29,41,0.0,1644.7257080078125,0.1690685749053955,2018-01-01,29,0,STANDARD,300.9612731933594,300.9612731933594,22
R_A3,29,41,0.0,1648.61474609375,0.06284573674201965,2018-01-01,30,0,STANDARD,301.2220764160156,301.2220764160156,23
R_A4,30,52,0.0,1632.5321044921875,0.05048729106783867,2018-01-01,1,0,STANDARD,300.1436767578125,300.1436767578125,1
R_A4,31,52,0.0,1627.7587890625,0.048894159495830536,2018-01-01,1,0,STANDARD,299.8236999511719,299.8236999511719,2
R_A4,31,52,0.0,1629.856689453125,0.05131159722805023,2018-01-01,2,0,STANDARD,299.9643249511719,299.9643249511719,3
R_A4,31,52,0.0,1631.9547119140625,0.05398464575409889,2018-01-01,3,0,STANDARD,300.10498046875,300.10498046875,4
R_A4,31,52,0.0,1634.0526123046875,0.05536550283432007,2018-01-01,4,0,STANDARD,300.2456359863281,300.2456359863281,5
R_A4,32,52,0.0,1634.0306396484375,0.057241667062044144,2018-01-01,4,0,STANDARD,300.2441711425781,300.2441711425781,6
R_A4,32,51,0.0,1636.1146240234375,0.05674751475453377,2018-01-01,4,0,STANDARD,300.3838806152344,300.3838806152344,7
R_A4,33,51,0.0,1638.5296630859375,0.05918016657233238,2018-01-01,4,0,STANDARD,300.5458068847656,300.5458068847656,8
R_A4,33,51,0.0,1636.6181640625,0.05841783434152603,2018-01-01,3,0,STANDARD,300.4176330566406,300.4176330566406,9
R_A4,33,50,0.0,1642.919677734375,0.0621851347386837,2018-01-01,4,0,STANDARD,300.8401794433594,300.8401794433594,10
R_A4,34,50,0.0,1642.344482421875,0.10217838734388351,2018-01-01,4,0,STANDARD,300.8016052246094,300.8016052246094,11
R_A4,34,50,0.0,1640.3125,0.18600445985794067,2018-01-01,3,0,STANDARD,300.66534423828125,300.66534423828125,12
R_A4,34,50,0.0,1638.2803955078125,0.13510935008525848,2018-01-01,2,0,STANDARD,300.52911376953125,300.52911376953125,13
R_A4,35,50,0.0,1641.4775390625,0.2364732325077057,2018-01-01,3,0,STANDARD,300.74346923828125,300.74346923828125,14
R_A4,35,49,0.0,1642.4228515625,0.18062791228294373,2018-01-01,3,0,STANDARD,300.8068542480469,300.8068542480469,15
R_A4,35,49,0.0,1640.404296875,0.2353624552488327,2018-01-01,2,0,STANDARD,300.6715087890625,300.6715087890625,16
R_A4,36,49,0.0,1642.165283203125,0.05312162637710571,2018-01-01,29,0,STANDARD,300.7895812988281,300.7895812988281,17
R_A4,36,48,0.0,1639.98486328125,0.20105059444904327,2018-01-01,29,0,STANDARD,300.64337158203125,300.64337158203125,18
R_A4,37,48,0.0,1647.5670166015625,0.6481541991233826,2018-01-01,29,0,STANDARD,301.1518249511719,301.1518249511719,19
R_A4,38,48,0.0,1651.6575927734375,0.12314274162054062,2018-01-01,29,0,STANDARD,301.4261474609375,301.4261474609375,20
R_A4,38,47,0.0,1656.41015625,0.6481541991233826,2018-01-01,29,0,STANDARD,301.744873046875,301.744873046875,21
R_A5,31,20,0.0,1684.4879150390625,1.0,2018-01-01,1,0,STANDARD,304.0988464355469,304.0988464355469,1
R_A5,31,20,0.0,1686.64501953125,1.0,2018-01-01,2,0,STANDARD,303.9974670410156,303.9974670410156,2
R_A5,31,20,0.0,1688.802001953125,1.0,2018-01-01,3,0,STANDARD,304.20184326171875,304.20184326171875,3
R_A5,31,20,0.0,1690.958984375,1.0,2018-01-01,4,0,STANDARD,304.40625,304.40625,4
R_A5,31,20,0.0,1693.1160888671875,1.0,2018-01-01,5,0,STANDARD,304.6106872558594,304.6106872558594,5
R_A5,31,20,0.0,1695.273193359375,1.0,2018-01-01,6,0,STANDARD,304.8150939941406,304.8150939941406,6
R_A5,31,20,0.0,1697.43017578125,1.0,2018-01-01,7,0,STANDARD,305.3252868652344,305.3252868652344,7
R_A5,31,20,0.0,1699.587158203125,1.0,2018-01-01,8,0,STANDARD,305.52972412109375,305.52972412109375,8
R_A5,31,21,0.0,1702.302490234375,1.0,2018-01-01,11,0,STANDARD,305.48138427734375,305.48138427734375,9
R_A5,31,21,0.0,1704.231689453125,1.0,2018-01-01,12,0,STANDARD,305.6642150878906,305.6642150878906,10
R_A5,31,21,0.0,1706.160888671875,1.0,2018-01-01,13,0,STANDARD,305.8590087890625,305.8590087890625,11
R_A5,31,21,0.0,1708.090087890625,1.0,2018-01-01,14,0,STANDARD,306.0418395996094,306.0418395996094,12
R_A5,31,21,0.0,1710.019287109375,1.0,2018-01-01,15,0,STANDARD,306.22467041015625,306.22467041015625,13
R_A5,31,21,0.0,1711.948486328125,1.0,2018-01-01,16,0,STANDARD,306.5525207519531,306.5525207519531,14
R_A5,31,21,0.0,1713.877685546875,1.0,2018-01-01,17,0,STANDARD,306.7353515625,306.7353515625,15
R_A5,31,21,0.0,1715.3590087890625,1.0,2018-01-01,18,0,STANDARD,306.875732421875,306.875732421875,16
R_A5,31,21,0.0,1715.998291015625,1.0,2018-01-01,19,0,STANDARD,306.9363098144531,306.9363098144531,17
R_A5,31,21,0.0,1717.18408203125,1.0,2018-01-01,26,0,STANDARD,306.8916015625,306.8916015625,18
R_A5,31,21,0.0,1719.3106689453125,1.0,2018-01-01,27,0,STANDARD,307.0931701660156,307.0931701660156,19
R_A5,31,21,0.0,1721.437255859375,1.0,2018-01-01,28,0,STANDARD,307.6004943847656,307.6004943847656,20
R_A5,31,21,0.0,1723.563720703125,1.0,2018-01-01,29,0,STANDARD,307.8020324707031,307.8020324707031,21
R_A5,31,21,0.0,1725.6903076171875,1.0,2018-01-01,30,0,STANDARD,308.00360107421875,308.00360107421875,22
R_A6,17,42,0.0,1693.7918701171875,1.0,2018-01-01,1,0,STANDARD,304.9804992675781,304.9804992675781,1
R_A6,17,42,0.0,1695.3162841796875,1.0,2018-01-01,2,0,STANDARD,305.1249694824219,305.1249694824219,2
R_A6,17,42,0.0,1696.840576171875,1.0,2018-01-01,3,0,STANDARD,305.2694396972656,305.2694396972656,3
R_A6,17,42,0.0,1698.3648681640625,1.0,2018-01-01,4,0,STANDARD,305.41387939453125,305.41387939453125,4
R_A6,17,42,0.0,1699.8892822265625,1.0,2018-01-01,5,0,STANDARD,305.558349609375,305.558349609375,5
R_A6,17,42,0.0,1701.41357421875,1.0,2018-01-01,6,0,STANDARD,305.40374755859375,305.40374755859375,6
R_A6,17,42,0.0,1702.93798828125,1.0,2018-01-01,7,0,STANDARD,305.5482177734375,305.5482177734375,7
R_A6,17,42,0.0,1704.4622802734375,1.0,2018-01-01,8,0,STANDARD,305.6926574707031,305.6926574707031,8
R_A6,17,42,0.0,1705.986572265625,1.0,2018-01-01,9,0,STANDARD,306.13616943359375,306.13616943359375,9
R_A6,17,42,0.0,1707.510986328125,1.0,2018-01-01,10,0,STANDARD,306.2806396484375,306.2806396484375,10
R_A6,17,42,0.0,1709.362548828125,1.0,2018-01-01,11,0,STANDARD,306.15045166015625,306.15045166015625,11
R_A6,17,42,0.0,1711.541259765625,1.0,2018-01-01,12,0,STANDARD,306.35693359375,306.35693359375,12
R_A6,17,42,0.0,1713.7200927734375,1.0,2018-01-01,13,0,STANDARD,306.5754089355469,306.5754089355469,13
R_A6,17,42,0.0,1715.89892578125,1.0,2018-01-01,14,0,STANDARD,306.7818908691406,306.7818908691406,14
R_A6,17,42,0.0,1718.07763671875,1.0,2018-01-01,15,0,STANDARD,307.1333923339844,307.1333923339844,15
R_A6,17,42,0.0,1720.2564697265625,1.0,2018-01-01,16,0,STANDARD,307.33990478515625,307.33990478515625,16
R_A6,17,42,0.0,1722.4351806640625,1.0,2018-01-01,17,0,STANDARD,307.54638671875,307.54638671875,17
R_A6,17,42,0.0,1724.2537841796875,1.0,2018-01-01,18,0,STANDARD,307.71875,307.71875,18
R_A6,17,42,0.0,1725.8314208984375,1.0,2018-01-01,26,0,STANDARD,307.711181640625,307.711181640625,19
R_A6,17,42,0.0,1727.5286865234375,1.0,2018-01-01,27,0,STANDARD,308.1778259277344,308.1778259277344,20
R_A6,17,42,0.0,1729.225830078125,1.0,2018-01-01,28,0,STANDARD,308.33868408203125,308.33868408203125,21
R_A6,17,42,0.0,1730.923095703125,1.0,2018-01-01,29,0,STANDARD,308.4995422363281,308.4995422363281,22
R_A6,17,42,0.0,1732.620361328125,1.0,2018-01-01,30,0,STANDARD,308.3546142578125,308.3546142578125,23
R_A2,22,30,0.0,1641.34765625,0.14663828909397125,2018-03-01,1,0,STANDARD,298.23248291015625,298.23248291015625,1
R_A2,22,30,0.0,1643.1402587890625,0.0571695975959301,2018-03-01,2,0,STANDARD,298.3525390625,298.3525390625,2
R_A2,22,30,0.0,1644.9327392578125,0.061236120760440826,2018-03-01,3,0,STANDARD,298.47265625,298.47265625,3
R_A2,22,30,0.0,1646.725341796875,0.06548550724983215,2018-03-01,4,0,STANDARD,298.5927734375,298.5927734375,4
R_A2,22,30,0.0,1648.5179443359375,0.0696849450469017,2018-03-01,5,0,STANDARD,298.7129211425781,298.7129211425781,5
R_A2,22,30,0.0,1650.3104248046875,0.16450057923793793,2018-03-01,6,0,STANDARD,298.83306884765625,298.83306884765625,6
R_A2,22,30,0.0,1652.10302734375,0.6561236381530762,2018-03-01,7,0,STANDARD,298.9429931640625,298.9429931640625,7
R_A2,22,30,0.0,1653.8956298828125,0.8685080409049988,2018-03-01,8,0,STANDARD,299.0739440917969,299.0739440917969,8
R_A2,22,30,0.0,1655.6881103515625,0.8858420848846436,2018-03-01,9,0,STANDARD,299.3941345214844,299.3941345214844,9
R_A2,22,30,0.0,1657.480712890625,0.9032421708106995,2018-03-01,10,0,STANDARD,299.7809753417969,299.7809753417969,10
R_A2,22,30,0.0,1659.33642578125,0.07338529825210571,2018-03-01,11,0,STANDARD,299.9708251953125,299.9708251953125,11
R_A2,22,30,0.0,1661.2550048828125,0.07542645931243896,2018-03-01,12,0,STANDARD,300.083251953125,300.083251953125,12
R_A2,22,30,0.0,1663.1737060546875,0.42869725823402405,2018-03-01,13,0,STANDARD,300.21832275390625,300.21832275390625,13
R_A2,22,30,0.0,1665.09228515625,0.4854864478111267,2018-03-01,14,0,STANDARD,300.3475646972656,300.3475646972656,14
R_A2,22,30,0.0,1667.010986328125,0.5366344451904297,2018-03-01,15,0,STANDARD,300.7810974121094,300.7810974121094,15
R_A2,22,29,0.0,1665.14599609375,0.625695526599884,2018-03-01,15,0,STANDARD,300.1435241699219,300.1435241699219,16
R_A2,22,29,0.0,1667.1676025390625,0.9551725387573242,2018-03-01,16,0,STANDARD,300.287109375,300.287109375,17
R_A2,22,29,0.0,1669.189208984375,0.9380137324333191,2018-03-01,17,0,STANDARD,300.4307861328125,300.4307861328125,18
R_A2,22,29,0.0,1671.2108154296875,0.9284746646881104,2018-03-01,18,0,STANDARD,300.5684509277344,300.5684509277344,19
R_A2,22,29,0.0,1672.737548828125,0.9815588593482971,2018-03-01,19,0,STANDARD,300.6712341308594,300.6712341308594,20
R_A2,22,29,-1.1105656593784883e-18,1674.1622314453125,1.0,2018-03-01,26,0,STANDARD,302.91693115234375,302.91693115234375,21
R_A2,22,29,-9.673255885731509e-17,1675.9798583984375,1.0,2018-03-01,27,0,STANDARD,303.0455627441406,303.0455627441406,22
R_A2,22,29,-6.667869168820964e-17,1677.7974853515625,1.0,2018-03-01,28,0,STANDARD,303.1689453125,303.1689453125,23
R_A2,22,29,-2.9330908666756143e-16,1679.615234375,1.0,2018-03-01,29,0,STANDARD,303.6216735839844,303.6216735839844,24
R_A2,22,29,-1.4620415473990192e-15,1681.432861328125,1.0,2018-03-01,30,0,STANDARD,303.7896423339844,303.7896423339844,25
R_A5,31,20,-2.5733489594851185e-17,1684.4879150390625,1.0,2018-04-28,1,0,STANDARD,277.595458984375,277.595458984375,1
R_A5,31,20,-1.8145654792113552e-14,1686.64501953125,1.0,2018-04-28,2,0,STANDARD,277.49383544921875,277.49383544921875,2
R_A5,31,20,-1.816209231348797e-14,1688.802001953125,1.0,2018-04-28,3,0,STANDARD,277.6978759765625,277.6978759765625,3
R_A5,31,20,-1.7644741529963988e-14,1690.958984375,1.0,2018-04-28,4,0,STANDARD,277.9012451171875,277.9012451171875,4
R_A5,31,20,-1.80156098237216e-14,1693.1160888671875,1.0,2018-04-28,5,0,STANDARD,278.1044921875,278.1044921875,5
R_A5,31,20,-1.581671059858354e-14,1695.273193359375,1.0,2018-04-28,6,0,STANDARD,278.30828857421875,278.30828857421875,6
R_A5,31,20,-1.2276461433118361e-16,1697.43017578125,1.0,2018-04-28,7,0,STANDARD,278.84564208984375,278.84564208984375,7
R_A5,31,20,-5.771645974294952e-16,1699.587158203125,1.0,2018-04-28,8,0,STANDARD,279.7800598144531,279.7800598144531,8
R_A5,31,21,-3.672353393602279e-11,1702.302490234375,1.0,2018-04-28,11,0,STANDARD,276.2106628417969,276.2106628417969,9
R_A5,31,21,-4.1815009788059854e-11,1704.231689453125,1.0,2018-04-28,12,0,STANDARD,276.5099182128906,276.5099182128906,10
R_A5,31,21,-1.6076826285169044e-12,1706.160888671875,1.0,2018-04-28,13,0,STANDARD,276.7046813964844,276.7046813964844,11
R_A5,31,21,-2.5201329738322453e-12,1708.090087890625,1.0,2018-04-28,14,0,STANDARD,276.8874816894531,276.8874816894531,12
R_A5,31,21,-9.079035266645885e-13,1710.019287109375,1.0,2018-04-28,15,0,STANDARD,277.0703125,277.0703125,13
R_A5,31,21,-1.888684385753167e-13,1711.948486328125,1.0,2018-04-28,16,0,STANDARD,277.4037170410156,277.4037170410156,14
R_A5,31,21,-3.112258985683153e-13,1713.877685546875,1.0,2018-04-28,17,0,STANDARD,277.59490966796875,277.59490966796875,15
R_A5,31,21,-3.9126327503434533e-13,1715.3590087890625,1.0,2018-04-28,18,0,STANDARD,277.73907470703125,277.73907470703125,16
R_A5,31,21,0.0,1715.998291015625,1.0,2018-04-28,19,0,STANDARD,277.8004455566406,277.8004455566406,17
R_A5,31,21,-1.290683115939828e-10,1717.18408203125,1.0,2018-04-28,26,0,STANDARD,283.78057861328125,283.78057861328125,18
R_A5,31,21,-1.394774712393243e-10,1719.3106689453125,1.0,2018-04-28,27,0,STANDARD,283.9849548339844,283.9849548339844,19
R_A5,31,21,-2.3732727628520583e-16,1721.437255859375,1.0,2018-04-28,28,0,STANDARD,294.7049255371094,294.7049255371094,20
R_A5,31,21,-8.1140757074134855e-19,1723.563720703125,1.0,2018-04-28,29,0,STANDARD,302.3728332519531,302.3728332519531,21
R_A5,31,21,1.6343824707115556e-21,1725.6903076171875,1.0,2018-04-28,30,0,STANDARD,306.3056335449219,306.3056335449219,22
R_A3,28,41,0.0,1611.2001953125,0.6497750878334045,2018-07-03,1,0,STANDARD,278.0782470703125,278.0782470703125,1
R_A3,28,41,0.0,1613.26123046875,0.19719168543815613,2018-07-03,2,0,STANDARD,278.2164611816406,278.2164611816406,2
R_A3,28,41,0.0,1615.3221435546875,0.19978825747966766,2018-07-03,3,0,STANDARD,278.3538818359375,278.3538818359375,3
R_A3,29,41,0.0,1601.1064453125,0.22234602272510529,2018-07-03,3,0,STANDARD,277.4246826171875,277.4246826171875,4
R_A3,29,41,0.0,1603.2703857421875,0.3654669225215912,2018-07-03,4,0,STANDARD,277.5681457519531,277.5681457519531,5
R_A3,29,41,0.0,1605.4344482421875,0.8053543567657471,2018-07-03,5,0,STANDARD,277.86700439453125,277.86700439453125,6
R_A3,29,41,0.0,1607.598388671875,0.334567129611969,2018-07-03,6,0,STANDARD,277.96209716796875,277.96209716796875,7
R_A3,29,41,0.0,1609.762451171875,0.1954348385334015,2018-07-03,7,0,STANDARD,278.1064453125,278.1064453125,8
R_A3,29,41,0.0,1611.9263916015625,0.19897136092185974,2018-07-03,8,0,STANDARD,278.25079345703125,278.25079345703125,9
R_A3,29,41,0.0,1614.0904541015625,0.7958207130432129,2018-07-03,9,0,STANDARD,278.46539306640625,278.46539306640625,10
R_A3,29,41,0.0,1616.2545166015625,0.8014651536941528,2018-07-03,10,0,STANDARD,278.9988098144531,278.9988098144531,11
R_A3,29,41,0.0,1618.427490234375,0.04697814956307411,2018-07-03,11,0,STANDARD,291.4579162597656,291.4579162597656,12
R_A3,29,41,0.0,1620.609375,0.050819311290979385,2018-07-03,12,0,STANDARD,291.6038818359375,291.6038818359375,13
R_A3,29,41,0.0,1622.791259765625,0.19706180691719055,2018-07-03,13,0,STANDARD,291.7502136230469,291.7502136230469,14
R_A3,29,41,0.0,1624.97314453125,0.3822688162326813,2018-07-03,14,0,STANDARD,292.0928649902344,292.0928649902344,15
R_A3,29,41,0.0,1627.155029296875,0.36063438653945923,2018-07-03,15,0,STANDARD,292.3171691894531,292.3171691894531,16
R_A3,29,41,0.0,1629.24462890625,0.7952176332473755,2018-07-03,16,0,STANDARD,292.55364990234375,292.55364990234375,17
R_A3,29,41,0.0,1630.6785888671875,0.7994284629821777,2018-07-03,17,0,STANDARD,292.6481628417969,292.6481628417969,18
R_A3,29,41,0.0,1633.0584716796875,0.14117267727851868,2018-07-03,26,0,STANDARD,280.8711242675781,280.8711242675781,19
R_A3,29,41,0.0,1636.947509765625,0.04463635012507439,2018-07-03,27,0,STANDARD,281.1716003417969,281.1716003417969,20
R_A3,29,41,0.0,1640.836669921875,0.04908754676580429,2018-07-03,28,0,STANDARD,281.43157958984375,281.43157958984375,21
R_A3,29,41,0.0,1644.7257080078125,0.16841766238212585,2018-07-03,29,0,STANDARD,281.6921081542969,281.6921081542969,22
R_A3,29,41,0.0,1648.61474609375,0.0629345029592514,2018-07-03,30,0,STANDARD,281.9513244628906,281.9513244628906,23
R_A4,30,52,0.0,1632.5321044921875,0.05057712271809578,2018-09-12,1,0,STANDARD,280.4919738769531,280.4919738769531,1
R_A4,31,52,0.0,1627.7587890625,0.049004554748535156,2018-09-12,1,0,STANDARD,280.2650146484375,280.2650146484375,2
R_A4,31,52,0.0,1629.856689453125,0.05142289772629738,2018-09-12,2,0,STANDARD,280.40496826171875,280.40496826171875,3
R_A4,31,52,0.0,1631.9547119140625,0.054093897342681885,2018-09-12,3,0,STANDARD,280.5449523925781,280.5449523925781,4
R_A4,31,52,0.0,1634.0526123046875,0.055477917194366455,2018-09-12,4,0,STANDARD,280.6849670410156,280.6849670410156,5
R_A4,32,52,0.0,1634.0306396484375,0.05733361467719078,2018-09-12,4,0,STANDARD,280.7727966308594,280.7727966308594,6
R_A4,32,51,0.0,1636.1146240234375,0.056847356259822845,2018-09-12,4,0,STANDARD,280.84832763671875,280.84832763671875,7
R_A4,33,51,0.0,1638.5296630859375,0.0592724084854126,2018-09-12,4,0,STANDARD,281.1051330566406,281.1051330566406,8
R_A4,33,51,0.0,1636.6181640625,0.058512039482593536,2018-09-12,3,0,STANDARD,280.97760009765625,280.97760009765625,9
R_A4,33,50,0.0,1642.919677734375,0.06244441866874695,2018-09-12,4,0,STANDARD,281.3550109863281,281.3550109863281,10
R_A4,34,50,0.0,1642.344482421875,0.10244673490524292,2018-09-12,4,0,STANDARD,281.4090270996094,281.4090270996094,11
R_A4,34,50,0.0,1640.3125,0.18626153469085693,2018-09-12,3,0,STANDARD,281.2732849121094,281.2732849121094,12
R_A4,34,50,0.0,1638.2803955078125,0.13531769812107086,2018-09-12,2,0,STANDARD,281.1375732421875,281.1375732421875,13
R_A4,35,50,0.0,1641.4775390625,0.23689430952072144,2018-09-12,3,0,STANDARD,281.42767333984375,281.42767333984375,14
R_A4,35,49,0.0,1642.4228515625,0.18094021081924438,2018-09-12,3,0,STANDARD,281.4477233886719,281.4477233886719,15
R_A4,35,49,0.0,1640.404296875,0.23550935089588165,2018-09-12,2,0,STANDARD,281.312744140625,281.312744140625,16
R_A4,36,49,0.0,1642.165283203125,0.053549811244010925,2018-09-12,29,0,STANDARD,280.92376708984375,280.92376708984375,17
R_A4,36,48,0.0,1639.98486328125,0.19509924948215485,2018-09-12,29,0,STANDARD,280.6825256347656,280.6825256347656,18
R_A4,37,48,0.0,1647.5670166015625,0.6517502665519714,2018-09-12,29,0,STANDARD,281.29779052734375,281.29779052734375,19
R_A4,38,48,0.0,1651.6575927734375,0.1272735744714737,2018-09-12,29,0,STANDARD,281.700439453125,281.700439453125,20
R_A4,38,47,0.0,1656.41015625,0.6572050452232361,2018-09-12,29,0,STANDARD,281.88043212890625,281.88043212890625,21
R_A6,17,42,-2.0981258889884216e-16,1693.7918701171875,1.0,2018-11-07,1,0,STANDARD,270.8793640136719,270.8793640136719,1
R_A6,17,42,-1.2247626578709253e-16,1695.3162841796875,1.0,2018-11-07,2,0,STANDARD,271.01788330078125,271.01788330078125,2
R_A6,17,42,-1.0399283559025632e-16,1696.840576171875,1.0,2018-11-07,3,0,STANDARD,271.1513671875,271.1513671875,3
R_A6,17,42,-7.247132502135518e-17,1698.3648681640625,1.0,2018-11-07,4,0,STANDARD,271.2800598144531,271.2800598144531,4
R_A6,17,42,-1.5531609049416637e-16,1699.8892822265625,1.0,2018-11-07,5,0,STANDARD,271.408203125,271.408203125,5
R_A6,17,42,-8.009742601979269e-15,1701.41357421875,1.0,2018-11-07,6,0,STANDARD,271.2271423339844,271.2271423339844,6
R_A6,17,42,-9.664144484666792e-15,1702.93798828125,1.0,2018-11-07,7,0,STANDARD,271.37078857421875,271.37078857421875,7
R_A6,17,42,-6.871501845041308e-15,1704.4622802734375,1.0,2018-11-07,8,0,STANDARD,271.4888610839844,271.4888610839844,8
R_A6,17,42,-4.1625930709331214e-16,1705.986572265625,1.0,2018-11-07,9,0,STANDARD,271.8409118652344,271.8409118652344,9
R_A6,17,42,-3.1753906551716324e-14,1707.510986328125,1.0,2018-11-07,10,0,STANDARD,271.7008361816406,271.7008361816406,10
