ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,52669714,7255188,3621674,2525575,355600951
Valysar,CentralSouth,65746512,12168741,8615655,6008127,845944365
Valysar,CentralNorth,25568405,4442335,3130548,2183088,307378807
Valysar,NorthHorst,7801537,773084,261294,160500,31441914
Valysar,CentralRamp,13527885,2166385,1405926,980423,138043514
Valysar,CentralHorst,80711238,13902484,10107384,7048385,992412660
Valysar,EastLowland,1268790,292858,170862,119151,16776432
Therys,WestLowland,18945860,4579647,2349218,1638227,230662401
Therys,CentralSouth,17719618,3818592,2315983,1615051,227399180
Therys,CentralNorth,11244728,2228420,1255879,875787,123310834
Therys,NorthHorst,16565775,2508327,1049648,644747,126305908
Therys,CentralRamp,6564720,1322763,952963,664549,93568495
Therys,CentralHorst,24977672,6493305,5095883,3553614,500348882
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,15384,3092,187,131,18397
Volon,CentralSouth,26564741,4612507,2867881,1999917,281588358
Volon,CentralNorth,3738344,469550,177483,123768,17426474
Volon,NorthHorst,4451919,819784,555449,341185,66838115
Volon,CentralRamp,8870800,1502746,1056692,736885,103753346
Volon,CentralHorst,74405294,12119061,8431540,5879735,827866733
Volon,EastLowland,0,0,0,0,0
