ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,241382049.26,34884099.32,24347907.07,15313148.84
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,175847540.38,29715501.04,22080464.3,13887084.24
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,97800116.59,18717756.97,14616184.93,9192568.98
LowerReek,Region_2,0.0,0.0,0.0,0.0
