ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,241341940.98,34908565.42,24165678.77,15198539.86
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,175870731.95,29690031.86,21893169.03,13769288.46
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,97811697.25,18717126.1,14485813.28,9110574.24
LowerReek,Region_2,0.0,0.0,0.0,0.0
