ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,267077393.65,42698668.69,31075690.24,19544458.95
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,228613632.59,42682242.21,33440628.46,21031841.44
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,134765563.12,25482938.15,20036879.98,12601811.09
LowerReek,2,0.0,0.0,0.0,0.0
