Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:27:38
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       267077393.65         42698668.69         31075690.24         19544458.95
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  267077393.65         42698668.69         31075690.24         19544458.95
MidReek    1                       228613632.59         42682242.21         33440628.46         21031841.44
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  228613632.59         42682242.21         33440628.46         21031841.44
LowerReek  1                       134765563.12         25482938.15         20036879.98         12601811.09
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  134765563.12         25482938.15         20036879.98         12601811.09
Totals     1                       630456589.36        110863849.05         84553198.67         53178111.48
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  630456589.36        110863849.05         84553198.67         53178111.48
