DATE,BLOCK,BPR
2000-01-01,1095,308.9190368652344
2000-01-01,"15,28,1",308.9190368652344
2000-01-01,"15,28,10",310.2561340332031
2000-01-01,"15,28,13",310.8198547363281
2000-01-01,24135,310.2561340332031
2000-01-01,31815,310.8198547363281
2000-02-01,1095,308.9767150878906
2000-02-01,"15,28,1",308.9767150878906
2000-02-01,"15,28,10",310.3570556640625
2000-02-01,"15,28,13",310.9206848144531
2000-02-01,24135,310.3570556640625
2000-02-01,31815,310.9206848144531
2000-03-01,1095,304.07135009765625
2000-03-01,"15,28,1",304.07135009765625
2000-03-01,"15,28,10",305.3101501464844
2000-03-01,"15,28,13",305.8720703125
2000-03-01,24135,305.3101501464844
2000-03-01,31815,305.8720703125
2000-04-01,1095,297.3183288574219
2000-04-01,"15,28,1",297.3183288574219
2000-04-01,"15,28,10",298.70172119140625
2000-04-01,"15,28,13",299.2630615234375
2000-04-01,24135,298.70172119140625
2000-04-01,31815,299.2630615234375
2000-05-01,1095,291.4516296386719
2000-05-01,"15,28,1",291.4516296386719
2000-05-01,"15,28,10",292.9134826660156
2000-05-01,"15,28,13",293.4744567871094
2000-05-01,24135,292.9134826660156
2000-05-01,31815,293.4744567871094
2000-06-01,1095,285.7429504394531
2000-06-01,"15,28,1",285.7429504394531
2000-06-01,"15,28,10",287.2320556640625
2000-06-01,"15,28,13",287.7929992675781
2000-06-01,24135,287.2320556640625
2000-06-01,31815,287.7929992675781
2000-07-01,1095,283.28729248046875
2000-07-01,"15,28,1",283.28729248046875
2000-07-01,"15,28,10",284.681396484375
2000-07-01,"15,28,13",285.2424621582031
2000-07-01,24135,284.681396484375
2000-07-01,31815,285.2424621582031
2000-08-01,1095,281.5223388671875
2000-08-01,"15,28,1",281.5223388671875
2000-08-01,"15,28,10",282.9090270996094
2000-08-01,"15,28,13",283.47015380859375
2000-08-01,24135,282.9090270996094
2000-08-01,31815,283.47015380859375
2000-09-01,1095,280.15838623046875
2000-09-01,"15,28,1",280.15838623046875
2000-09-01,"15,28,10",281.53863525390625
2000-09-01,"15,28,13",282.0997619628906
2000-09-01,24135,281.53863525390625
2000-09-01,31815,282.0997619628906
2000-10-01,1095,279.08734130859375
2000-10-01,"15,28,1",279.08734130859375
2000-10-01,"15,28,10",280.4600524902344
2000-10-01,"15,28,13",281.02117919921875
2000-10-01,24135,280.4600524902344
2000-10-01,31815,281.02117919921875
2000-11-01,1095,278.182861328125
2000-11-01,"15,28,1",278.182861328125
2000-11-01,"15,28,10",279.5472717285156
2000-11-01,"15,28,13",280.1083679199219
2000-11-01,24135,279.5472717285156
2000-11-01,31815,280.1083679199219
2000-12-01,1095,277.455322265625
2000-12-01,"15,28,1",277.455322265625
2000-12-01,"15,28,10",278.812744140625
2000-12-01,"15,28,13",279.3738098144531
2000-12-01,24135,278.812744140625
2000-12-01,31815,279.3738098144531
2001-01-01,1095,276.8258056640625
2001-01-01,"15,28,1",276.8258056640625
2001-01-01,"15,28,10",278.1768798828125
2001-01-01,"15,28,13",278.7379150390625
2001-01-01,24135,278.1768798828125
2001-01-01,31815,278.7379150390625
2001-02-01,1095,268.8784484863281
2001-02-01,"15,28,1",268.8784484863281
2001-02-01,"15,28,10",270.9667663574219
2001-02-01,"15,28,13",271.5259094238281
2001-02-01,24135,270.9667663574219
2001-02-01,31815,271.5259094238281
2001-03-01,1095,267.96075439453125
2001-03-01,"15,28,1",267.96075439453125
2001-03-01,"15,28,10",269.8770446777344
2001-03-01,"15,28,13",270.4367370605469
2001-03-01,24135,269.8770446777344
2001-03-01,31815,270.4367370605469
2001-04-01,1095,269.0969543457031
2001-04-01,"15,28,1",269.0969543457031
2001-04-01,"15,28,10",271.0220642089844
2001-04-01,"15,28,13",271.5814208984375
2001-04-01,24135,271.0220642089844
2001-04-01,31815,271.5814208984375
2001-05-01,1095,269.8067321777344
2001-05-01,"15,28,1",269.8067321777344
2001-05-01,"15,28,10",271.71368408203125
2001-05-01,"15,28,13",272.2729187011719
2001-05-01,24135,271.71368408203125
2001-05-01,31815,272.2729187011719
2001-06-01,1095,270.3174743652344
2001-06-01,"15,28,1",270.3174743652344
2001-06-01,"15,28,10",272.2049255371094
2001-06-01,"15,28,13",272.7640686035156
2001-06-01,24135,272.2049255371094
2001-06-01,31815,272.7640686035156
2001-07-01,1095,270.8577575683594
2001-07-01,"15,28,1",270.8577575683594
2001-07-01,"15,28,10",272.7054138183594
2001-07-01,"15,28,13",273.2645263671875
2001-07-01,24135,272.7054138183594
2001-07-01,31815,273.2645263671875
2001-08-01,1095,271.512451171875
2001-08-01,"15,28,1",271.512451171875
2001-08-01,"15,28,10",273.3058776855469
2001-08-01,"15,28,13",273.864990234375
2001-08-01,24135,273.3058776855469
2001-08-01,31815,273.864990234375
2001-09-01,1095,272.0276184082031
2001-09-01,"15,28,1",272.0276184082031
2001-09-01,"15,28,10",273.7941589355469
2001-09-01,"15,28,13",274.3532409667969
2001-09-01,24135,273.7941589355469
2001-09-01,31815,274.3532409667969
2001-10-01,1095,272.4685363769531
2001-10-01,"15,28,1",272.4685363769531
2001-10-01,"15,28,10",274.22283935546875
2001-10-01,"15,28,13",274.7818908691406
2001-10-01,24135,274.22283935546875
2001-10-01,31815,274.7818908691406
2001-11-01,1095,272.93243408203125
2001-11-01,"15,28,1",272.93243408203125
2001-11-01,"15,28,10",274.67498779296875
2001-11-01,"15,28,13",275.2340393066406
2001-11-01,24135,274.67498779296875
2001-11-01,31815,275.2340393066406
2001-12-01,1095,273.3595886230469
2001-12-01,"15,28,1",273.3595886230469
2001-12-01,"15,28,10",275.0904846191406
2001-12-01,"15,28,13",275.64947509765625
2001-12-01,24135,275.0904846191406
2001-12-01,31815,275.64947509765625
2002-01-01,1095,273.7601013183594
2002-01-01,"15,28,1",273.7601013183594
2002-01-01,"15,28,10",275.4754943847656
2002-01-01,"15,28,13",276.0343933105469
2002-01-01,24135,275.4754943847656
2002-01-01,31815,276.0343933105469
2002-02-01,1095,274.126220703125
2002-02-01,"15,28,1",274.126220703125
2002-02-01,"15,28,10",275.8269348144531
2002-02-01,"15,28,13",276.3857421875
2002-02-01,24135,275.8269348144531
2002-02-01,31815,276.3857421875
2002-03-01,1095,274.43267822265625
2002-03-01,"15,28,1",274.43267822265625
2002-03-01,"15,28,10",276.12066650390625
2002-03-01,"15,28,13",276.67938232421875
2002-03-01,24135,276.12066650390625
2002-03-01,31815,276.67938232421875
2002-04-01,1095,274.7438049316406
2002-04-01,"15,28,1",274.7438049316406
2002-04-01,"15,28,10",276.4189147949219
2002-04-01,"15,28,13",276.9775390625
2002-04-01,24135,276.4189147949219
2002-04-01,31815,276.9775390625
2002-05-01,1095,275.04241943359375
2002-05-01,"15,28,1",275.04241943359375
2002-05-01,"15,28,10",276.70648193359375
2002-05-01,"15,28,13",277.2650451660156
2002-05-01,24135,276.70648193359375
2002-05-01,31815,277.2650451660156
2002-06-01,1095,275.3345642089844
2002-06-01,"15,28,1",275.3345642089844
2002-06-01,"15,28,10",276.9891052246094
2002-06-01,"15,28,13",277.5475769042969
2002-06-01,24135,276.9891052246094
2002-06-01,31815,277.5475769042969
2002-07-01,1095,275.5921325683594
2002-07-01,"15,28,1",275.5921325683594
2002-07-01,"15,28,10",277.23870849609375
2002-07-01,"15,28,13",277.7970886230469
2002-07-01,24135,277.23870849609375
2002-07-01,31815,277.7970886230469
2002-08-01,1095,275.84588623046875
2002-08-01,"15,28,1",275.84588623046875
2002-08-01,"15,28,10",277.4859313964844
2002-08-01,"15,28,13",278.04425048828125
2002-08-01,24135,277.4859313964844
