ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,6805714,812114,357462,249276,35098066
Valysar,CentralSouth,74347238,12302090,8875345,6189223,871442550
Valysar,CentralNorth,38833601,5886937,4017495,2801601,394465393
Valysar,NorthHorst,3583850,429664,212715,130660,25596321
Valysar,CentralRamp,13436616,2324135,1743348,1215724,171173933
Valysar,CentralHorst,89447163,14549792,10971870,7651235,1077293882
Valysar,EastLowland,5127496,860631,464781,324115,45635364
Therys,WestLowland,2143146,370311,179187,124956,17593830
Therys,CentralSouth,18024858,4325625,2766787,1929419,271662193
Therys,CentralNorth,21527969,4235930,2584062,1801996,253721010
Therys,NorthHorst,4342879,689539,286570,176026,34483469
Therys,CentralRamp,6693188,1602380,1228379,856610,120610750
Therys,CentralHorst,29122324,7274619,5603360,3907504,550176544
Therys,EastLowland,2,1,0,0,34
Volon,WestLowland,260601,36115,16759,11687,1645533
Volon,CentralSouth,39166317,6922802,5044893,3518057,495342384
Volon,CentralNorth,7739836,1014925,530659,370055,52103801
Volon,NorthHorst,2231235,403090,274527,168629,33034354
Volon,CentralRamp,13187091,2316656,1782157,1242787,174984432
Volon,CentralHorst,85504510,15033441,11900868,8299071,1168509223
Volon,EastLowland,14541,555,0,0,0
