ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,11897439,2405199,1626518,1134252,159702720,0,0,0,0,0
Valysar,CentralSouth,70784952,12710678,9652114,6730903,947711118,0,0,0,0,0
Valysar,CentralNorth,41920644,7195501,5073075,3537709,498109473,0,0,0,0,0
Valysar,NorthHorst,5462803,930561,545231,334908,65608540,23102450,3333740,2395702,557140008,85242
Valysar,CentralRamp,13905772,2079617,1450290,1011360,142399503,0,0,0,0,0
Valysar,CentralHorst,89839123,14153225,10675853,7444807,1048228813,0,0,0,0,0
Valysar,EastLowland,5079862,924682,581149,405264,57061175,0,0,0,0,0
Therys,WestLowland,3066117,489221,222786,155360,21874711,0,0,0,0,0
Therys,CentralSouth,19339820,4733537,3258557,2272355,319947624,0,0,0,0,0
Therys,CentralNorth,18712582,3671576,2150807,1499866,211181069,0,0,0,0,0
Therys,NorthHorst,6354800,810089,345776,212393,41607812,16176912,2758318,1755324,408214776,62457
Therys,CentralRamp,6571157,1653755,1305349,910285,128168157,0,0,0,0,0
Therys,CentralHorst,31049488,7747796,5972085,4164634,586380476,0,0,0,0,0
Therys,EastLowland,119826,37556,20618,14378,2024389,0,0,0,0,0
Volon,WestLowland,374764,58387,32153,22422,3156963,0,0,0,0,0
Volon,CentralSouth,41119434,7697704,5840575,4072925,573467875,0,0,0,0,0
Volon,CentralNorth,5613860,858884,541606,377689,53178592,0,0,0,0,0
Volon,NorthHorst,3684609,686481,511344,314093,61530840,4034956,713407,568169,132132218,20216
Volon,CentralRamp,13274505,2382226,1848838,1289287,181531682,0,0,0,0,0
Volon,CentralHorst,85130019,15008395,11816441,8240196,1160219594,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
