CONIPOS,CONJPOS,CONKPOS,DEPTH,PRESSURE,SWAT,SGAS,CONIDX,Drawdown,DATE,WELL,WELLMODEL,CONBPRES
27,30,5,1611.9197998046875,303.6044006347656,0.032928336411714554,0.0,1,0,2000-02-01,OP_1,MULTISEG,303.6044006347656
27,30,6,1614.67626953125,303.7802429199219,0.042600419372320175,0.0,2,0,2000-02-01,OP_1,MULTISEG,303.7802429199219
27,30,7,1617.48876953125,303.95965576171875,0.03317080810666084,0.0,3,0,2000-02-01,OP_1,MULTISEG,303.95965576171875
27,30,8,1620.3011474609375,304.1390686035156,0.026930680498480797,0.0,4,0,2000-02-01,OP_1,MULTISEG,304.1390686035156
27,30,9,1623.1136474609375,304.3184814453125,0.026105841621756554,0.0,5,0,2000-02-01,OP_1,MULTISEG,304.3184814453125
27,30,10,1625.9261474609375,304.4979248046875,0.03102966584265232,0.0,6,0,2000-02-01,OP_1,MULTISEG,304.4979248046875
20,13,6,1654.80859375,305.83770751953125,0.1519717276096344,0.0,1,0,2000-02-01,OP_2,MULTISEG,305.83770751953125
20,13,7,1657.3868408203125,305.9978332519531,0.19420810043811798,0.0,2,0,2000-02-01,OP_2,MULTISEG,305.9978332519531
20,13,8,1659.9652099609375,306.1620788574219,0.14633776247501373,0.0,3,0,2000-02-01,OP_2,MULTISEG,306.1620788574219
20,13,9,1662.5435791015625,306.3267822265625,0.05226875841617584,0.0,4,0,2000-02-01,OP_2,MULTISEG,306.3267822265625
20,13,10,1665.121826171875,306.49267578125,0.19919271767139435,0.0,5,0,2000-02-01,OP_2,MULTISEG,306.49267578125
28,47,9,1657.211669921875,306.5017395019531,0.10464552789926529,0.0,1,0,2000-02-01,OP_3,MULTISEG,306.5017395019531
28,47,10,1660.0538330078125,306.68316650390625,0.10894321650266647,0.0,2,0,2000-02-01,OP_3,MULTISEG,306.68316650390625
28,47,11,1662.937744140625,306.8672790527344,0.08888417482376099,0.0,3,0,2000-02-01,OP_3,MULTISEG,306.8672790527344
28,47,12,1665.8631591796875,307.0540466308594,0.0492970235645771,0.0,4,0,2000-02-01,OP_3,MULTISEG,307.0540466308594
28,47,13,1668.78857421875,307.2408142089844,0.06392937898635864,0.0,5,0,2000-02-01,OP_3,MULTISEG,307.2408142089844
28,47,14,1671.7142333984375,307.4276123046875,0.05759671702980995,0.0,6,0,2000-02-01,OP_3,MULTISEG,307.4276123046875
14,38,2,1702.6243896484375,309.5608825683594,0.9999992847442627,6.420214049285278e-08,1,0,2000-02-01,WI_1,MULTISEG,309.5608825683594
14,38,3,1705.082763671875,309.79901123046875,0.9999986290931702,1.2309422459111374e-07,2,0,2000-02-01,WI_1,MULTISEG,309.79901123046875
14,38,4,1707.541259765625,310.02996826171875,0.9999997019767761,-5.995612895048907e-08,3,0,2000-02-01,WI_1,MULTISEG,310.02996826171875
14,38,5,1709.99951171875,310.25347900390625,0.9999998211860657,-4.338620485100364e-08,4,0,2000-02-01,WI_1,MULTISEG,310.25347900390625
28,20,7,1691.1083984375,276.7877502441406,0.5308892130851746,0.0,1,0,2000-06-01,WI_2,MULTISEG,276.7877502441406
28,20,8,1694.0394287109375,277.2260437011719,0.43690598011016846,0.0,2,0,2000-06-01,WI_2,MULTISEG,277.2260437011719
28,20,9,1696.970458984375,277.54290771484375,0.6681616902351379,0.0,3,0,2000-06-01,WI_2,MULTISEG,277.54290771484375
28,20,10,1699.9013671875,277.6436767578125,0.8251925110816956,0.0,4,0,2000-06-01,WI_2,MULTISEG,277.6436767578125
18,29,2,1651.289794921875,274.787353515625,0.03679488226771355,0.0,1,0,2001-01-01,OP_4,MULTISEG,274.787353515625
18,29,3,1653.5003662109375,274.92724609375,0.04576829448342323,0.0,2,0,2001-01-01,OP_4,MULTISEG,274.92724609375
18,29,4,1655.711181640625,275.067138671875,0.06151508912444115,0.0,3,0,2001-01-01,OP_4,MULTISEG,275.067138671875
18,29,5,1657.921875,275.20697021484375,0.0667654424905777,0.0,4,0,2001-01-01,OP_4,MULTISEG,275.20697021484375
18,29,6,1660.2713623046875,275.3441467285156,0.27254095673561096,0.0,5,0,2001-01-01,OP_4,MULTISEG,275.3441467285156
18,29,11,1672.7435302734375,275.88250732421875,0.14837858080863953,0.0,6,0,2001-01-01,OP_4,MULTISEG,275.88250732421875
18,29,12,1675.2938232421875,276.04010009765625,0.10781162232160568,0.0,7,0,2001-01-01,OP_4,MULTISEG,276.04010009765625
18,29,13,1677.8443603515625,276.2012023925781,0.12303715944290161,0.0,8,0,2001-01-01,OP_4,MULTISEG,276.2012023925781
18,29,14,1680.3948974609375,276.36236572265625,0.12137158960103989,0.0,9,0,2001-01-01,OP_4,MULTISEG,276.36236572265625
24,37,1,1610.5211181640625,270.1625061035156,0.09415203332901001,0.0,1,0,2001-01-01,OP_5,MULTISEG,270.1625061035156
24,37,2,1613.20849609375,270.3311767578125,0.034487318247556686,0.0,2,0,2001-01-01,OP_5,MULTISEG,270.3311767578125
24,37,3,1615.8958740234375,270.5013427734375,0.03407901152968407,0.0,3,0,2001-01-01,OP_5,MULTISEG,270.5013427734375
24,37,4,1618.583251953125,270.67156982421875,0.03240115940570831,0.0,4,0,2001-01-01,OP_5,MULTISEG,270.67156982421875
24,37,5,1621.270751953125,270.8416748046875,0.030674174427986145,0.0,5,0,2001-01-01,OP_5,MULTISEG,270.8416748046875
24,37,6,1624.314208984375,271.0489501953125,0.13047298789024353,0.0,6,0,2001-01-01,OP_5,MULTISEG,271.0489501953125
