Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:29:01
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       285226248.67         45453122.18         32859648.84         20666445.45
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  285226248.67         45453122.18         32859648.84         20666445.45
MidReek    1                       203345972.32         36333855.49         28421526.93         17875173.88
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  203345972.32         36333855.49         28421526.93         17875173.88
LowerReek  1                       124331574.28         24569343.34         19507951.89         12269151.92
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  124331574.28         24569343.34         19507951.89         12269151.92
Totals     1                       612903795.27        106356321.01         80789127.66         50810771.25
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  612903795.27        106356321.01         80789127.66         50810771.25
