ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,6113846,1036049,577384,402638,56691497,0,0,0,0,0
Valysar,CentralSouth,61999218,11348831,8351917,5824210,820048798,0,0,0,0,0
Valysar,CentralNorth,35770717,6519829,4768595,3325380,468213553,0,0,0,0,0
Valysar,NorthHorst,4301657,637034,353969,217426,42593739,24085940,3225444,2065203,480279672,73483
Valysar,CentralRamp,13962831,2327008,1682630,1173382,165212251,0,0,0,0,0
Valysar,CentralHorst,85648881,12537284,9020323,6290323,885677479,0,0,0,0,0
Valysar,EastLowland,8348069,855295,384351,268027,37738213,0,0,0,0,0
Therys,WestLowland,1540656,303989,140893,98252,13833873,0,0,0,0,0
Therys,CentralSouth,7476930,1958694,1308879,912747,128514736,0,0,0,0,0
Therys,CentralNorth,17139914,3177541,1794853,1251641,176231017,0,0,0,0,0
Therys,NorthHorst,7387120,987108,415723,255358,50024663,16155835,2758829,1810856,421129361,64433
Therys,CentralRamp,6866979,1710015,1318982,919792,129506779,0,0,0,0,0
Therys,CentralHorst,28524950,7331176,5667902,3952512,556513709,0,0,0,0,0
Therys,EastLowland,68165,23004,10122,7059,993896,0,0,0,0,0
Volon,WestLowland,51638,6668,992,692,97415,0,0,0,0,0
Volon,CentralSouth,28212892,4720217,3269504,2279989,321022477,0,0,0,0,0
Volon,CentralNorth,3175823,472681,259079,180669,25438194,0,0,0,0,0
Volon,NorthHorst,5046038,849350,592157,363732,71255194,2923876,552369,476653,110849508,16960
Volon,CentralRamp,11673884,2117905,1597727,1114175,156875854,0,0,0,0,0
Volon,CentralHorst,83130484,14988731,12023424,8384536,1180542631,0,0,0,0,0
Volon,EastLowland,2741,142,0,0,0,0,0,0,0,0
