WELL,CONJPOS,CONIPOS,DEPTH,DATE,CONBPRES,PRESSURE,SWAT,WELLMODEL,SGAS,CONIDX,DRAWDOWN,CONKPOS
R_A4,52,31,1625.971435546875,2018-01-01,299.77130126953125,299.77130126953125,0.04797811061143875,STANDARD,0.0,3,0,2
R_A4,52,31,1628.016357421875,2018-01-01,299.90838623046875,299.90838623046875,0.048751138150691986,STANDARD,0.0,4,0,3
R_A4,52,31,1630.0611572265625,2018-01-01,300.04547119140625,300.04547119140625,0.050078343600034714,STANDARD,0.0,5,0,4
R_A4,52,31,1632.10595703125,2018-01-01,300.1825866699219,300.1825866699219,0.05241447314620018,STANDARD,0.0,6,0,5
R_A4,52,31,1634.15087890625,2018-01-01,300.3196716308594,300.3196716308594,0.054024599492549896,STANDARD,0.0,7,0,6
R_A4,52,32,1632.1644287109375,2018-01-01,300.1864929199219,300.1864929199219,0.05313817039132118,STANDARD,0.0,8,0,6
R_A4,52,32,1634.002685546875,2018-01-01,300.3097229003906,300.3097229003906,0.05566653981804848,STANDARD,0.0,9,0,7
R_A4,51,32,1636.7640380859375,2018-01-01,300.494873046875,300.494873046875,0.0570269413292408,STANDARD,0.0,10,0,7
R_A4,51,32,1635.017578125,2018-01-01,300.3777770996094,300.3777770996094,0.05554351583123207,STANDARD,0.0,11,0,6
R_A4,51,33,1637.856201171875,2018-01-01,300.568115234375,300.568115234375,0.05774629861116409,STANDARD,0.0,12,0,6
R_A4,51,33,1636.1129150390625,2018-01-01,300.45123291015625,300.45123291015625,0.05622921511530876,STANDARD,0.0,13,0,5
R_A4,50,33,1643.2078857421875,2018-01-01,300.9269714355469,300.9269714355469,0.06169206649065018,STANDARD,0.0,14,0,5
R_A4,50,34,1641.340576171875,2018-01-01,300.8017272949219,300.8017272949219,0.05764878913760185,STANDARD,0.0,15,0,5
R_A4,50,34,1639.556640625,2018-01-01,300.68212890625,300.68212890625,0.060631606727838516,STANDARD,0.0,16,0,4
R_A4,50,35,1641.7860107421875,2018-01-01,300.83160400390625,300.83160400390625,0.18277166783809662,STANDARD,0.0,17,0,4
R_A4,50,35,1640.0653076171875,2018-01-01,300.71624755859375,300.71624755859375,0.22234076261520386,STANDARD,0.0,18,0,3
R_A4,50,35,1638.3446044921875,2018-01-01,300.6008605957031,300.6008605957031,0.2220286875963211,STANDARD,0.0,19,0,2
R_A4,49,35,1643.51220703125,2018-01-01,300.9473571777344,300.9473571777344,0.23014578223228455,STANDARD,0.0,20,0,2
R_A4,49,35,1641.741455078125,2018-01-01,300.82861328125,300.82861328125,0.23007462918758392,STANDARD,0.0,21,0,1
R_A4,49,36,1645.548095703125,2018-01-01,301.0838928222656,301.0838928222656,0.15067484974861145,STANDARD,0.0,22,0,29
R_A4,48,36,1643.9056396484375,2018-01-01,300.9737548828125,300.9737548828125,0.08179085701704025,STANDARD,0.0,23,0,29
R_A4,48,37,1649.5784912109375,2018-01-01,301.3541564941406,301.3541564941406,0.11575992405414581,STANDARD,0.0,24,0,29
R_A4,48,37,1643.80517578125,2018-01-01,300.9670104980469,300.9670104980469,0.09124898910522461,STANDARD,0.0,25,0,28
R_A4,48,38,1651.1536865234375,2018-01-01,301.4598083496094,301.4598083496094,0.6481541991233826,STANDARD,0.0,26,0,28
R_A4,47,38,1655.451171875,2018-01-01,301.748046875,301.748046875,0.17468364536762238,STANDARD,0.0,27,0,28
R_A5,20,31,1685.8365478515625,2018-01-01,303.92083740234375,303.92083740234375,1.0,STANDARD,0.0,1,0,1
R_A5,20,31,1688.070068359375,2018-01-01,304.13250732421875,304.13250732421875,1.0,STANDARD,0.0,2,0,2
R_A5,20,31,1690.303466796875,2018-01-01,304.3441467285156,304.3441467285156,1.0,STANDARD,0.0,3,0,3
R_A5,20,31,1692.5369873046875,2018-01-01,304.5557861328125,304.5557861328125,1.0,STANDARD,0.0,4,0,4
R_A5,20,31,1694.7703857421875,2018-01-01,304.7674560546875,304.7674560546875,1.0,STANDARD,0.0,5,0,5
R_A5,20,31,1697.00390625,2018-01-01,304.9791259765625,304.9791259765625,1.0,STANDARD,0.0,6,0,6
R_A5,20,31,1699.2374267578125,2018-01-01,305.4965515136719,305.4965515136719,1.0,STANDARD,0.0,7,0,7
R_A5,20,31,1701.4708251953125,2018-01-01,305.7082214355469,305.7082214355469,1.0,STANDARD,0.0,8,0,8
R_A5,21,31,1700.0845947265625,2018-01-01,305.27117919921875,305.27117919921875,1.0,STANDARD,0.0,9,0,11
R_A5,21,31,1702.0433349609375,2018-01-01,305.4568176269531,305.4568176269531,1.0,STANDARD,0.0,10,0,12
R_A5,21,31,1704.002197265625,2018-01-01,305.6544189453125,305.6544189453125,1.0,STANDARD,0.0,11,0,13
R_A5,21,31,1705.9610595703125,2018-01-01,305.8400573730469,305.8400573730469,1.0,STANDARD,0.0,12,0,14
R_A5,21,31,1707.919921875,2018-01-01,306.02569580078125,306.02569580078125,1.0,STANDARD,0.0,13,0,15
R_A5,21,31,1709.878662109375,2018-01-01,306.3563537597656,306.3563537597656,1.0,STANDARD,0.0,14,0,16
R_A5,21,31,1711.8375244140625,2018-01-01,306.5419921875,306.5419921875,1.0,STANDARD,0.0,15,0,17
R_A5,21,31,1713.5225830078125,2018-01-01,306.7016906738281,306.7016906738281,1.0,STANDARD,0.0,16,0,18
R_A5,21,31,1714.473876953125,2018-01-01,306.7918395996094,306.7918395996094,1.0,STANDARD,0.0,17,0,19
R_A5,21,31,1714.8016357421875,2018-01-01,306.8229064941406,306.8229064941406,1.0,STANDARD,0.0,18,0,20
R_A5,21,31,1716.038818359375,2018-01-01,306.7830810546875,306.7830810546875,1.0,STANDARD,0.0,19,0,26
R_A5,21,31,1718.34912109375,2018-01-01,307.00201416015625,307.00201416015625,1.0,STANDARD,0.0,20,0,27
R_A5,21,31,1720.6593017578125,2018-01-01,307.5267639160156,307.5267639160156,1.0,STANDARD,0.0,21,0,28
R_A5,21,31,1722.969482421875,2018-01-01,307.7457275390625,307.7457275390625,1.0,STANDARD,0.0,22,0,29
R_A5,21,31,1725.2796630859375,2018-01-01,307.96466064453125,307.96466064453125,1.0,STANDARD,0.0,23,0,30
R_A6,42,17,1695.2879638671875,2018-01-01,305.1222839355469,305.1222839355469,1.0,STANDARD,0.0,1,0,1
R_A6,42,17,1696.8446044921875,2018-01-01,305.2698059082031,305.2698059082031,1.0,STANDARD,0.0,2,0,2
R_A6,42,17,1698.401123046875,2018-01-01,305.4173278808594,305.4173278808594,1.0,STANDARD,0.0,3,0,3
R_A6,42,17,1699.957763671875,2018-01-01,305.5648498535156,305.5648498535156,1.0,STANDARD,0.0,4,0,4
R_A6,42,17,1701.5145263671875,2018-01-01,305.7123718261719,305.7123718261719,1.0,STANDARD,0.0,5,0,5
R_A6,42,17,1703.0711669921875,2018-01-01,305.8598937988281,305.8598937988281,1.0,STANDARD,0.0,6,0,6
R_A6,42,17,1704.6278076171875,2018-01-01,305.7083740234375,305.7083740234375,1.0,STANDARD,0.0,7,0,7
R_A6,42,17,1706.1844482421875,2018-01-01,305.85589599609375,305.85589599609375,1.0,STANDARD,0.0,8,0,8
R_A6,42,17,1707.7410888671875,2018-01-01,306.3024597167969,306.3024597167969,1.0,STANDARD,0.0,9,0,9
R_A6,42,17,1709.2977294921875,2018-01-01,306.4499816894531,306.4499816894531,1.0,STANDARD,0.0,10,0,10
R_A6,42,17,1711.223388671875,2018-01-01,306.3268127441406,306.3268127441406,1.0,STANDARD,0.0,11,0,11
R_A6,42,17,1713.51806640625,2018-01-01,306.5442810058594,306.5442810058594,1.0,STANDARD,0.0,12,0,12
R_A6,42,17,1715.812744140625,2018-01-01,306.7737121582031,306.7737121582031,1.0,STANDARD,0.0,13,0,13
R_A6,42,17,1718.107421875,2018-01-01,306.9912109375,306.9912109375,1.0,STANDARD,0.0,14,0,14
R_A6,42,17,1720.402099609375,2018-01-01,307.20867919921875,307.20867919921875,1.0,STANDARD,0.0,15,0,15
R_A6,42,17,1722.6966552734375,2018-01-01,307.5711669921875,307.5711669921875,1.0,STANDARD,0.0,16,0,16
R_A6,42,17,1724.9913330078125,2018-01-01,307.7886657714844,307.7886657714844,1.0,STANDARD,0.0,17,0,17
R_A6,42,17,1726.6397705078125,2018-01-01,307.94488525390625,307.94488525390625,1.0,STANDARD,0.0,18,0,18
R_A6,42,17,1728.010009765625,2018-01-01,307.91766357421875,307.91766357421875,1.0,STANDARD,0.0,19,0,26
R_A6,42,17,1729.7481689453125,2018-01-01,308.38818359375,308.38818359375,1.0,STANDARD,0.0,20,0,27
R_A6,42,17,1731.4862060546875,2018-01-01,308.55291748046875,308.55291748046875,1.0,STANDARD,0.0,21,0,28
R_A6,42,17,1733.224365234375,2018-01-01,308.7176513671875,308.7176513671875,1.0,STANDARD,0.0,22,0,29
R_A6,42,17,1734.9625244140625,2018-01-01,308.5766296386719,308.5766296386719,1.0,STANDARD,0.0,23,0,30
R_A2,30,22,1640.497802734375,2018-03-01,298.5680847167969,298.5680847167969,0.054175615310668945,STANDARD,0.0,1,0,1
R_A2,30,22,1642.2398681640625,2018-03-01,298.6848449707031,298.6848449707031,0.05493173748254776,STANDARD,0.0,2,0,2
R_A2,30,22,1643.9820556640625,2018-03-01,298.8016052246094,298.8016052246094,0.05803307518362999,STANDARD,0.0,3,0,3
R_A2,30,22,1645.72412109375,2018-03-01,298.9183654785156,298.9183654785156,0.06311700493097305,STANDARD,0.0,4,0,4
R_A2,30,22,1647.46630859375,2018-03-01,299.0351257324219,299.0351257324219,0.0659206435084343,STANDARD,0.0,5,0,5
R_A2,30,22,1649.2083740234375,2018-03-01,299.17303466796875,299.17303466796875,0.30443862080574036,STANDARD,0.0,6,0,6
R_A2,30,22,1650.950439453125,2018-03-01,299.3015441894531,299.3015441894531,0.8648149371147156,STANDARD,0.0,7,0,7
R_A2,30,22,1652.692626953125,2018-03-01,299.4303283691406,299.4303283691406,0.8538859486579895,STANDARD,0.0,8,0,8
R_A2,30,22,1654.4346923828125,2018-03-01,299.7813415527344,299.7813415527344,0.6482968330383301,STANDARD,0.0,9,0,9
R_A2,30,22,1656.1767578125,2018-03-01,300.0016784667969,300.0016784667969,0.6482899785041809,STANDARD,0.0,10,0,10
R_A2,30,22,1658.049560546875,2018-03-01,299.90673828125,299.90673828125,0.06741456687450409,STANDARD,0.0,11,0,11
R_A2,30,22,1660.052978515625,2018-03-01,300.0707702636719,300.0707702636719,0.1668972671031952,STANDARD,0.0,12,0,12
R_A2,30,22,1662.056396484375,2018-03-01,300.25750732421875,300.25750732421875,0.4261714220046997,STANDARD,0.0,13,0,13
R_A2,30,22,1664.0596923828125,2018-03-01,300.39227294921875,300.39227294921875,0.4605545103549957,STANDARD,0.0,14,0,14
R_A2,30,22,1666.06298828125,2018-03-01,300.5277099609375,300.5277099609375,0.8972053527832031,STANDARD,0.0,15,0,15
R_A2,30,22,1668.06640625,2018-03-01,300.6625061035156,300.6625061035156,0.9186163544654846,STANDARD,0.0,16,0,16
R_A2,30,22,1670.06982421875,2018-03-01,300.7972106933594,300.7972106933594,0.8748359084129333,STANDARD,0.0,17,0,17
R_A2,30,22,1671.7548828125,2018-03-01,300.9101867675781,300.9101867675781,0.9417840838432312,STANDARD,0.0,18,0,18
R_A2,29,22,1676.84130859375,2018-03-01,301.0692138671875,301.0692138671875,0.9818964600563049,STANDARD,0.0,19,0,18
R_A2,29,22,1678.3521728515625,2018-03-01,302.8772888183594,302.8772888183594,1.0,STANDARD,-8.971933913577528e-15,20,0,26
R_A2,29,22,1680.0516357421875,2018-03-01,302.7353210449219,302.7353210449219,1.0,STANDARD,-1.678352586304086e-14,21,0,27
R_A2,29,22,1681.751220703125,2018-03-01,302.7935485839844,302.7935485839844,1.0,STANDARD,-1.3709144225642483e-13,22,0,28
R_A2,29,22,1683.45068359375,2018-03-01,302.9904479980469,302.9904479980469,0.999999463558197,STANDARD,-5.045723128205282e-08,23,0,29
R_A2,29,22,1685.1502685546875,2018-03-01,303.142578125,303.142578125,0.9999989867210388,STANDARD,0.0,24,0,30
R_A5,20,31,1685.8365478515625,2018-04-28,281.1807861328125,281.1807861328125,1.0,STANDARD,4.5165341735695086e-13,1,0,1
R_A5,20,31,1688.070068359375,2018-04-28,281.3922119140625,281.3922119140625,1.0,STANDARD,4.822912360279152e-13,2,0,2
R_A5,20,31,1690.303466796875,2018-04-28,281.6036376953125,281.6036376953125,1.0,STANDARD,4.622052523703402e-13,3,0,3
R_A5,20,31,1692.5369873046875,2018-04-28,281.81512451171875,281.81512451171875,1.0,STANDARD,4.151143675763108e-13,4,0,4
R_A5,20,31,1694.7703857421875,2018-04-28,282.0267639160156,282.0267639160156,1.0,STANDARD,3.519825761150869e-13,5,0,5
R_A5,20,31,1697.00390625,2018-04-28,282.23846435546875,282.23846435546875,1.0,STANDARD,2.9939912311524597e-13,6,0,6
R_A5,20,31,1699.2374267578125,2018-04-28,282.78192138671875,282.78192138671875,1.0,STANDARD,1.2587149941797686e-15,7,0,7
R_A5,20,31,1701.4708251953125,2018-04-28,283.04498291015625,283.04498291015625,1.0,STANDARD,0.0,8,0,8
R_A5,21,31,1700.0845947265625,2018-04-28,278.6181640625,278.6181640625,1.0,STANDARD,-2.6930967872429434e-11,9,0,11
R_A5,21,31,1702.0433349609375,2018-04-28,278.8194580078125,278.8194580078125,1.0,STANDARD,-2.039301887080125e-11,10,0,12
R_A5,21,31,1704.002197265625,2018-04-28,279.0167541503906,279.0167541503906,1.0,STANDARD,-8.173989371647317e-13,11,0,13
R_A5,21,31,1705.9610595703125,2018-04-28,279.2020568847656,279.2020568847656,1.0,STANDARD,-1.1984496511505127e-12,12,0,14
R_A5,21,31,1707.919921875,2018-04-28,279.3887023925781,279.3887023925781,1.0,STANDARD,-4.626388790292257e-13,13,0,15
R_A5,21,31,1709.878662109375,2018-04-28,279.7243347167969,279.7243347167969,1.0,STANDARD,-2.8485463228651586e-13,14,0,16
R_A5,21,31,1711.8375244140625,2018-04-28,279.9180908203125,279.9180908203125,1.0,STANDARD,-5.182835700868159e-14,15,0,17
R_A5,21,31,1713.5225830078125,2018-04-28,280.0833740234375,280.0833740234375,1.0,STANDARD,-9.045465521355031e-14,16,0,18
R_A5,21,31,1714.473876953125,2018-04-28,280.1749572753906,280.1749572753906,1.0,STANDARD,0.0,17,0,19
R_A5,21,31,1714.8016357421875,2018-04-28,280.20660400390625,280.20660400390625,1.0,STANDARD,0.0,18,0,20
R_A5,21,31,1716.038818359375,2018-04-28,286.88555908203125,286.88555908203125,1.0,STANDARD,1.1688833596510111e-14,19,0,26
R_A5,21,31,1718.34912109375,2018-04-28,287.0796813964844,287.0796813964844,1.0,STANDARD,3.852539625206e-15,20,0,27
R_A5,21,31,1720.6593017578125,2018-04-28,287.0674133300781,287.0674133300781,1.0,STANDARD,1.1325919798259151e-19,21,0,28
R_A5,21,31,1722.969482421875,2018-04-28,307.4970397949219,307.4970397949219,1.0,STANDARD,1.8995207351035636e-23,22,0,29
R_A5,21,31,1725.2796630859375,2018-04-28,307.5741882324219,307.5741882324219,1.0,STANDARD,5.035973160783139e-23,23,0,30
R_A3,41,28,1610.5157470703125,2018-07-03,280.0530090332031,280.0530090332031,0.36743414402008057,STANDARD,0.0,1,0,1
R_A3,41,28,1612.4254150390625,2018-07-03,280.16607666015625,280.16607666015625,0.1967015415430069,STANDARD,0.0,2,0,2
R_A3,41,29,1604.824951171875,2018-07-03,279.6067810058594,279.6067810058594,0.18938755989074707,STANDARD,0.0,3,0,2
R_A3,41,29,1606.7620849609375,2018-07-03,279.736083984375,279.736083984375,0.18754342198371887,STANDARD,0.0,4,0,3
R_A3,41,29,1608.69921875,2018-07-03,279.9012145996094,279.9012145996094,0.3628137707710266,STANDARD,0.0,5,0,4
R_A3,41,29,1610.63623046875,2018-07-03,280.04364013671875,280.04364013671875,0.8077801465988159,STANDARD,0.0,6,0,5
R_A3,41,29,1612.5733642578125,2018-07-03,280.1640625,280.1640625,0.652614951133728,STANDARD,0.0,7,0,6
R_A3,41,29,1614.510498046875,2018-07-03,280.31842041015625,280.31842041015625,0.1982538402080536,STANDARD,0.0,8,0,7
R_A3,41,29,1616.447509765625,2018-07-03,280.44775390625,280.44775390625,0.19906297326087952,STANDARD,0.0,9,0,8
R_A3,41,29,1618.3846435546875,2018-07-03,280.6736145019531,280.6736145019531,0.8008384108543396,STANDARD,0.0,10,0,9
R_A3,41,29,1620.32177734375,2018-07-03,281.48876953125,281.48876953125,0.8018923401832581,STANDARD,0.0,11,0,10
R_A3,41,29,1622.3558349609375,2018-07-03,281.2971496582031,281.2971496582031,0.0515606552362442,STANDARD,0.0,12,0,11
R_A3,41,29,1624.4869384765625,2018-07-03,281.4394226074219,281.4394226074219,0.05334191024303436,STANDARD,0.0,13,0,12
R_A3,41,29,1626.617919921875,2018-07-03,281.58203125,281.58203125,0.36893635988235474,STANDARD,0.0,14,0,13
R_A3,41,29,1630.880126953125,2018-07-03,282.1344909667969,282.1344909667969,0.49173638224601746,STANDARD,0.0,15,0,15
R_A3,41,29,1632.6029052734375,2018-07-03,282.2515563964844,282.2515563964844,0.8025723695755005,STANDARD,0.0,16,0,16
R_A3,41,29,1635.1212158203125,2018-07-03,290.6048583984375,290.6048583984375,0.6487874388694763,STANDARD,0.0,17,0,26
R_A3,41,29,1638.556884765625,2018-07-03,285.7177734375,285.7177734375,0.043149951845407486,STANDARD,0.0,18,0,27
R_A3,41,29,1641.9925537109375,2018-07-03,285.94744873046875,285.94744873046875,0.04908951371908188,STANDARD,0.0,19,0,28
R_A3,41,29,1645.42822265625,2018-07-03,286.1766357421875,286.1766357421875,0.13852034509181976,STANDARD,0.0,20,0,29
R_A3,41,29,1648.86376953125,2018-07-03,286.40374755859375,286.40374755859375,0.06270638108253479,STANDARD,0.0,21,0,30
R_A4,52,30,1629.152099609375,2018-09-12,278.1658020019531,278.1658020019531,0.048386652022600174,STANDARD,0.0,1,0,1
R_A4,52,31,1623.926513671875,2018-09-12,277.8878479003906,277.8878479003906,0.04603611305356026,STANDARD,0.0,2,0,1
R_A4,52,31,1625.971435546875,2018-09-12,278.0241394042969,278.0241394042969,0.04822308570146561,STANDARD,0.0,3,0,2
R_A4,52,31,1628.016357421875,2018-09-12,278.160400390625,278.160400390625,0.04900355637073517,STANDARD,0.0,4,0,3
R_A4,52,31,1630.0611572265625,2018-09-12,278.296630859375,278.296630859375,0.05032973736524582,STANDARD,0.0,5,0,4
R_A4,52,31,1632.10595703125,2018-09-12,278.4328308105469,278.4328308105469,0.052656445652246475,STANDARD,0.0,6,0,5
R_A4,52,31,1634.15087890625,2018-09-12,278.569091796875,278.569091796875,0.05426575988531113,STANDARD,0.0,7,0,6
R_A4,52,32,1632.1644287109375,2018-09-12,278.4962463378906,278.4962463378906,0.05323784053325653,STANDARD,0.0,8,0,6
R_A4,52,32,1634.002685546875,2018-09-12,278.6187744140625,278.6187744140625,0.05576637014746666,STANDARD,0.0,9,0,7
R_A4,51,32,1636.7640380859375,2018-09-12,278.6530456542969,278.6530456542969,0.057154178619384766,STANDARD,0.0,10,0,7
R_A4,51,32,1635.017578125,2018-09-12,278.53668212890625,278.53668212890625,0.05566829442977905,STANDARD,0.0,11,0,6
R_A4,51,33,1637.856201171875,2018-09-12,278.80181884765625,278.80181884765625,0.058403804898262024,STANDARD,0.0,12,0,6
R_A4,51,33,1636.1129150390625,2018-09-12,278.6855773925781,278.6855773925781,0.056890152394771576,STANDARD,0.0,13,0,5
R_A4,50,33,1643.2078857421875,2018-09-12,279.0027770996094,279.0027770996094,0.061795711517333984,STANDARD,0.0,14,0,5
R_A4,50,34,1641.340576171875,2018-09-12,279.0043029785156,279.0043029785156,0.057762302458286285,STANDARD,0.0,15,0,5
R_A4,50,34,1639.556640625,2018-09-12,278.8853454589844,278.8853454589844,0.060912277549505234,STANDARD,0.0,16,0,4
R_A4,50,35,1641.7860107421875,2018-09-12,279.10723876953125,279.10723876953125,0.18268337845802307,STANDARD,0.0,17,0,4
R_A4,50,35,1640.0653076171875,2018-09-12,278.99273681640625,278.99273681640625,0.22231677174568176,STANDARD,0.0,18,0,3
R_A4,50,35,1638.3446044921875,2018-09-12,278.878173828125,278.878173828125,0.22205767035484314,STANDARD,0.0,19,0,2
R_A4,49,35,1643.51220703125,2018-09-12,279.12969970703125,279.12969970703125,0.22985386848449707,STANDARD,0.0,20,0,2
R_A4,49,35,1641.741455078125,2018-09-12,279.0112609863281,279.0112609863281,0.2297995537519455,STANDARD,0.0,21,0,1
R_A4,49,36,1645.548095703125,2018-09-12,278.50128173828125,278.50128173828125,0.151250422000885,STANDARD,0.0,22,0,29
R_A4,48,36,1643.9056396484375,2018-09-12,278.1437072753906,278.1437072753906,0.08519966900348663,STANDARD,0.0,23,0,29
R_A4,48,37,1649.5784912109375,2018-09-12,278.7296142578125,278.7296142578125,0.11688496172428131,STANDARD,0.0,24,0,29
R_A4,48,37,1643.80517578125,2018-09-12,278.3412170410156,278.3412170410156,0.09229105710983276,STANDARD,0.0,25,0,28
R_A4,48,38,1651.1536865234375,2018-09-12,279.112548828125,279.112548828125,0.6636971831321716,STANDARD,0.0,26,0,28
R_A4,47,38,1655.451171875,2018-09-12,279.1773986816406,279.1773986816406,0.16354145109653473,STANDARD,0.0,27,0,28
R_A6,42,17,1695.2879638671875,2018-11-07,275.4185485839844,275.4185485839844,1.0,STANDARD,-8.213414215245407e-13,1,0,1
R_A6,42,17,1696.8446044921875,2018-11-07,275.57513427734375,275.57513427734375,1.0,STANDARD,-6.49449501881165e-14,2,0,2
