ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,14680173,2455251,1379282,961842,135427398
Valysar,CentralSouth,71102880,13154238,9982378,6961212,980138728
Valysar,CentralNorth,43623155,7818000,5558791,3876424,545800456
Valysar,NorthHorst,3566779,505712,273206,167817,32875368
Valysar,CentralRamp,13669726,2161364,1433976,999983,140797664
Valysar,CentralHorst,87493201,15230044,11374241,7931828,1116801349
Valysar,EastLowland,11011574,1695835,1029034,717597,101037627
Therys,WestLowland,3508253,629498,302487,210939,29700248
Therys,CentralSouth,20818657,4748708,3142761,2191605,308577975
Therys,CentralNorth,20648094,3958836,2335229,1628472,229288901
Therys,NorthHorst,5409919,878370,339262,208392,40824024
Therys,CentralRamp,6940686,1615344,1271302,886542,124825162
Therys,CentralHorst,28556548,7206305,5533330,3858668,543300525
Therys,EastLowland,887002,213989,134371,93703,13193432
Volon,WestLowland,567667,96094,56621,39484,5559412
Volon,CentralSouth,37618325,6906470,5152742,3593265,505931700
Volon,CentralNorth,5864852,968137,670430,467524,65827446
Volon,NorthHorst,3164160,620754,486378,298758,58526661
Volon,CentralRamp,11171987,1967668,1445326,1007898,141912040
Volon,CentralHorst,76459744,13678462,10552063,7358482,1036074326
Volon,EastLowland,64408,3579,0,0,0
