ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,8325827,1197572,616906,430199,60572065,0,0,0,0,0
Valysar,CentralSouth,60495784,12877089,10173492,7094486,998903582,0,0,0,0,0
Valysar,CentralNorth,36876958,5366015,3468107,2418485,340522654,0,0,0,0,0
Valysar,NorthHorst,2899317,388972,188531,115805,22686204,22368845,2600843,1455774,338552078,51798
Valysar,CentralRamp,13160208,2455626,1879119,1310404,184504866,0,0,0,0,0
Valysar,CentralHorst,80141193,14463111,11216820,7822051,1101344738,0,0,0,0,0
Valysar,EastLowland,1066113,199466,117522,81954,11539167,0,0,0,0,0
Therys,WestLowland,4933683,782347,419878,292802,41226500,0,0,0,0,0
Therys,CentralSouth,7985457,2127028,1358660,947462,133402585,0,0,0,0,0
Therys,CentralNorth,23854299,4446240,2688745,1874996,263999510,0,0,0,0,0
Therys,NorthHorst,4064313,648159,262357,161153,31569917,18174028,2981103,1898455,441501115,67550
Therys,CentralRamp,6537672,1503552,1139854,794877,111918687,0,0,0,0,0
Therys,CentralHorst,30000349,7346028,5652644,3941872,555015532,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,1109743,205624,152088,106058,14933000,0,0,0,0,0
Volon,CentralSouth,30043235,5353405,4013491,2798808,394072185,0,0,0,0,0
Volon,CentralNorth,9321056,1320358,741313,516955,72787206,0,0,0,0,0
Volon,NorthHorst,1909481,364242,287814,176790,34633151,5756979,1123458,980597,228045819,34891
Volon,CentralRamp,12216593,2235745,1705520,1189344,167459703,0,0,0,0,0
Volon,CentralHorst,81443205,13461659,10152689,7079979,996861021,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
