ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,9157585,1370819,725968,506254,71280542
Valysar,CentralSouth,63694475,13327501,10587032,7382868,1039507782
Valysar,CentralNorth,35551438,5734061,4039878,2817209,396663091
Valysar,NorthHorst,2906453,387403,181127,111257,21795270
Valysar,CentralRamp,12979028,2462035,1955340,1363557,191988766
Valysar,CentralHorst,80404059,14996912,11866503,8275107,1165135094
Valysar,EastLowland,4698826,872772,540270,376757,53047421
Therys,WestLowland,4633727,831824,448967,313087,44082707
Therys,CentralSouth,10931633,2991568,2013521,1404129,197701376
Therys,CentralNorth,22872126,4175379,2547162,1776263,250097886
Therys,NorthHorst,4264809,637400,252856,155317,30426635
Therys,CentralRamp,6507368,1440250,1143001,797072,112227735
Therys,CentralHorst,30569196,7414879,5829129,4064943,572344048
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,959352,168818,115803,80755,11370312
Volon,CentralSouth,34693808,6408255,5038708,3513744,494735126
Volon,CentralNorth,8018210,1103880,600025,418428,58914596
Volon,NorthHorst,2181735,413488,326237,200391,39256623
Volon,CentralRamp,12789135,2335018,1785025,1244787,175266014
Volon,CentralHorst,82350514,13423938,9948741,6937755,976835969
Volon,EastLowland,0,0,0,0,0
