CONBPRES,WELLMODEL,SWAT,CONKPOS,DEPTH,CONIPOS,DATE,DRAWDOWN,CONIDX,WELL,CONJPOS,SGAS,PRESSURE
298.46710205078125,STANDARD,0.1329449862241745,4,1606.3564453125,29,2018-01-01,0,5,R_A3,41,0.0,298.46710205078125
298.6123352050781,STANDARD,0.8082239031791687,5,1608.52392578125,29,2018-01-01,0,6,R_A3,41,0.0,298.6123352050781
298.7575988769531,STANDARD,0.6481541991233826,6,1610.69140625,29,2018-01-01,0,7,R_A3,41,0.0,298.7575988769531
298.9028625488281,STANDARD,0.1959962099790573,7,1612.8587646484375,29,2018-01-01,0,8,R_A3,41,0.0,298.9028625488281
299.0481262207031,STANDARD,0.334084153175354,8,1615.0262451171875,29,2018-01-01,0,9,R_A3,41,0.0,299.0481262207031
299.19342041015625,STANDARD,0.79752117395401,9,1617.1937255859375,29,2018-01-01,0,10,R_A3,41,0.0,299.19342041015625
299.33868408203125,STANDARD,0.797677218914032,10,1619.361083984375,29,2018-01-01,0,11,R_A3,41,0.0,299.33868408203125
299.48651123046875,STANDARD,0.045061223208904266,11,1621.5662841796875,29,2018-01-01,0,12,R_A3,41,0.0,299.48651123046875
299.6368713378906,STANDARD,0.05268951505422592,12,1623.809326171875,29,2018-01-01,0,13,R_A3,41,0.0,299.6368713378906
299.7872314453125,STANDARD,0.3617232143878937,13,1626.05224609375,29,2018-01-01,0,14,R_A3,41,0.0,299.7872314453125
299.9375915527344,STANDARD,0.19294409453868866,14,1628.2952880859375,29,2018-01-01,0,15,R_A3,41,0.0,299.9375915527344
300.0879821777344,STANDARD,0.494302898645401,15,1630.538330078125,29,2018-01-01,0,16,R_A3,41,0.0,300.0879821777344
300.2283935546875,STANDARD,0.8070150017738342,16,1632.6329345703125,29,2018-01-01,0,17,R_A3,41,0.0,300.2283935546875
300.41351318359375,STANDARD,0.3024500906467438,25,1635.3936767578125,29,2018-01-01,0,18,R_A3,41,0.0,300.41351318359375
300.65167236328125,STANDARD,0.043334633111953735,26,1638.94580078125,29,2018-01-01,0,19,R_A3,41,0.0,300.65167236328125
300.8898620605469,STANDARD,0.05105455219745636,27,1642.497802734375,29,2018-01-01,0,20,R_A3,41,0.0,300.8898620605469
301.1280517578125,STANDARD,0.7706450819969177,28,1646.0499267578125,29,2018-01-01,0,21,R_A3,41,0.0,301.1280517578125
301.3662414550781,STANDARD,0.1288357675075531,29,1649.60205078125,29,2018-01-01,0,22,R_A3,41,0.0,301.3662414550781
300.24566650390625,STANDARD,0.12358790636062622,1,1632.890380859375,30,2018-01-01,0,1,R_A4,52,0.0,300.24566650390625
299.8822021484375,STANDARD,0.24310113489627838,1,1627.468994140625,31,2018-01-01,0,2,R_A4,52,0.0,299.8822021484375
300.0187683105469,STANDARD,0.16713277995586395,2,1629.5059814453125,31,2018-01-01,0,3,R_A4,52,0.0,300.0187683105469
300.1553039550781,STANDARD,0.050344061106443405,3,1631.5428466796875,31,2018-01-01,0,4,R_A4,52,0.0,300.1553039550781
300.2918701171875,STANDARD,0.0526454858481884,4,1633.5797119140625,31,2018-01-01,0,5,R_A4,52,0.0,300.2918701171875
300.1826171875,STANDARD,0.05321037396788597,4,1631.9498291015625,32,2018-01-01,0,6,R_A4,52,0.0,300.1826171875
300.4901123046875,STANDARD,0.05700038745999336,4,1636.5364990234375,32,2018-01-01,0,7,R_A4,51,0.0,300.4901123046875
300.5317077636719,STANDARD,0.05667245760560036,4,1637.156494140625,33,2018-01-01,0,8,R_A4,51,0.0,300.5317077636719
300.40863037109375,STANDARD,0.13446491956710815,3,1635.32080078125,33,2018-01-01,0,9,R_A4,51,0.0,300.40863037109375
300.93572998046875,STANDARD,0.06225541979074478,4,1643.1822509765625,33,2018-01-01,0,10,R_A4,50,0.0,300.93572998046875
300.7549133300781,STANDARD,0.0590948760509491,4,1640.4853515625,34,2018-01-01,0,11,R_A4,50,0.0,300.7549133300781
300.73468017578125,STANDARD,0.056419890373945236,4,1640.183837890625,35,2018-01-01,0,12,R_A4,50,0.0,300.73468017578125
300.6164245605469,STANDARD,0.1973007619380951,3,1638.42041015625,35,2018-01-01,0,13,R_A4,50,0.0,300.6164245605469
300.9627685546875,STANDARD,0.23309148848056793,3,1643.5850830078125,35,2018-01-01,0,14,R_A4,49,0.0,300.9627685546875
300.84503173828125,STANDARD,0.22800897061824799,2,1641.82958984375,35,2018-01-01,0,15,R_A4,49,0.0,300.84503173828125
300.8936462402344,STANDARD,0.08218970894813538,28,1642.5546875,36,2018-01-01,0,16,R_A4,49,0.0,300.8936462402344
300.914794921875,STANDARD,0.05657028406858444,28,1642.8699951171875,36,2018-01-01,0,17,R_A4,48,0.0,300.914794921875
301.2696228027344,STANDARD,0.08219362050294876,28,1648.1610107421875,37,2018-01-01,0,18,R_A4,48,0.0,301.2696228027344
301.4913635253906,STANDARD,0.08560650050640106,28,1651.4674072265625,38,2018-01-01,0,19,R_A4,48,0.0,301.4913635253906
301.9815673828125,STANDARD,0.6481541991233826,28,1658.7764892578125,38,2018-01-01,0,20,R_A4,47,0.0,301.9815673828125
303.9095458984375,STANDARD,1.0,1,1685.71728515625,31,2018-01-01,0,1,R_A5,20,0.0,303.9095458984375
304.1122131347656,STANDARD,1.0,2,1687.85595703125,31,2018-01-01,0,2,R_A5,20,0.0,304.1122131347656
304.31488037109375,STANDARD,1.0,3,1689.99462890625,31,2018-01-01,0,3,R_A5,20,0.0,304.31488037109375
304.5175476074219,STANDARD,1.0,4,1692.1331787109375,31,2018-01-01,0,4,R_A5,20,0.0,304.5175476074219
304.72021484375,STANDARD,1.0,5,1694.27197265625,31,2018-01-01,0,5,R_A5,20,0.0,304.72021484375
304.9228820800781,STANDARD,1.0,6,1696.41064453125,31,2018-01-01,0,6,R_A5,20,0.0,304.9228820800781
305.4313659667969,STANDARD,1.0,7,1698.54931640625,31,2018-01-01,0,7,R_A5,20,0.0,305.4313659667969
305.634033203125,STANDARD,1.0,8,1700.6878662109375,31,2018-01-01,0,8,R_A5,20,0.0,305.634033203125
305.3187561035156,STANDARD,1.0,11,1700.5865478515625,31,2018-01-01,0,9,R_A5,21,0.0,305.3187561035156
305.5029296875,STANDARD,1.0,12,1702.5299072265625,31,2018-01-01,0,10,R_A5,21,0.0,305.5029296875
305.6990661621094,STANDARD,1.0,13,1704.473388671875,31,2018-01-01,0,11,R_A5,21,0.0,305.6990661621094
305.8832702636719,STANDARD,1.0,14,1706.4168701171875,31,2018-01-01,0,12,R_A5,21,0.0,305.8832702636719
306.06744384765625,STANDARD,1.0,15,1708.3602294921875,31,2018-01-01,0,13,R_A5,21,0.0,306.06744384765625
306.3966369628906,STANDARD,1.0,16,1710.3037109375,31,2018-01-01,0,14,R_A5,21,0.0,306.3966369628906
306.580810546875,STANDARD,1.0,17,1712.2470703125,31,2018-01-01,0,15,R_A5,21,0.0,306.580810546875
306.72869873046875,STANDARD,1.0,18,1713.807373046875,31,2018-01-01,0,16,R_A5,21,0.0,306.72869873046875
306.75726318359375,STANDARD,1.0,25,1715.7666015625,31,2018-01-01,0,17,R_A5,21,0.0,306.75726318359375
306.9716491699219,STANDARD,1.0,26,1718.028564453125,31,2018-01-01,0,18,R_A5,21,0.0,306.9716491699219
307.4918212890625,STANDARD,1.0,27,1720.29052734375,31,2018-01-01,0,19,R_A5,21,0.0,307.4918212890625
307.7062072753906,STANDARD,1.0,28,1722.552490234375,31,2018-01-01,0,20,R_A5,21,0.0,307.7062072753906
307.92059326171875,STANDARD,1.0,29,1724.8145751953125,31,2018-01-01,0,21,R_A5,21,0.0,307.92059326171875
305.0693664550781,STANDARD,1.0,1,1694.7296142578125,17,2018-01-01,0,1,R_A6,42,0.0,305.0693664550781
305.2152099609375,STANDARD,1.0,2,1696.2685546875,17,2018-01-01,0,2,R_A6,42,0.0,305.2152099609375
305.361083984375,STANDARD,1.0,3,1697.8076171875,17,2018-01-01,0,3,R_A6,42,0.0,305.361083984375
305.5069274902344,STANDARD,1.0,4,1699.3466796875,17,2018-01-01,0,4,R_A6,42,0.0,305.5069274902344
305.65277099609375,STANDARD,1.0,5,1700.8857421875,17,2018-01-01,0,5,R_A6,42,0.0,305.65277099609375
305.7986145019531,STANDARD,1.0,6,1702.4246826171875,17,2018-01-01,0,6,R_A6,42,0.0,305.7986145019531
305.6454162597656,STANDARD,1.0,7,1703.963623046875,17,2018-01-01,0,7,R_A6,42,0.0,305.6454162597656
305.7912902832031,STANDARD,1.0,8,1705.502685546875,17,2018-01-01,0,8,R_A6,42,0.0,305.7912902832031
306.2361755371094,STANDARD,1.0,9,1707.041748046875,17,2018-01-01,0,9,R_A6,42,0.0,306.2361755371094
306.0762634277344,STANDARD,1.0,10,1708.580810546875,17,2018-01-01,0,10,R_A6,42,0.0,306.0762634277344
306.25616455078125,STANDARD,1.0,11,1710.4779052734375,17,2018-01-01,0,11,R_A6,42,0.0,306.25616455078125
306.46990966796875,STANDARD,1.0,12,1712.7330322265625,17,2018-01-01,0,12,R_A6,42,0.0,306.46990966796875
306.6955871582031,STANDARD,1.0,13,1714.98828125,17,2018-01-01,0,13,R_A6,42,0.0,306.6955871582031
306.9093322753906,STANDARD,1.0,14,1717.243408203125,17,2018-01-01,0,14,R_A6,42,0.0,306.9093322753906
307.123046875,STANDARD,1.0,15,1719.4986572265625,17,2018-01-01,0,15,R_A6,42,0.0,307.123046875
307.4818115234375,STANDARD,1.0,16,1721.7537841796875,17,2018-01-01,0,16,R_A6,42,0.0,307.4818115234375
307.695556640625,STANDARD,1.0,17,1724.0089111328125,17,2018-01-01,0,17,R_A6,42,0.0,307.695556640625
307.8533630371094,STANDARD,1.0,18,1725.674072265625,17,2018-01-01,0,18,R_A6,42,0.0,307.8533630371094
307.828369140625,STANDARD,1.0,25,1727.0679931640625,17,2018-01-01,0,19,R_A6,42,0.0,307.828369140625
308.2965393066406,STANDARD,1.0,26,1728.78125,17,2018-01-01,0,20,R_A6,42,0.0,308.2965393066406
308.45892333984375,STANDARD,1.0,27,1730.4945068359375,17,2018-01-01,0,21,R_A6,42,0.0,308.45892333984375
308.6213073730469,STANDARD,1.0,28,1732.2076416015625,17,2018-01-01,0,22,R_A6,42,0.0,308.6213073730469
308.4779052734375,STANDARD,1.0,29,1733.9208984375,17,2018-01-01,0,23,R_A6,42,0.0,308.4779052734375
298.4508361816406,STANDARD,0.05341368913650513,1,1640.67578125,22,2018-03-01,0,1,R_A2,30,0.0,298.4508361816406
298.56939697265625,STANDARD,0.05540977045893669,2,1642.4437255859375,22,2018-03-01,0,2,R_A2,30,0.0,298.56939697265625
298.68804931640625,STANDARD,0.05839025601744652,3,1644.211669921875,22,2018-03-01,0,3,R_A2,30,0.0,298.68804931640625
298.8067626953125,STANDARD,0.06398516893386841,4,1645.9796142578125,22,2018-03-01,0,4,R_A2,30,0.0,298.8067626953125
298.92535400390625,STANDARD,0.06659792363643646,5,1647.7476806640625,22,2018-03-01,0,5,R_A2,30,0.0,298.92535400390625
299.0824890136719,STANDARD,0.3036840558052063,6,1649.515625,22,2018-03-01,0,6,R_A2,30,0.0,299.0824890136719
299.2115783691406,STANDARD,0.8752291798591614,7,1651.28369140625,22,2018-03-01,0,7,R_A2,30,0.0,299.2115783691406
299.3374328613281,STANDARD,0.8506737947463989,8,1653.0516357421875,22,2018-03-01,0,8,R_A2,30,0.0,299.3374328613281
299.77227783203125,STANDARD,0.8780579566955566,9,1654.819580078125,22,2018-03-01,0,9,R_A2,30,0.0,299.77227783203125
300.1363525390625,STANDARD,0.8876093626022339,10,1656.5875244140625,22,2018-03-01,0,10,R_A2,30,0.0,300.1363525390625
299.89862060546875,STANDARD,0.06697113811969757,11,1658.471923828125,22,2018-03-01,0,11,R_A2,30,0.0,299.89862060546875
300.0567626953125,STANDARD,0.06636594980955124,12,1660.4727783203125,22,2018-03-01,0,12,R_A2,30,0.0,300.0567626953125
300.21014404296875,STANDARD,0.42593905329704285,13,1662.4736328125,22,2018-03-01,0,13,R_A2,30,0.0,300.21014404296875
300.3451843261719,STANDARD,0.47294899821281433,14,1664.4744873046875,22,2018-03-01,0,14,R_A2,30,0.0,300.3451843261719
300.4830322265625,STANDARD,0.9036685228347778,15,1666.475341796875,22,2018-03-01,0,15,R_A2,30,0.0,300.4830322265625
300.6208801269531,STANDARD,0.9155182838439941,16,1668.4761962890625,22,2018-03-01,0,16,R_A2,30,0.0,300.6208801269531
300.75701904296875,STANDARD,0.947725236415863,16,1670.7303466796875,22,2018-03-01,0,17,R_A2,29,0.0,300.75701904296875
300.898681640625,STANDARD,0.8996204137802124,17,1672.8455810546875,22,2018-03-01,0,18,R_A2,29,0.0,300.898681640625
301.03076171875,STANDARD,0.9612295031547546,18,1674.8179931640625,22,2018-03-01,0,19,R_A2,29,0.0,301.03076171875
302.0499267578125,STANDARD,0.6501865983009338,25,1676.7852783203125,22,2018-03-01,0,20,R_A2,29,0.0,302.0499267578125
302.23431396484375,STANDARD,0.6551198363304138,26,1678.576416015625,22,2018-03-01,0,21,R_A2,29,0.0,302.23431396484375
302.81951904296875,STANDARD,1.0,27,1680.3675537109375,22,2018-03-01,0,22,R_A2,29,-7.022453729632616e-10,302.81951904296875
303.630859375,STANDARD,1.0,28,1682.1585693359375,22,2018-03-01,0,23,R_A2,29,-2.7908181306570985e-15,303.630859375
303.9239196777344,STANDARD,1.0,29,1683.94970703125,22,2018-03-01,0,24,R_A2,29,-1.9824674840380075e-15,303.9239196777344
282.3481140136719,STANDARD,0.9999999403953552,1,1685.71728515625,31,2018-04-28,0,1,R_A5,20,-1.8349687325169839e-09,282.3481140136719
282.5505065917969,STANDARD,0.9999999403953552,2,1687.85595703125,31,2018-04-28,0,2,R_A5,20,-1.848778241608784e-09,282.5505065917969
282.7527160644531,STANDARD,0.9999999403953552,3,1689.99462890625,31,2018-04-28,0,3,R_A5,20,-1.9927364203198294e-09,282.7527160644531
282.95465087890625,STANDARD,0.9999999403953552,4,1692.1331787109375,31,2018-04-28,0,4,R_A5,20,-2.027746859312174e-09,282.95465087890625
283.15631103515625,STANDARD,1.0,5,1694.27197265625,31,2018-04-28,0,5,R_A5,20,-7.90008447548729e-10,283.15631103515625
283.35821533203125,STANDARD,1.0,6,1696.41064453125,31,2018-04-28,0,6,R_A5,20,-1.0932595939650014e-09,283.35821533203125
283.8750305175781,STANDARD,1.0,7,1698.54931640625,31,2018-04-28,0,7,R_A5,20,-1.2320669658116845e-11,283.8750305175781
284.6361999511719,STANDARD,1.0,8,1700.6878662109375,31,2018-04-28,0,8,R_A5,20,-7.869985912956068e-12,284.6361999511719
276.9546813964844,STANDARD,1.0,11,1700.5865478515625,31,2018-04-28,0,9,R_A5,21,-2.3653876080054204e-10,276.9546813964844
277.1405029296875,STANDARD,1.0,12,1702.5299072265625,31,2018-04-28,0,10,R_A5,21,-1.857481252143245e-10,277.1405029296875
277.3376770019531,STANDARD,1.0,13,1704.473388671875,31,2018-04-28,0,11,R_A5,21,-4.22084589501992e-12,277.3376770019531
277.5241394042969,STANDARD,1.0,14,1706.4168701171875,31,2018-04-28,0,12,R_A5,21,-1.314609445607351e-11,277.5241394042969
277.74139404296875,STANDARD,1.0,15,1708.3602294921875,31,2018-04-28,0,13,R_A5,21,-3.771563790444521e-12,277.74139404296875
278.09906005859375,STANDARD,1.0,16,1710.3037109375,31,2018-04-28,0,14,R_A5,21,-5.576169409028664e-13,278.09906005859375
278.3013000488281,STANDARD,1.0,17,1712.2470703125,31,2018-04-28,0,15,R_A5,21,-7.545447556697726e-13,278.3013000488281
278.45599365234375,STANDARD,1.0,18,1713.807373046875,31,2018-04-28,0,16,R_A5,21,-1.176154659776607e-12,278.45599365234375
287.4666442871094,STANDARD,1.0,25,1715.7666015625,31,2018-04-28,0,17,R_A5,21,-1.2313573554897927e-12,287.4666442871094
287.7142639160156,STANDARD,1.0,26,1718.028564453125,31,2018-04-28,0,18,R_A5,21,-1.4201926310311586e-12,287.7142639160156
292.58203125,STANDARD,1.0,27,1720.29052734375,31,2018-04-28,0,19,R_A5,21,-3.4247971900540737e-18,292.58203125
302.7413330078125,STANDARD,1.0,28,1722.552490234375,31,2018-04-28,0,20,R_A5,21,-4.092666396770477e-20,302.7413330078125
306.62945556640625,STANDARD,1.0,29,1724.8145751953125,31,2018-04-28,0,21,R_A5,21,-2.874887133208367e-23,306.62945556640625
276.5130920410156,STANDARD,0.6503356695175171,1,1607.8858642578125,28,2018-07-03,0,1,R_A3,41,0.0,276.5130920410156
276.6424865722656,STANDARD,0.1473957747220993,2,1609.897216796875,28,2018-07-03,0,2,R_A3,41,0.0,276.6424865722656
276.1231384277344,STANDARD,0.14624039828777313,2,1602.021484375,29,2018-07-03,0,3,R_A3,41,0.0,276.1231384277344
276.2674865722656,STANDARD,0.11899479478597641,3,1604.18896484375,29,2018-07-03,0,4,R_A3,41,0.0,276.2674865722656
276.4119567871094,STANDARD,0.13401782512664795,4,1606.3564453125,29,2018-07-03,0,5,R_A3,41,0.0,276.4119567871094
276.6446228027344,STANDARD,0.8066534996032715,5,1608.52392578125,29,2018-07-03,0,6,R_A3,41,0.0,276.6446228027344
276.74005126953125,STANDARD,0.6496589183807373,6,1610.69140625,29,2018-07-03,0,7,R_A3,41,0.0,276.74005126953125
276.9183654785156,STANDARD,0.19824479520320892,7,1612.8587646484375,29,2018-07-03,0,8,R_A3,41,0.0,276.9183654785156
277.0643310546875,STANDARD,0.3385939598083496,8,1615.0262451171875,29,2018-07-03,0,9,R_A3,41,0.0,277.0643310546875
277.3935852050781,STANDARD,0.7963350415229797,9,1617.1937255859375,29,2018-07-03,0,10,R_A3,41,0.0,277.3935852050781
282.94622802734375,STANDARD,0.7940644025802612,10,1619.361083984375,29,2018-07-03,0,11,R_A3,41,0.0,282.94622802734375
297.39825439453125,STANDARD,0.04508477821946144,11,1621.5662841796875,29,2018-07-03,0,12,R_A3,41,0.0,297.39825439453125
297.54852294921875,STANDARD,0.05271187052130699,12,1623.809326171875,29,2018-07-03,0,13,R_A3,41,0.0,297.54852294921875
297.698974609375,STANDARD,0.36180269718170166,13,1626.05224609375,29,2018-07-03,0,14,R_A3,41,0.0,297.698974609375
297.8492736816406,STANDARD,0.19306479394435883,14,1628.2952880859375,29,2018-07-03,0,15,R_A3,41,0.0,297.8492736816406
298.0023498535156,STANDARD,0.49436232447624207,15,1630.538330078125,29,2018-07-03,0,16,R_A3,41,0.0,298.0023498535156
298.1458435058594,STANDARD,0.80689537525177,16,1632.6329345703125,29,2018-07-03,0,17,R_A3,41,0.0,298.1458435058594
285.8310546875,STANDARD,0.298630028963089,25,1635.3936767578125,29,2018-07-03,0,18,R_A3,41,0.0,285.8310546875
286.0355529785156,STANDARD,0.04377865046262741,26,1638.94580078125,29,2018-07-03,0,19,R_A3,41,0.0,286.0355529785156
286.2727966308594,STANDARD,0.051465485244989395,27,1642.497802734375,29,2018-07-03,0,20,R_A3,41,0.0,286.2727966308594
290.55084228515625,STANDARD,0.7701537013053894,28,1646.0499267578125,29,2018-07-03,0,21,R_A3,41,0.0,290.55084228515625
286.7961730957031,STANDARD,0.1312675178050995,29,1649.60205078125,29,2018-07-03,0,22,R_A3,41,0.0,286.7961730957031
281.0397033691406,STANDARD,0.12407942116260529,1,1632.890380859375,30,2018-09-12,0,1,R_A4,52,0.0,281.0397033691406
280.7651062011719,STANDARD,0.24306423962116241,1,1627.468994140625,31,2018-09-12,0,2,R_A4,52,0.0,280.7651062011719
280.90087890625,STANDARD,0.16714563965797424,2,1629.5059814453125,31,2018-09-12,0,3,R_A4,52,0.0,280.90087890625
281.03662109375,STANDARD,0.05037899315357208,3,1631.5428466796875,31,2018-09-12,0,4,R_A4,52,0.0,281.03662109375
281.1725158691406,STANDARD,0.052687328308820724,4,1633.5797119140625,31,2018-09-12,0,5,R_A4,52,0.0,281.1725158691406
281.1136169433594,STANDARD,0.053267575800418854,4,1631.9498291015625,32,2018-09-12,0,6,R_A4,52,0.0,281.1136169433594
281.3071594238281,STANDARD,0.05718936026096344,4,1636.5364990234375,32,2018-09-12,0,7,R_A4,51,0.0,281.3071594238281
281.38043212890625,STANDARD,0.056840695440769196,4,1637.156494140625,33,2018-09-12,0,8,R_A4,51,0.0,281.38043212890625
281.2579345703125,STANDARD,0.13507510721683502,3,1635.32080078125,33,2018-09-12,0,9,R_A4,51,0.0,281.2579345703125
281.6852722167969,STANDARD,0.06263121217489243,4,1643.1822509765625,33,2018-09-12,0,10,R_A4,50,0.0,281.6852722167969
281.5433654785156,STANDARD,0.05920512601733208,4,1640.4853515625,34,2018-09-12,0,11,R_A4,50,0.0,281.5433654785156
281.52703857421875,STANDARD,0.056568145751953125,4,1640.183837890625,35,2018-09-12,0,12,R_A4,50,0.0,281.52703857421875
281.4095153808594,STANDARD,0.1975969523191452,3,1638.42041015625,35,2018-09-12,0,13,R_A4,50,0.0,281.4095153808594
281.710693359375,STANDARD,0.23318760097026825,3,1643.5850830078125,35,2018-09-12,0,14,R_A4,49,0.0,281.710693359375
281.5928039550781,STANDARD,0.22813598811626434,2,1641.82958984375,35,2018-09-12,0,15,R_A4,49,0.0,281.5928039550781
278.83636474609375,STANDARD,0.08036183565855026,28,1642.5546875,36,2018-09-12,0,16,R_A4,49,0.0,278.83636474609375
278.4781494140625,STANDARD,0.059576552361249924,28,1642.8699951171875,36,2018-09-12,0,17,R_A4,48,0.0,278.4781494140625
279.1737060546875,STANDARD,0.08082963526248932,28,1648.1610107421875,37,2018-09-12,0,18,R_A4,48,0.0,279.1737060546875
279.7395935058594,STANDARD,0.0893450602889061,28,1651.4674072265625,38,2018-09-12,0,19,R_A4,48,0.0,279.7395935058594
279.9755554199219,STANDARD,0.6514732837677002,28,1658.7764892578125,38,2018-09-12,0,20,R_A4,47,0.0,279.9755554199219
278.35009765625,STANDARD,1.0,1,1694.7296142578125,17,2018-11-07,0,1,R_A6,42,2.7813090846813375e-14,278.35009765625
278.49481201171875,STANDARD,1.0,2,1696.2685546875,17,2018-11-07,0,2,R_A6,42,1.643625760125965e-14,278.49481201171875
278.6383361816406,STANDARD,1.0,3,1697.8076171875,17,2018-11-07,0,3,R_A6,42,2.561808966729858e-14,278.6383361816406
278.78094482421875,STANDARD,1.0,4,1699.3466796875,17,2018-11-07,0,4,R_A6,42,1.8651203018550493e-14,278.78094482421875
278.9229431152344,STANDARD,1.0,5,1700.8857421875,17,2018-11-07,0,5,R_A6,42,1.9037192544482488e-14,278.9229431152344
279.06573486328125,STANDARD,1.0,6,1702.4246826171875,17,2018-11-07,0,6,R_A6,42,1.0906048199949003e-12,279.06573486328125
278.91180419921875,STANDARD,1.0,7,1703.963623046875,17,2018-11-07,0,7,R_A6,42,2.1944935018475276e-12,278.91180419921875
279.0624084472656,STANDARD,1.0,8,1705.502685546875,17,2018-11-07,0,8,R_A6,42,1.7397272858432622e-12,279.0624084472656
279.53271484375,STANDARD,1.0,9,1707.041748046875,17,2018-11-07,0,9,R_A6,42,8.02799599258601e-14,279.53271484375
279.4295654296875,STANDARD,1.0,10,1708.580810546875,17,2018-11-07,0,10,R_A6,42,5.74075379247696e-12,279.4295654296875
281.80975341796875,STANDARD,1.0,11,1710.4779052734375,17,2018-11-07,0,11,R_A6,42,4.839788712482883e-14,281.80975341796875
282.0442199707031,STANDARD,1.0,12,1712.7330322265625,17,2018-11-07,0,12,R_A6,42,3.3656539062893245e-14,282.0442199707031
282.2973937988281,STANDARD,1.0,13,1714.98828125,17,2018-11-07,0,13,R_A6,42,9.750438507267166e-15,282.2973937988281
282.510986328125,STANDARD,1.0,14,1717.243408203125,17,2018-11-07,0,14,R_A6,42,7.907044939322368e-15,282.510986328125
282.7250061035156,STANDARD,1.0,15,1719.4986572265625,17,2018-11-07,0,15,R_A6,42,5.645829076738338e-15,282.7250061035156
283.0843200683594,STANDARD,1.0,16,1721.7537841796875,17,2018-11-07,0,16,R_A6,42,1.2419921285812454e-15,283.0843200683594
283.29833984375,STANDARD,1.0,17,1724.0089111328125,17,2018-11-07,0,17,R_A6,42,2.4108969605174694e-15,283.29833984375
