DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,7048006656.0,0.0,0.0,0.0,0.0,38304384.0,0.0,0.0,0.0,0.0,0.0,0.0,311767872.0,0.0,0.0,0.0
2000-02-01,7047997440.0,0.0,0.0,0.0,0.0,38304332.0,0.0,0.0,0.0,0.0,0.0,0.0,311767936.0,0.0,0.0,0.08487337082624435
2000-03-01,6986418176.0,2123294.75,2123621.5,61579212.0,61585024.0,37969660.0,11539.6455078125,11540.0,334669.625,334669.625,334660.0,0.0,311907904.0,8.451939582824707,0.0,0.1642710417509079
2000-04-01,6927400960.0,1901898.875,1887736.75,120596488.0,120104864.0,37648916.0,10336.4072265625,10257.2578125,655415.6875,655415.6875,652635.0,0.0,312062624.0,292.2476501464844,4548.0009765625,0.24914442002773285
2000-05-01,6874187776.0,1770178.625,1695579.625,173809504.0,170972256.0,37359712.0,9620.5361328125,9213.5673828125,944616.8125,944616.8125,929042.0,0.0,312211232.0,1686.119140625,25817.001953125,0.3312799334526062
2000-06-01,6820815872.0,1717652.625,1638625.75,227181152.0,221769648.0,37069648.0,9335.068359375,8903.451171875,1234680.125,1234680.125,1205049.0,0.0,312363008.0,4906.74951171875,50901.0,0.41615331172943115
2000-07-01,6773217280.0,1579831.125,1509394.625,274779712.0,267051488.0,36810960.0,8586.0380859375,8201.7001953125,1493368.0,1493368.0,1451100.0,0.0,312652640.0,10268.533203125,75951.0,0.4982888400554657
2000-08-01,6727671808.0,1459380.125,1398302.75,320324736.0,310398880.0,36563432.0,7931.4140625,7597.41943359375,1740895.375,1740895.375,1686620.0,0.0,312952160.0,20750.771484375,105138.0,0.5831621885299683
2000-09-01,6684744192.0,1375394.625,1325874.25,363252576.0,351500960.0,36329744.0,7503.39453125,7203.8388671875,1974580.875,1974580.875,1909939.0,0.0,313246464.0,36463.15625,136780.015625,0.6680355668067932
2000-10-01,6645150208.0,1313350.25,1270949.375,402845824.0,389629472.0,36113156.0,7197.17138671875,6905.7666015625,2191170.5,2191170.5,2117112.0,0.0,313527904.0,55021.82421875,169202.0,0.7501711249351501
2000-11-01,6605789184.0,1264310.0,1227013.0,442206048.0,427666848.0,35896956.0,6955.78466796875,6666.935546875,2407375.25,2407375.25,2323787.0,0.0,313816384.0,76542.15625,204244.0,0.8350445032119751
2000-12-01,6568905728.0,1224499.125,1191768.75,479089504.0,463419936.0,35693552.0,6763.60302734375,6475.7666015625,2610778.25,2610778.25,2518060.0,0.0,314093632.0,99296.5859375,239515.0,0.9171800017356873
2001-01-01,6531836928.0,1190873.0,1163525.625,516157568.0,499489216.0,35488272.0,6606.82080078125,6321.87109375,2816063.75,2816063.75,2714038.0,0.0,314378208.0,124711.171875,277189.0,1.0020533800125122
2001-02-01,6472873984.0,1887414.75,1873729.0,575120768.0,557574848.0,35165868.0,10314.8623046875,10180.322265625,3138465.0,3138465.0,3029628.0,0.0,314660416.0,152506.3125,314403.0,1.086926817893982
2001-03-01,6433805312.0,1379733.625,1401034.0,614189632.0,596803776.0,34952796.0,7516.86181640625,7610.60693359375,3351529.5,3351529.5,3242725.0,0.0,314909568.0,183340.25,344655.0,1.1635866165161133
2001-04-01,6393422336.0,1281449.25,1301814.625,654572992.0,637160000.0,34733196.0,6959.54150390625,7072.09716796875,3571126.25,3571126.25,3461960.0,0.0,315299776.0,253123.046875,414866.03125,1.2484599351882935
