DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2003-02-01,8676818944.0,0.0,0.0,1395063424.0,1361556352.0,47156612.0,0.0,0.0,7581866.5,7581866.5,7397190.0,0.0,334182528.0,3251599.0,3537734.5,3.003422260284424
