DATE,REGION,RGIP,RGIPG,RGIPL,RGPR,RGPT,ROIP,ROIPG,ROIPL,RPR
2000-01-01,1,4674567168.0,0.0,4674567168.0,0.0,0.0,25405258.0,0.0,25405258.0,305.8753356933594
2000-01-01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.4322814941406
2000-01-01,3,3539194112.0,0.0,3539194112.0,0.0,0.0,19234750.0,0.0,19234750.0,306.64373779296875
2000-01-01,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.095947265625
2000-01-01,5,2493964544.0,0.0,2493964544.0,0.0,0.0,13554155.0,0.0,13554155.0,306.9293212890625
2000-01-01,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9859924316406
2000-02-01,1,4673324544.0,-2.795529365539551,4673324544.0,0.0,0.0,25398502.0,0.0,25398502.0,305.8226318359375
2000-02-01,2,1761243.75,16.400264739990234,1761227.25,0.0,0.0,9570.9150390625,0.0,9570.9150390625,303.58135986328125
2000-02-01,3,3537493248.0,-19.900070190429688,3537493504.0,0.0,0.0,19225508.0,0.0,19225508.0,306.6175231933594
2000-02-01,4,2047385.5,33.82185745239258,2047351.625,0.0,0.0,11122.1083984375,0.0,11122.1083984375,304.9907531738281
2000-02-01,5,2492503040.0,-49.51478576660156,2492503040.0,0.0,0.0,13546213.0,0.0,13546213.0,306.90765380859375
2000-02-01,6,591198.6875,25.637975692749023,591173.0,0.0,0.0,3211.674072265625,0.0,3211.674072265625,305.69342041015625
2000-03-01,1,4652829184.0,22.446884155273438,4652829184.0,72064.3203125,2091506.625,25287116.0,0.0,25287116.0,298.5010070800781
2000-03-01,2,1997158.25,13.088654518127441,1997145.125,0.0,0.0,10852.7841796875,0.0,10852.7841796875,299.47320556640625
2000-03-01,3,3513496576.0,7.256149768829346,3513496576.0,1335174.0,40440216.0,19095090.0,0.0,19095090.0,298.7283630371094
2000-03-01,4,2447736.25,30.401391983032227,2447705.75,0.0,0.0,13297.9208984375,0.0,13297.9208984375,298.8688049316406
2000-03-01,5,2475735552.0,82.0393295288086,2475735552.0,621977.25,18037234.0,13455085.0,0.0,13455085.0,299.0916748046875
2000-03-01,6,645355.875,23.258647918701172,645332.625,0.0,0.0,3506.010986328125,0.0,3506.010986328125,299.7443542480469
2000-04-01,1,4632735744.0,39.47992706298828,4632735744.0,74712.0,4406922.5,25177912.0,0.0,25177912.0,292.2084655761719
2000-04-01,2,2096611.875,9.241044998168945,2096602.625,0.0,0.0,11393.3466796875,0.0,11393.3466796875,293.90557861328125
2000-04-01,3,3495136000.0,135.4419708251953,3495136000.0,1080465.625,74486568.0,18995304.0,0.0,18995304.0,292.5132141113281
2000-04-01,4,2702503.0,49.68654251098633,2702453.25,0.0,0.0,14682.5205078125,0.0,14682.5205078125,293.35284423828125
2000-04-01,5,2457480448.0,284.81256103515625,2457480192.0,644066.6875,38003316.0,13355872.0,0.0,13355872.0,292.7757263183594
2000-04-01,6,672597.8125,53.152244567871094,672544.6875,0.0,0.0,3653.925048828125,0.0,3653.925048828125,294.1998596191406
2000-05-01,1,4614161920.0,319.1930847167969,4614161408.0,74770.203125,6649372.0,25076966.0,0.0,25076966.0,286.8796691894531
2000-05-01,2,2214816.0,34.159393310546875,2214781.75,0.0,0.0,12035.818359375,0.0,12035.818359375,288.8834228515625
2000-05-01,3,3479340032.0,350.9893798828125,3479339520.0,973845.75,103850448.0,18909456.0,0.0,18909456.0,287.2088317871094
2000-05-01,4,2947798.75,73.08494567871094,2947725.75,0.0,0.0,16015.6513671875,0.0,16015.6513671875,288.4367980957031
2000-05-01,5,2440533248.0,871.7333984375,2440532224.0,644181.125,57328868.0,13263768.0,0.0,13263768.0,287.41571044921875
2000-05-01,6,694317.875,121.7129898071289,694196.125,0.0,0.0,3772.014892578125,0.0,3772.014892578125,289.28192138671875
2000-06-01,1,4595149824.0,245.7847137451172,4595149824.0,74805.484375,8967925.0,24973640.0,0.0,24973640.0,281.6965026855469
2000-06-01,2,2356182.75,38.33589553833008,2356144.5,0.0,0.0,12804.1181640625,0.0,12804.1181640625,283.76409912109375
2000-06-01,3,3463679744.0,117.08724975585938,3463679488.0,935061.0625,132925288.0,18824346.0,0.0,18824346.0,282.0299377441406
2000-06-01,4,3191460.5,60.38591003417969,3191400.25,0.0,0.0,17339.900390625,0.0,17339.900390625,283.4430236816406
2000-06-01,5,2423437568.0,222.11907958984375,2423437312.0,644212.625,77299472.0,13170855.0,0.0,13170855.0,282.20892333984375
2000-06-01,6,712970.0625,74.1266860961914,712895.9375,0.0,0.0,3873.383544921875,0.0,3873.383544921875,284.3039245605469
2000-07-01,1,4580703744.0,295.60113525390625,4580703744.0,75428.375,11228817.0,24895130.0,0.0,24895130.0,279.968017578125
2000-07-01,2,2506627.5,39.541263580322266,2506588.0,0.0,0.0,13621.7568359375,0.0,13621.7568359375,281.5558166503906
2000-07-01,3,3445641216.0,111.44290924072266,3445640960.0,890010.3125,159776064.0,18726310.0,0.0,18726310.0,280.3928527832031
2000-07-01,4,3414067.0,57.812835693359375,3414009.25,0.0,0.0,18549.71875,0.0,18549.71875,281.33880615234375
2000-07-01,5,2409639936.0,190.3816680908203,2409639936.0,559407.8125,94081744.0,13095868.0,0.0,13095868.0,280.455078125
2000-07-01,6,728005.9375,77.6513671875,727928.3125,0.0,0.0,3955.070068359375,0.0,3955.070068359375,282.2212829589844
2000-08-01,1,4566456832.0,383.36676025390625,4566456320.0,75434.2578125,13567188.0,24817700.0,0.0,24817700.0,278.6072998046875
2000-08-01,2,2673670.75,48.140647888183594,2673622.5,0.0,0.0,14529.5986328125,0.0,14529.5986328125,279.9615478515625
2000-08-01,3,3430120704.0,157.69602966308594,3430120448.0,868353.5625,186794864.0,18641960.0,0.0,18641960.0,279.05633544921875
2000-08-01,4,3633100.5,60.99896240234375,3633039.5,0.0,0.0,19740.1171875,0.0,19740.1171875,279.8701171875
2000-08-01,5,2394907136.0,281.31610107421875,2394906880.0,475450.59375,108820744.0,13015798.0,0.0,13015798.0,279.1297912597656
2000-08-01,6,746365.0625,92.8191909790039,746272.25,0.0,0.0,4054.83056640625,0.0,4054.83056640625,280.7864685058594
2000-09-01,1,4552878592.0,510.9933776855469,4552878080.0,75415.5,15905125.0,24743904.0,0.0,24743904.0,277.4676513671875
2000-09-01,2,2834141.25,65.84886169433594,2834075.5,0.0,0.0,15401.72265625,0.0,15401.72265625,278.62493896484375
2000-09-01,3,3416533248.0,247.7374725341797,3416532992.0,852373.0625,213295392.0,18568116.0,0.0,18568116.0,277.9366149902344
2000-09-01,4,3833352.25,67.78766632080078,3833284.5,0.0,0.0,20828.44140625,0.0,20828.44140625,278.64630126953125
2000-09-01,5,2379707392.0,474.6523742675781,2379706880.0,424105.1875,121968032.0,12933190.0,0.0,12933190.0,278.0164794921875
2000-09-01,6,765349.1875,114.10791778564453,765235.0625,0.0,0.0,4157.982421875,0.0,4157.982421875,279.6015625
2000-10-01,1,4540353536.0,596.1403198242188,4540352512.0,75400.1796875,18167190.0,24675834.0,0.0,24675834.0,276.5491027832031
2000-10-01,2,2979251.5,78.78487396240234,2979172.75,0.0,0.0,16190.365234375,0.0,16190.365234375,277.55377197265625
2000-10-01,3,3404384256.0,323.2793273925781,3404384000.0,839274.25,238532640.0,18502088.0,0.0,18502088.0,277.03460693359375
2000-10-01,4,4008959.75,77.10202026367188,4008882.5,0.0,0.0,21782.830078125,0.0,21782.830078125,277.6664733886719
2000-10-01,5,2364937984.0,685.8277587890625,2364937216.0,386881.34375,133574496.0,12852923.0,0.0,12852923.0,277.1162414550781
2000-10-01,6,782212.0,133.9304656982422,782078.0625,0.0,0.0,4249.63525390625,0.0,4249.63525390625,278.65716552734375
2000-11-01,1,4527966720.0,503.6643371582031,4527966208.0,75387.3125,20504258.0,24608514.0,0.0,24608514.0,275.7579345703125
2000-11-01,2,3118551.25,70.71379852294922,3118480.5,0.0,0.0,16947.427734375,0.0,16947.427734375,276.643310546875
2000-11-01,3,3392241152.0,294.136962890625,3392240896.0,828244.5,264261728.0,18436092.0,0.0,18436092.0,276.25628662109375
2000-11-01,4,4173684.0,72.34144592285156,4173611.75,0.0,0.0,22678.0703125,0.0,22678.0703125,276.83416748046875
2000-11-01,5,2349987072.0,622.2744750976562,2349986560.0,357897.875,144669360.0,12771668.0,0.0,12771668.0,276.3369140625
2000-11-01,6,798048.8125,123.04598999023438,797925.75,0.0,0.0,4335.71728515625,0.0,4335.71728515625,277.8574523925781
2000-12-01,1,4516442624.0,451.52789306640625,4516442112.0,75390.5078125,22766038.0,24545884.0,0.0,24545884.0,275.1148681640625
2000-12-01,2,3243591.25,66.49853515625,3243524.75,0.0,0.0,17626.994140625,0.0,17626.994140625,275.90997314453125
2000-12-01,3,3380617728.0,293.0613098144531,3380617472.0,819503.6875,288890016.0,18372922.0,0.0,18372922.0,275.6225280761719
2000-12-01,4,4318617.0,71.70600128173828,4318545.5,0.0,0.0,23465.751953125,0.0,23465.751953125,276.1648254394531
2000-12-01,5,2335904768.0,635.1149291992188,2335904256.0,335204.8125,154725520.0,12695133.0,0.0,12695133.0,275.701416015625
2000-12-01,6,811725.5625,124.13829803466797,811601.4375,0.0,0.0,4410.0751953125,0.0,4410.0751953125,277.2153625488281
2001-01-01,1,4504954368.0,552.49609375,4504953856.0,75369.015625,25102532.0,24483448.0,0.0,24483448.0,274.5509033203125
2001-01-01,2,3363378.5,82.0748291015625,3363296.5,0.0,0.0,18278.01171875,0.0,18278.01171875,275.27508544921875
2001-01-01,3,3368532992.0,360.4436340332031,3368532480.0,812091.0625,314104736.0,18307244.0,0.0,18307244.0,275.06536865234375
2001-01-01,4,4455709.0,81.47735595703125,4455627.5,0.0,0.0,24210.814453125,0.0,24210.814453125,275.58709716796875
2001-01-01,5,2321815552.0,783.1351318359375,2321814784.0,317466.9375,164567008.0,12618561.0,0.0,12618561.0,275.1422119140625
2001-01-01,6,824356.5,134.49351501464844,824222.0,0.0,0.0,4478.703125,0.0,4478.703125,276.66143798828125
2001-02-01,1,4485213184.0,473.7616882324219,4485212672.0,642566.75,44492812.0,24376158.0,0.0,24376158.0,270.1525573730469
2001-02-01,2,3617301.75,74.31146240234375,3617227.5,0.0,0.0,19658.029296875,0.0,19658.029296875,270.91497802734375
2001-02-01,3,3349231616.0,330.45660400390625,3349231104.0,615532.875,333168832.0,18202344.0,0.0,18202344.0,270.67041015625
2001-02-01,4,4641695.5,74.4729995727539,4641621.0,0.0,0.0,25221.61328125,0.0,25221.61328125,271.3067932128906
2001-02-01,5,2301328384.0,705.652099609375,2301327616.0,636419.0625,185189280.0,12507218.0,0.0,12507218.0,270.68505859375
2001-02-01,6,837439.4375,122.3799819946289,837317.0625,0.0,0.0,4549.80712890625,0.0,4549.80712890625,272.31402587890625
2001-03-01,1,4472778240.0,487.8565979003906,4472777728.0,481503.125,57870536.0,24308578.0,0.0,24308578.0,269.0537109375
2001-03-01,2,3851682.5,76.10948181152344,3851606.5,0.0,0.0,20931.837890625,0.0,20931.837890625,269.310302734375
2001-03-01,3,3335839488.0,368.92022705078125,3335839232.0,478265.84375,346569408.0,18129562.0,0.0,18129562.0,269.63031005859375
2001-03-01,4,4804669.5,76.81898498535156,4804592.5,0.0,0.0,26107.33984375,0.0,26107.33984375,269.796142578125
2001-03-01,5,2287088640.0,797.2813110351562,2287087872.0,450809.09375,198068816.0,12429828.0,0.0,12429828.0,269.6640625
2001-03-01,6,848954.125,131.75978088378906,848822.3125,0.0,0.0,4612.38720703125,0.0,4612.38720703125,270.862548828125
2001-04-01,1,4460287488.0,518.0262451171875,4460286976.0,443769.6875,71574032.0,24240694.0,0.0,24240694.0,269.6357116699219
