Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:54:17
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       274927488.85         47097872.87         37394671.04         23518660.61
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  274927488.85         47097872.87         37394671.04         23518660.61
MidReek    1                       194462716.30         36307658.49         28522442.30         17938642.66
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  194462716.30         36307658.49         28522442.30         17938642.66
LowerReek  1                       141464952.75         29812060.78         24727301.98         15551761.98
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  141464952.75         29812060.78         24727301.98         15551761.98
Totals     1                       610855157.89        113217592.14         90644415.32         57009065.25
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  610855157.89        113217592.14         90644415.32         57009065.25
