FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,325499.0,0.0,325499.0,83029228.0,0.0,45836816.0,45836816.0,86325145.0,466851.0,85858295.0,0.0,466851.0,WestLowland,Valysar
2,4790283.0,0.0,4790283.0,15122803.0,0.0,674567705.0,674567705.0,22507707.0,6868483.0,15639224.0,0.0,6868483.0,CentralSouth,Valysar
3,2622211.0,0.0,2622211.0,12092723.0,0.0,369259725.0,369259725.0,16264871.0,3760038.0,12504833.0,0.0,3760038.0,CentralNorth,Valysar
4,150007.0,41109.0,191116.0,3374615.0,267764340.0,29390759.0,297155099.0,4887104.0,244273.0,3490305.0,1152526.0,1396799.0,NorthHorst,Valysar
5,775118.0,0.0,775118.0,750400.0,0.0,109152064.0,109152064.0,1888157.0,1111908.0,776250.0,0.0,1111908.0,CentralRamp,Valysar
6,6811489.0,0.0,6811489.0,6861907.0,0.0,959193905.0,959193905.0,16869884.0,9772449.0,7097435.0,0.0,9772449.0,CentralHorst,Valysar
7,10601.0,0.0,10601.0,38444455.0,-0.0,1492805.0,1492805.0,39755464.0,15199.0,39740265.0,0.0,15199.0,EastLowland,Valysar
8,149759.0,0.0,149759.0,112092507.0,0.0,21089055.0,21089055.0,116125069.0,214768.0,115910301.0,0.0,214768.0,WestLowland,Therys
9,403280.0,0.0,403280.0,5910429.0,0.0,56789853.0,56789853.0,6690795.0,578137.0,6112657.0,0.0,578137.0,CentralSouth,Therys
10,1204425.0,0.0,1204425.0,12056581.0,0.0,169607124.0,169607124.0,14193807.0,1726730.0,12467077.0,0.0,1726730.0,CentralNorth,Therys
11,203706.0,65221.0,268927.0,3929453.0,423336540.0,39911782.0,463248323.0,6216842.0,331712.0,4064052.0,1821078.0,2152791.0,NorthHorst,Therys
12,811108.0,0.0,811108.0,383131.0,0.0,114220235.0,114220235.0,1559514.0,1163207.0,396307.0,0.0,1163207.0,CentralRamp,Therys
13,3492499.0,0.0,3492499.0,5213356.0,0.0,491813726.0,491813726.0,10401846.0,5010064.0,5391782.0,0.0,5010064.0,CentralHorst,Therys
14,0.0,0.0,0.0,18432891.0,0.0,0.0,0.0,19049999.0,0.0,19049999.0,0.0,0.0,EastLowland,Therys
15,19543.0,0.0,19543.0,78791907.0,0.0,2752018.0,2752018.0,81493067.0,28022.0,81465046.0,0.0,28022.0,WestLowland,Volon
16,1637708.0,0.0,1637708.0,36000308.0,0.0,230622005.0,230622005.0,39574037.0,2347775.0,37226262.0,0.0,2347775.0,CentralSouth,Volon
17,102339.0,0.0,102339.0,6180678.0,0.0,14411344.0,14411344.0,6537644.0,146702.0,6390942.0,0.0,146702.0,CentralNorth,Volon
18,385261.0,16054.0,401316.0,1590661.0,103805755.0,75483748.0,179289503.0,2718658.0,627374.0,1645034.0,446251.0,1073624.0,NorthHorst,Volon
19,961533.0,0.0,961533.0,1104148.0,0.0,135403064.0,135403064.0,2520624.0,1378618.0,1142007.0,0.0,1378618.0,CentralRamp,Volon
20,7215458.0,0.0,7215458.0,9093842.0,0.0,1016080797.0,1016080797.0,19753678.0,10348450.0,9405228.0,0.0,10348450.0,CentralHorst,Volon
21,0.0,0.0,0.0,34642931.0,0.0,0.0,0.0,35812019.0,0.0,35812019.0,0.0,0.0,EastLowland,Volon
