ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,5294707,769402,404159,281841,39683144
Valysar,CentralSouth,67841161,11864052,8779062,6122080,861988865
Valysar,CentralNorth,38753207,6816508,5076312,3539966,498427270
Valysar,NorthHorst,3522349,542482,283153,173927,34072331
Valysar,CentralRamp,13369945,2120142,1518059,1058618,149053486
Valysar,CentralHorst,86016033,13786622,10693421,7457058,1049953753
Valysar,EastLowland,673829,104756,51767,36100,5082863
Therys,WestLowland,2465417,429103,214781,149777,21088667
Therys,CentralSouth,14402287,3651614,2324894,1621265,228274078
Therys,CentralNorth,21942077,4188578,2460441,1715788,241583014
Therys,NorthHorst,5214394,692362,272047,167105,32735855
Therys,CentralRamp,6676344,1603271,1238282,863516,121583088
Therys,CentralHorst,31168130,7758036,5986261,4174519,587772342
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,340222,63265,42958,29957,4217894
Volon,CentralSouth,35681345,6671879,4958109,3457538,486821307
Volon,CentralNorth,7645061,1099180,654646,456517,64277629
Volon,NorthHorst,3679272,668495,495846,304574,59665970
Volon,CentralRamp,12525545,2219666,1710278,1192663,167926904
Volon,CentralHorst,86331700,15210708,12103812,8440594,1188435682
Volon,EastLowland,0,0,0,0,0
