PRESSURE,DEPTH,CONKPOS,SGAS,WELL,DATE,CONJPOS,DRAWDOWN,CONIPOS,SWAT,CONBPRES,CONIDX,WELLMODEL
302.89569091796875,1674.229736328125,18,0.0,R_A2,2018-01-01,29,0,22,0.999263346195221,302.89569091796875,19,STANDARD
302.963134765625,1675.235107421875,19,0.0,R_A2,2018-01-01,29,0,22,1.0,302.963134765625,20,STANDARD
303.02569580078125,1676.1676025390625,27,0.0,R_A2,2018-01-01,29,0,22,1.0,303.02569580078125,21,STANDARD
303.47802734375,1677.9368896484375,28,0.0,R_A2,2018-01-01,29,0,22,1.0,303.47802734375,22,STANDARD
303.64569091796875,1679.7061767578125,29,0.0,R_A2,2018-01-01,29,0,22,1.0,303.64569091796875,23,STANDARD
303.8133544921875,1681.4754638671875,30,0.0,R_A2,2018-01-01,29,0,22,1.0,303.8133544921875,24,STANDARD
303.98101806640625,1683.2447509765625,31,0.0,R_A2,2018-01-01,29,0,22,1.0,303.98101806640625,25,STANDARD
298.53814697265625,1609.243408203125,1,0.0,R_A3,2018-01-01,41,0,28,0.6481541991233826,298.53814697265625,1,STANDARD
298.676513671875,1611.3077392578125,2,0.0,R_A3,2018-01-01,41,0,28,0.22876429557800293,298.676513671875,2,STANDARD
298.8148498535156,1613.3720703125,3,0.0,R_A3,2018-01-01,41,0,28,0.19760067760944366,298.8148498535156,3,STANDARD
298.9532165527344,1615.4365234375,4,0.0,R_A3,2018-01-01,41,0,28,0.3792901039123535,298.9532165527344,4,STANDARD
299.0915832519531,1617.5008544921875,5,0.0,R_A3,2018-01-01,41,0,28,0.8267315626144409,299.0915832519531,5,STANDARD
299.2299499511719,1619.565185546875,6,0.0,R_A3,2018-01-01,41,0,28,0.22688354551792145,299.2299499511719,6,STANDARD
298.54638671875,1609.3663330078125,6,0.0,R_A3,2018-01-01,41,0,29,0.26596105098724365,298.54638671875,7,STANDARD
298.68377685546875,1611.4163818359375,7,0.0,R_A3,2018-01-01,41,0,29,0.19722381234169006,298.68377685546875,8,STANDARD
298.8211669921875,1613.46630859375,8,0.0,R_A3,2018-01-01,41,0,29,0.3807685971260071,298.8211669921875,9,STANDARD
298.95855712890625,1615.516357421875,9,0.0,R_A3,2018-01-01,41,0,29,0.8020743727684021,298.95855712890625,10,STANDARD
299.095947265625,1617.5662841796875,10,0.0,R_A3,2018-01-01,41,0,29,0.7998339533805847,299.095947265625,11,STANDARD
299.24237060546875,1619.750732421875,11,0.0,R_A3,2018-01-01,41,0,29,0.048946261405944824,299.24237060546875,12,STANDARD
299.3978271484375,1622.0697021484375,12,0.0,R_A3,2018-01-01,41,0,29,0.05424661189317703,299.3978271484375,13,STANDARD
299.5532531738281,1624.388671875,13,0.0,R_A3,2018-01-01,41,0,29,0.3695291578769684,299.5532531738281,14,STANDARD
299.7087097167969,1626.707763671875,14,0.0,R_A3,2018-01-01,41,0,29,0.36767199635505676,299.7087097167969,15,STANDARD
299.8641662597656,1629.026611328125,15,0.0,R_A3,2018-01-01,41,0,29,0.4412824809551239,299.8641662597656,16,STANDARD
299.992919921875,1630.9468994140625,16,0.0,R_A3,2018-01-01,41,0,29,0.8111897110939026,299.992919921875,17,STANDARD
300.16583251953125,1633.5262451171875,27,0.0,R_A3,2018-01-01,41,0,29,0.37905046343803406,300.16583251953125,18,STANDARD
300.40966796875,1637.1630859375,28,0.0,R_A3,2018-01-01,41,0,29,0.04574024677276611,300.40966796875,19,STANDARD
300.6535339355469,1640.8001708984375,29,0.0,R_A3,2018-01-01,41,0,29,0.05056381970643997,300.6535339355469,20,STANDARD
300.89739990234375,1644.4371337890625,30,0.0,R_A3,2018-01-01,41,0,29,0.6481541991233826,300.89739990234375,21,STANDARD
301.14129638671875,1648.0740966796875,31,0.0,R_A3,2018-01-01,41,0,29,0.06256569176912308,301.14129638671875,22,STANDARD
300.009033203125,1631.1873779296875,1,0.0,R_A4,2018-01-01,52,0,30,0.05170147493481636,300.009033203125,1,STANDARD
299.7571105957031,1627.4293212890625,1,0.0,R_A4,2018-01-01,52,0,31,0.048609890043735504,299.7571105957031,2,STANDARD
299.89520263671875,1629.4896240234375,2,0.0,R_A4,2018-01-01,52,0,31,0.05221238359808922,299.89520263671875,3,STANDARD
300.0333251953125,1631.5498046875,3,0.0,R_A4,2018-01-01,52,0,31,0.054313696920871735,300.0333251953125,4,STANDARD
300.17144775390625,1633.610107421875,4,0.0,R_A4,2018-01-01,52,0,31,0.05736476555466652,300.17144775390625,5,STANDARD
300.0901184082031,1632.3968505859375,4,0.0,R_A4,2018-01-01,52,0,32,0.056389473378658295,300.0901184082031,6,STANDARD
300.3236999511719,1635.880615234375,4,0.0,R_A4,2018-01-01,51,0,32,0.05910776928067207,300.3236999511719,7,STANDARD
300.4202575683594,1637.321044921875,4,0.0,R_A4,2018-01-01,51,0,33,0.05742491036653519,300.4202575683594,8,STANDARD
300.29644775390625,1635.474609375,3,0.0,R_A4,2018-01-01,51,0,33,0.05627985671162605,300.29644775390625,9,STANDARD
300.74395751953125,1642.1485595703125,4,0.0,R_A4,2018-01-01,50,0,33,0.06314294040203094,300.74395751953125,10,STANDARD
300.67578125,1641.132080078125,4,0.0,R_A4,2018-01-01,50,0,34,0.06145904213190079,300.67578125,11,STANDARD
300.5467224121094,1639.20703125,3,0.0,R_A4,2018-01-01,50,0,34,0.1401393711566925,300.5467224121094,12,STANDARD
300.66064453125,1640.9061279296875,3,0.0,R_A4,2018-01-01,50,0,35,0.14248615503311157,300.66064453125,13,STANDARD
300.53570556640625,1639.0426025390625,2,0.0,R_A4,2018-01-01,50,0,35,0.23273660242557526,300.53570556640625,14,STANDARD
300.72943115234375,1641.93212890625,2,0.0,R_A4,2018-01-01,49,0,35,0.23657433688640594,300.72943115234375,15,STANDARD
300.7579650878906,1642.357421875,30,0.0,R_A4,2018-01-01,49,0,36,1.0,300.7579650878906,16,STANDARD
300.5735168457031,1639.6068115234375,30,0.0,R_A4,2018-01-01,48,0,36,0.6481541991233826,300.5735168457031,17,STANDARD
301.0526123046875,1646.7513427734375,30,0.0,R_A4,2018-01-01,48,0,37,0.6481541991233826,301.0526123046875,18,STANDARD
301.5025939941406,1653.461669921875,30,0.0,R_A4,2018-01-01,48,0,38,0.6481541991233826,301.5025939941406,19,STANDARD
301.7947998046875,1657.8184814453125,30,0.0,R_A4,2018-01-01,47,0,38,0.6481541991233826,301.7947998046875,20,STANDARD
303.8440856933594,1685.026611328125,1,0.0,R_A5,2018-01-01,20,0,31,1.0,303.8440856933594,1,STANDARD
304.0601806640625,1687.3070068359375,2,0.0,R_A5,2018-01-01,20,0,31,1.0,304.0601806640625,2,STANDARD
304.27630615234375,1689.5875244140625,3,0.0,R_A5,2018-01-01,20,0,31,1.0,304.27630615234375,3,STANDARD
304.4924011230469,1691.8680419921875,4,0.0,R_A5,2018-01-01,20,0,31,1.0,304.4924011230469,4,STANDARD
304.7085266113281,1694.1485595703125,5,0.0,R_A5,2018-01-01,20,0,31,1.0,304.7085266113281,5,STANDARD
304.9246520996094,1696.4290771484375,6,0.0,R_A5,2018-01-01,20,0,31,1.0,304.9246520996094,6,STANDARD
305.446533203125,1698.70947265625,7,0.0,R_A5,2018-01-01,20,0,31,1.0,305.446533203125,7,STANDARD
305.988037109375,1707.6488037109375,11,0.0,R_A5,2018-01-01,20,0,31,1.0,305.988037109375,8,STANDARD
306.1695251464844,1709.5638427734375,12,0.0,R_A5,2018-01-01,20,0,31,1.0,306.1695251464844,9,STANDARD
305.4322814941406,1701.7845458984375,12,0.0,R_A5,2018-01-01,21,0,31,1.0,305.4322814941406,10,STANDARD
305.6291198730469,1703.735107421875,13,0.0,R_A5,2018-01-01,21,0,31,1.0,305.6291198730469,11,STANDARD
305.81396484375,1705.6856689453125,14,0.0,R_A5,2018-01-01,21,0,31,1.0,305.81396484375,12,STANDARD
305.9988098144531,1707.63623046875,15,0.0,R_A5,2018-01-01,21,0,31,1.0,305.9988098144531,13,STANDARD
306.3287048339844,1709.5867919921875,16,0.0,R_A5,2018-01-01,21,0,31,1.0,306.3287048339844,14,STANDARD
306.5135498046875,1711.537353515625,17,0.0,R_A5,2018-01-01,21,0,31,1.0,306.5135498046875,15,STANDARD
306.6856994628906,1713.35400390625,18,0.0,R_A5,2018-01-01,21,0,31,1.0,306.6856994628906,16,STANDARD
306.7843933105469,1714.3951416015625,19,0.0,R_A5,2018-01-01,21,0,31,1.0,306.7843933105469,17,STANDARD
306.75689697265625,1715.7628173828125,27,0.0,R_A5,2018-01-01,21,0,31,1.0,306.75689697265625,18,STANDARD
306.978271484375,1718.098388671875,28,0.0,R_A5,2018-01-01,21,0,31,1.0,306.978271484375,19,STANDARD
307.5054016113281,1720.43408203125,29,0.0,R_A5,2018-01-01,21,0,31,1.0,307.5054016113281,20,STANDARD
307.7267761230469,1722.7696533203125,30,0.0,R_A5,2018-01-01,21,0,31,1.0,307.7267761230469,21,STANDARD
307.9481506347656,1725.105224609375,31,0.0,R_A5,2018-01-01,21,0,31,1.0,307.9481506347656,22,STANDARD
305.11419677734375,1695.20263671875,1,0.0,R_A6,2018-01-01,42,0,17,1.0,305.11419677734375,1,STANDARD
305.2609558105469,1696.7510986328125,2,0.0,R_A6,2018-01-01,42,0,17,1.0,305.2609558105469,2,STANDARD
305.4076843261719,1698.299560546875,3,0.0,R_A6,2018-01-01,42,0,17,1.0,305.4076843261719,3,STANDARD
305.554443359375,1699.84814453125,4,0.0,R_A6,2018-01-01,42,0,17,1.0,305.554443359375,4,STANDARD
305.7012023925781,1701.3966064453125,5,0.0,R_A6,2018-01-01,42,0,17,1.0,305.7012023925781,5,STANDARD
305.84796142578125,1702.9451904296875,6,0.0,R_A6,2018-01-01,42,0,17,1.0,305.84796142578125,6,STANDARD
305.6956481933594,1704.49365234375,7,0.0,R_A6,2018-01-01,42,0,17,1.0,305.6956481933594,7,STANDARD
305.8424072265625,1706.042236328125,8,0.0,R_A6,2018-01-01,42,0,17,1.0,305.8424072265625,8,STANDARD
306.2882080078125,1707.5906982421875,9,0.0,R_A6,2018-01-01,42,0,17,1.0,306.2882080078125,9,STANDARD
306.1291809082031,1709.1392822265625,10,0.0,R_A6,2018-01-01,42,0,17,1.0,306.1291809082031,10,STANDARD
306.3109130859375,1711.055419921875,11,0.0,R_A6,2018-01-01,42,0,17,1.0,306.3109130859375,11,STANDARD
306.52734375,1713.3392333984375,12,0.0,R_A6,2018-01-01,42,0,17,1.0,306.52734375,12,STANDARD
306.7557678222656,1715.623046875,13,0.0,R_A6,2018-01-01,42,0,17,1.0,306.7557678222656,13,STANDARD
306.9721984863281,1717.9068603515625,14,0.0,R_A6,2018-01-01,42,0,17,1.0,306.9721984863281,14,STANDARD
307.18865966796875,1720.190673828125,15,0.0,R_A6,2018-01-01,42,0,17,1.0,307.18865966796875,15,STANDARD
307.55010986328125,1722.474365234375,16,0.0,R_A6,2018-01-01,42,0,17,1.0,307.55010986328125,16,STANDARD
307.7665710449219,1724.7581787109375,17,0.0,R_A6,2018-01-01,42,0,17,1.0,307.7665710449219,17,STANDARD
307.921630859375,1726.394287109375,18,0.0,R_A6,2018-01-01,42,0,17,1.0,307.921630859375,18,STANDARD
307.8930969238281,1727.7508544921875,27,0.0,R_A6,2018-01-01,42,0,17,1.0,307.8930969238281,19,STANDARD
308.3623352050781,1729.4755859375,28,0.0,R_A6,2018-01-01,42,0,17,1.0,308.3623352050781,20,STANDARD
308.52581787109375,1731.2001953125,29,0.0,R_A6,2018-01-01,42,0,17,1.0,308.52581787109375,21,STANDARD
308.68927001953125,1732.9249267578125,30,0.0,R_A6,2018-01-01,42,0,17,1.0,308.68927001953125,22,STANDARD
308.5469665527344,1734.649658203125,31,0.0,R_A6,2018-01-01,42,0,17,1.0,308.5469665527344,23,STANDARD
298.56280517578125,1641.094970703125,1,0.0,R_A2,2018-03-01,30,0,22,0.05650944635272026,298.56280517578125,1,STANDARD
298.68304443359375,1642.8890380859375,2,0.0,R_A2,2018-03-01,30,0,22,0.05710146576166153,298.68304443359375,2,STANDARD
298.80328369140625,1644.68310546875,3,0.0,R_A2,2018-03-01,30,0,22,0.061351314187049866,298.80328369140625,3,STANDARD
298.92352294921875,1646.4771728515625,4,0.0,R_A2,2018-03-01,30,0,22,0.06754039973020554,298.92352294921875,4,STANDARD
299.04376220703125,1648.2713623046875,5,0.0,R_A2,2018-03-01,30,0,22,0.07105183601379395,299.04376220703125,5,STANDARD
299.16754150390625,1650.0654296875,6,0.0,R_A2,2018-03-01,30,0,22,0.32159876823425293,299.16754150390625,6,STANDARD
299.3440856933594,1651.859619140625,7,0.0,R_A2,2018-03-01,30,0,22,0.6902686357498169,299.3440856933594,7,STANDARD
299.4951171875,1653.6536865234375,8,0.0,R_A2,2018-03-01,30,0,22,0.6482831239700317,299.4951171875,8,STANDARD
299.6233825683594,1655.44775390625,9,0.0,R_A2,2018-03-01,30,0,22,0.6485220789909363,299.6233825683594,9,STANDARD
299.9573974609375,1657.2418212890625,10,0.0,R_A2,2018-03-01,30,0,22,0.9161249995231628,299.9573974609375,10,STANDARD
300.1443176269531,1659.1368408203125,11,0.0,R_A2,2018-03-01,30,0,22,0.07618874311447144,300.1443176269531,11,STANDARD
300.27813720703125,1661.132568359375,12,0.0,R_A2,2018-03-01,30,0,22,0.08138731122016907,300.27813720703125,12,STANDARD
300.41632080078125,1663.12841796875,13,0.0,R_A2,2018-03-01,30,0,22,0.4582557678222656,300.41632080078125,13,STANDARD
300.5616760253906,1665.1241455078125,14,0.0,R_A2,2018-03-01,30,0,22,0.5074591040611267,300.5616760253906,14,STANDARD
300.72625732421875,1667.1199951171875,15,0.0,R_A2,2018-03-01,30,0,22,0.6866031289100647,300.72625732421875,15,STANDARD
300.8757019042969,1669.11572265625,16,0.0,R_A2,2018-03-01,30,0,22,0.9750920534133911,300.8757019042969,16,STANDARD
301.0326232910156,1671.111572265625,17,0.0,R_A2,2018-03-01,30,0,22,0.959570586681366,301.0326232910156,17,STANDARD
301.17449951171875,1672.9881591796875,18,0.0,R_A2,2018-03-01,30,0,22,0.9807541370391846,301.17449951171875,18,STANDARD
301.0786437988281,1674.229736328125,18,0.0,R_A2,2018-03-01,29,0,22,0.9992628693580627,301.0786437988281,19,STANDARD
301.1461486816406,1675.235107421875,19,0.0,R_A2,2018-03-01,29,0,22,1.0,301.1461486816406,20,STANDARD
301.82318115234375,1676.1676025390625,27,-2.8858309513747626e-13,R_A2,2018-03-01,29,0,22,1.0,301.82318115234375,21,STANDARD
302.8171691894531,1677.9368896484375,28,-6.906729521801141e-15,R_A2,2018-03-01,29,0,22,1.0,302.8171691894531,22,STANDARD
302.9605407714844,1679.7061767578125,29,5.7764101661639256e-12,R_A2,2018-03-01,29,0,22,1.0,302.9605407714844,23,STANDARD
303.7604675292969,1681.4754638671875,30,2.408917656277973e-15,R_A2,2018-03-01,29,0,22,1.0,303.7604675292969,24,STANDARD
303.9371643066406,1683.2447509765625,31,-1.9453975106178967e-15,R_A2,2018-03-01,29,0,22,1.0,303.9371643066406,25,STANDARD
276.5780334472656,1685.026611328125,1,-6.203004384826901e-15,R_A5,2018-04-28,20,0,31,1.0,276.5780334472656,1,STANDARD
276.7940979003906,1687.3070068359375,2,-4.005227139530776e-12,R_A5,2018-04-28,20,0,31,1.0,276.7940979003906,2,STANDARD
277.0101013183594,1689.5875244140625,3,-5.463521128568072e-12,R_A5,2018-04-28,20,0,31,1.0,277.0101013183594,3,STANDARD
277.2260437011719,1691.8680419921875,4,-4.6526168334670714e-12,R_A5,2018-04-28,20,0,31,1.0,277.2260437011719,4,STANDARD
277.4420166015625,1694.1485595703125,5,-4.1915793752567154e-12,R_A5,2018-04-28,20,0,31,1.0,277.4420166015625,5,STANDARD
277.6579284667969,1696.4290771484375,6,-4.189897560846756e-12,R_A5,2018-04-28,20,0,31,1.0,277.6579284667969,6,STANDARD
278.19256591796875,1698.70947265625,7,-2.7784801640440976e-14,R_A5,2018-04-28,20,0,31,1.0,278.19256591796875,7,STANDARD
277.2410583496094,1707.6488037109375,11,2.8825148865041506e-11,R_A5,2018-04-28,20,0,31,1.0,277.2410583496094,8,STANDARD
277.42938232421875,1709.5638427734375,12,3.457445094112721e-11,R_A5,2018-04-28,20,0,31,1.0,277.42938232421875,9,STANDARD
276.0149230957031,1701.7845458984375,12,1.7460344281516882e-10,R_A5,2018-04-28,21,0,31,1.0,276.0149230957031,10,STANDARD
276.2151184082031,1703.735107421875,13,4.442895704115379e-12,R_A5,2018-04-28,21,0,31,1.0,276.2151184082031,11,STANDARD
276.40509033203125,1705.6856689453125,14,7.327177059535117e-12,R_A5,2018-04-28,21,0,31,1.0,276.40509033203125,12,STANDARD
276.6090087890625,1707.63623046875,15,1.422781705819054e-12,R_A5,2018-04-28,21,0,31,1.0,276.6090087890625,13,STANDARD
277.0098571777344,1709.5867919921875,16,1.0799542683737062e-12,R_A5,2018-04-28,21,0,31,1.0,277.0098571777344,14,STANDARD
277.3742980957031,1711.537353515625,17,2.1811168864939445e-13,R_A5,2018-04-28,21,0,31,1.0,277.3742980957031,15,STANDARD
277.7324523925781,1713.35400390625,18,1.9280250681576183e-13,R_A5,2018-04-28,21,0,31,1.0,277.7324523925781,16,STANDARD
277.90557861328125,1714.3951416015625,19,0.0,R_A5,2018-04-28,21,0,31,1.0,277.90557861328125,17,STANDARD
277.929931640625,1715.7628173828125,27,9.19339951388487e-12,R_A5,2018-04-28,21,0,31,1.0,277.929931640625,18,STANDARD
278.1737060546875,1718.098388671875,28,7.711865868120782e-12,R_A5,2018-04-28,21,0,31,1.0,278.1737060546875,19,STANDARD
278.7400207519531,1720.43408203125,29,4.29157266378333e-18,R_A5,2018-04-28,21,0,31,1.0,278.7400207519531,20,STANDARD
283.0767517089844,1722.7696533203125,30,3.711257653037976e-16,R_A5,2018-04-28,21,0,31,1.0,283.0767517089844,21,STANDARD
298.4420471191406,1725.105224609375,31,-1.5992506399121367e-20,R_A5,2018-04-28,21,0,31,1.0,298.4420471191406,22,STANDARD
280.03424072265625,1609.243408203125,1,0.0,R_A3,2018-07-03,41,0,28,0.6500607132911682,280.03424072265625,1,STANDARD
280.1769714355469,1611.3077392578125,2,0.0,R_A3,2018-07-03,41,0,28,0.229854017496109,280.1769714355469,2,STANDARD
280.31488037109375,1613.3720703125,3,0.0,R_A3,2018-07-03,41,0,28,0.19908805191516876,280.31488037109375,3,STANDARD
280.4924011230469,1615.4365234375,4,0.0,R_A3,2018-07-03,41,0,28,0.3822844624519348,280.4924011230469,4,STANDARD
280.86492919921875,1617.5008544921875,5,0.0,R_A3,2018-07-03,41,0,28,0.8192616701126099,280.86492919921875,5,STANDARD
281.0278625488281,1619.565185546875,6,0.0,R_A3,2018-07-03,41,0,28,0.2274072915315628,281.0278625488281,6,STANDARD
280.3230895996094,1609.3663330078125,6,0.0,R_A3,2018-07-03,41,0,29,0.2662018835544586,280.3230895996094,7,STANDARD
280.46014404296875,1611.4163818359375,7,0.0,R_A3,2018-07-03,41,0,29,0.19802618026733398,280.46014404296875,8,STANDARD
280.6003112792969,1613.46630859375,8,0.0,R_A3,2018-07-03,41,0,29,0.38278454542160034,280.6003112792969,9,STANDARD
280.80718994140625,1615.516357421875,9,0.0,R_A3,2018-07-03,41,0,29,0.8010227084159851,280.80718994140625,10,STANDARD
282.8243408203125,1617.5662841796875,10,0.0,R_A3,2018-07-03,41,0,29,0.7979689836502075,282.8243408203125,11,STANDARD
283.1828308105469,1619.750732421875,11,0.0,R_A3,2018-07-03,41,0,29,0.04906304180622101,283.1828308105469,12,STANDARD
283.3376770019531,1622.0697021484375,12,0.0,R_A3,2018-07-03,41,0,29,0.05437890440225601,283.3376770019531,13,STANDARD
283.4934997558594,1624.388671875,13,0.0,R_A3,2018-07-03,41,0,29,0.37011316418647766,283.4934997558594,14,STANDARD
283.6496276855469,1626.707763671875,14,0.0,R_A3,2018-07-03,41,0,29,0.3684428036212921,283.6496276855469,15,STANDARD
283.8125,1629.026611328125,15,0.0,R_A3,2018-07-03,41,0,29,0.44230571389198303,283.8125,16,STANDARD
283.9684143066406,1630.9468994140625,16,0.0,R_A3,2018-07-03,41,0,29,0.8102799654006958,283.9684143066406,17,STANDARD
283.8852844238281,1633.5262451171875,27,0.0,R_A3,2018-07-03,41,0,29,0.3789140284061432,283.8852844238281,18,STANDARD
284.1014099121094,1637.1630859375,28,0.0,R_A3,2018-07-03,41,0,29,0.04582652822136879,284.1014099121094,19,STANDARD
284.34429931640625,1640.8001708984375,29,0.0,R_A3,2018-07-03,41,0,29,0.05068663880228996,284.34429931640625,20,STANDARD
284.5957336425781,1644.4371337890625,30,0.0,R_A3,2018-07-03,41,0,29,0.6495440602302551,284.5957336425781,21,STANDARD
284.83795166015625,1648.0740966796875,31,0.0,R_A3,2018-07-03,41,0,29,0.06266894191503525,284.83795166015625,22,STANDARD
277.16412353515625,1631.1873779296875,1,0.0,R_A4,2018-09-12,52,0,30,0.051800649613142014,277.16412353515625,1,STANDARD
277.0431823730469,1627.4293212890625,1,0.0,R_A4,2018-09-12,52,0,31,0.04875696450471878,277.0431823730469,2,STANDARD
277.1804504394531,1629.4896240234375,2,0.0,R_A4,2018-09-12,52,0,31,0.05234815180301666,277.1804504394531,3,STANDARD
277.31768798828125,1631.5498046875,3,0.0,R_A4,2018-09-12,52,0,31,0.054441820830106735,277.31768798828125,4,STANDARD
277.4549560546875,1633.610107421875,4,0.0,R_A4,2018-09-12,52,0,31,0.05747516080737114,277.4549560546875,5,STANDARD
277.5002136230469,1632.3968505859375,4,0.0,R_A4,2018-09-12,52,0,32,0.05652675777673721,277.5002136230469,6,STANDARD
277.56451416015625,1635.880615234375,4,0.0,R_A4,2018-09-12,51,0,32,0.059188392013311386,277.56451416015625,7,STANDARD
277.796142578125,1637.321044921875,4,0.0,R_A4,2018-09-12,51,0,33,0.05755665525794029,277.796142578125,8,STANDARD
277.673095703125,1635.474609375,3,0.0,R_A4,2018-09-12,51,0,33,0.0564303919672966,277.673095703125,9,STANDARD
277.9300537109375,1642.1485595703125,4,0.0,R_A4,2018-09-12,50,0,33,0.06334084272384644,277.9300537109375,10,STANDARD
278.032470703125,1641.132080078125,4,0.0,R_A4,2018-09-12,50,0,34,0.061684031039476395,278.032470703125,11,STANDARD
277.9046325683594,1639.20703125,3,0.0,R_A4,2018-09-12,50,0,34,0.14037451148033142,277.9046325683594,12,STANDARD
278.1507873535156,1640.9061279296875,3,0.0,R_A4,2018-09-12,50,0,35,0.14282041788101196,278.1507873535156,13,STANDARD
278.0263366699219,1639.0426025390625,2,0.0,R_A4,2018-09-12,50,0,35,0.2330666482448578,278.0263366699219,14,STANDARD
278.13787841796875,1641.93212890625,2,0.0,R_A4,2018-09-12,49,0,35,0.23689116537570953,278.13787841796875,15,STANDARD
284.9193115234375,1642.357421875,30,5.5794006567633225e-12,R_A4,2018-09-12,49,0,36,1.0,284.9193115234375,16,STANDARD
278.4130859375,1639.6068115234375,30,0.0,R_A4,2018-09-12,48,0,36,0.6498885750770569,278.4130859375,17,STANDARD
279.1275329589844,1646.7513427734375,30,0.0,R_A4,2018-09-12,48,0,37,0.6510576009750366,279.1275329589844,18,STANDARD
279.81048583984375,1653.461669921875,30,0.0,R_A4,2018-09-12,48,0,38,0.653958261013031,279.81048583984375,19,STANDARD
279.9170227050781,1657.8184814453125,30,0.0,R_A4,2018-09-12,47,0,38,0.6813644766807556,279.9170227050781,20,STANDARD
274.68670654296875,1695.20263671875,1,5.979464275404682e-19,R_A6,2018-11-07,42,0,17,1.0,274.68670654296875,1,STANDARD
274.83172607421875,1696.7510986328125,2,3.5499740702602054e-19,R_A6,2018-11-07,42,0,17,1.0,274.83172607421875,2,STANDARD
274.973876953125,1698.299560546875,3,3.482247882125602e-19,R_A6,2018-11-07,42,0,17,1.0,274.973876953125,3,STANDARD
275.11151123046875,1699.84814453125,4,4.67340037191115e-19,R_A6,2018-11-07,42,0,17,1.0,275.11151123046875,4,STANDARD
275.24688720703125,1701.3966064453125,5,4.436684028065319e-19,R_A6,2018-11-07,42,0,17,1.0,275.24688720703125,5,STANDARD
275.38653564453125,1702.9451904296875,6,-2.3598562903631422e-17,R_A6,2018-11-07,42,0,17,1.0,275.38653564453125,6,STANDARD
275.2306823730469,1704.49365234375,7,-7.874196286943797e-17,R_A6,2018-11-07,42,0,17,1.0,275.2306823730469,7,STANDARD
275.3774108886719,1706.042236328125,8,4.09942439775155e-18,R_A6,2018-11-07,42,0,17,1.0,275.3774108886719,8,STANDARD
275.8221740722656,1707.5906982421875,9,5.2686321994763725e-18,R_A6,2018-11-07,42,0,17,1.0,275.8221740722656,9,STANDARD
275.6592712402344,1709.1392822265625,10,-1.1096807250155668e-16,R_A6,2018-11-07,42,0,17,1.0,275.6592712402344,10,STANDARD
275.850830078125,1711.055419921875,11,-1.6380946190985266e-16,R_A6,2018-11-07,42,0,17,1.0,275.850830078125,11,STANDARD
276.06695556640625,1713.3392333984375,12,-1.2219794928947049e-16,R_A6,2018-11-07,42,0,17,1.0,276.06695556640625,12,STANDARD
276.2947082519531,1715.623046875,13,-3.338648521285299e-17,R_A6,2018-11-07,42,0,17,1.0,276.2947082519531,13,STANDARD
