order,utm_x,utm_y,measured_depth,true_vertical_depth,zone,pressure,swat,sgas,soil,valid_zone,is_active,i,j,k,well,time,report_step,observed,error
0,460994.9,5933813.29,1697.9,1648.9,Valysar,298.80328369140625,0.061351314187049866,0.0,0.93864868581295,True,True,21,29,2,R_A2,2018-03-01,1,299.23,3.0
0,462753.44,5932869.64,1673.4,1624.4,Therys,283.3376770019531,0.05437890440225601,0.0,0.945621095597744,True,True,28,40,11,R_A3,2018-07-03,1,298.52,3.0
1,462753.44,5932869.64,1690.7,1641.7,Volon,284.34429931640625,0.05068663880228996,0.0,0.9493133611977099,True,True,28,40,28,R_A3,2018-07-03,1,280.43,3.0
0,464008.82200000004,5931878.919,2578.7,1634.5379999999998,Valysar,277.56451416015625,0.059188392013311386,0.0,0.9408116079866886,True,True,31,50,3,R_A4,2018-09-12,1,288.6,3.0
1,464291.761,5932429.155,3197.5,1643.655,Volon,284.9193115234375,1.0,5.5794006567633225e-12,-5.5794006567633225e-12,True,True,35,48,29,R_A4,2018-09-12,1,282.13,3.0
0,461519.21,5935692.65,1737.8,1688.8,Valysar,277.01010131835943,1.0,-5.463521128568072e-12,5.463521128568072e-12,True,True,30,19,2,R_A5,2018-04-28,1,278.7,3.0
1,461519.21,5935692.65,1769.1,1720.1,Volon,278.1737060546875,1.0,7.711865868120782e-12,-7.711865868120782e-12,True,True,30,20,27,R_A5,2018-04-28,1,286.55,3.0
0,461292.74,5931883.26,1759.9,1710.9,Therys,275.850830078125,1.0,-1.6380946190985266e-16,1.6380946190985266e-16,True,True,16,41,10,R_A6,2018-11-07,1,280.85,3.0
1,461292.74,5931883.26,1777.4,1728.4,Volon,277.62930297851557,1.0,-7.158950933613818e-19,7.158950933613818e-19,True,True,16,41,27,R_A6,2018-11-07,1,286.41,3.0
