ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,4926419,595102,276408,192753,27139609,0,0,0,0,0
Valysar,CentralSouth,67824469,11850120,8582040,5984686,842643845,0,0,0,0,0
Valysar,CentralNorth,36376771,6513884,4975483,3469654,488527269,0,0,0,0,0
Valysar,NorthHorst,4782341,614133,330708,203138,39794694,24618365,2957236,1899146,441661898,67574
Valysar,CentralRamp,13746446,1960437,1235694,861712,121329005,0,0,0,0,0
Valysar,CentralHorst,86371295,13722267,10401699,7253625,1021310477,0,0,0,0,0
Valysar,EastLowland,291997,53157,21817,15214,2142120,0,0,0,0,0
Therys,WestLowland,2204974,404509,219707,153213,21572327,0,0,0,0,0
Therys,CentralSouth,12476404,2891211,1791197,1249091,175872030,0,0,0,0,0
Therys,CentralNorth,20648668,4248462,2548191,1776981,250198923,0,0,0,0,0
Therys,NorthHorst,8151091,1129382,495815,304555,59662253,17244197,2728119,1789993,416277455,63690
Therys,CentralRamp,6770890,1510599,1142432,796675,112171870,0,0,0,0,0
Therys,CentralHorst,29243345,7625788,5820186,4058707,571465947,0,0,0,0,0
Therys,EastLowland,0,0,0,0,0,0,0,0,0,0
Volon,WestLowland,254401,48803,30903,21550,3034258,0,0,0,0,0
Volon,CentralSouth,35017667,6034745,4407312,3073439,432740280,0,0,0,0,0
Volon,CentralNorth,6832817,849074,414925,289348,40740237,0,0,0,0,0
Volon,NorthHorst,5572991,941185,684063,420186,82314421,2936745,550306,483394,112417249,17200
Volon,CentralRamp,12639541,2321316,1792636,1250095,176013384,0,0,0,0,0
Volon,CentralHorst,80611071,14672525,11493517,8015005,1128512708,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
