ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,10508716,1988583,1222370,852420,120020719
Valysar,CentralSouth,67840181,11625875,8243693,5748740,809422654
Valysar,CentralNorth,28712301,5215176,3894128,2715571,382352380
Valysar,NorthHorst,4555296,692202,403139,247628,48510346
Valysar,CentralRamp,14015451,2355827,1659434,1157206,162934637
Valysar,CentralHorst,85636236,14215664,10589172,7384360,1039717913
Valysar,EastLowland,9259428,1585237,882483,615400,86648262
Therys,WestLowland,3787527,731214,358487,249991,35198764
Therys,CentralSouth,10502773,2823262,1902853,1326954,186835181
Therys,CentralNorth,18308336,3679562,2166248,1510633,212697133
Therys,NorthHorst,8748340,1281829,500846,307645,60267594
Therys,CentralRamp,6960353,1667721,1257621,877002,123481886
Therys,CentralHorst,29513416,7569636,5937648,4140619,582999174
Therys,EastLowland,239366,80934,44683,31160,4387324
Volon,WestLowland,737958,144107,94484,65888,9277051
Volon,CentralSouth,35129550,6698332,4637151,3233718,455307469
Volon,CentralNorth,5988166,838875,378121,263683,37126569
Volon,NorthHorst,4721782,970229,720699,442690,86722927
Volon,CentralRamp,12962518,2451838,1903606,1327480,186909194
Volon,CentralHorst,81890620,14005445,10552677,7358910,1036134611
Volon,EastLowland,0,0,0,0,0
