ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,10514200,1998277,1320545,920882,129660180,0,0,0,0,0
Valysar,CentralSouth,67848171,11636705,8375378,5840570,822352322,0,0,0,0,0
Valysar,CentralNorth,28713619,5220576,3950943,2755191,387930849,0,0,0,0,0
Valysar,NorthHorst,4555122,693183,429507,263825,51683351,22760671,2587267,1702740,395985940,60586
Valysar,CentralRamp,14014992,2355747,1659378,1157167,162929163,0,0,0,0,0
Valysar,CentralHorst,85642456,14214950,10664267,7436727,1047091242,0,0,0,0,0
Valysar,EastLowland,9275324,1588605,937372,653677,92037663,0,0,0,0,0
Therys,WestLowland,3800490,735041,389158,271379,38210197,0,0,0,0,0
Therys,CentralSouth,10510605,2831410,1945324,1356572,191005290,0,0,0,0,0
Therys,CentralNorth,18297907,3679059,2210519,1541505,217043961,0,0,0,0,0
Therys,NorthHorst,8732982,1273878,519793,319283,62547581,13598056,2469568,1621724,377145156,57703
Therys,CentralRamp,6959536,1668540,1257715,877067,123491083,0,0,0,0,0
Therys,CentralHorst,29508870,7574649,5968182,4161912,585997254,0,0,0,0,0
Therys,EastLowland,247057,83729,53699,37447,5272582,0,0,0,0,0
Volon,WestLowland,736454,143001,107548,74999,10559804,0,0,0,0,0
Volon,CentralSouth,35155575,6659795,4890799,3410599,480212365,0,0,0,0,0
Volon,CentralNorth,5986048,834286,406108,283199,39874442,0,0,0,0,0
Volon,NorthHorst,4721669,973024,771155,473682,92794361,1855988,350314,303222,70516632,10789
Volon,CentralRamp,12959152,2447104,1917857,1337418,188308458,0,0,0,0,0
Volon,CentralHorst,81884791,13993516,10630358,7413081,1043761832,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
