Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:01:20
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       289529185.99         41849995.51         28583215.50         17976864.80
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  289529185.99         41849995.51         28583215.50         17976864.80
MidReek    1                       220037779.52         35631262.42         26546023.58         16695612.03
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  220037779.52         35631262.42         26546023.58         16695612.03
LowerReek  1                       130311924.43         26339770.07         21841959.78         13737081.40
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  130311924.43         26339770.07         21841959.78         13737081.40
Totals     1                       639878889.93        103821028.00         76971198.86         48409558.23
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  639878889.93        103821028.00         76971198.86         48409558.23
