DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,8566284288.0,0.0,0.0,0.0,0.0,46555896.0,0.0,0.0,0.0,0.0,0.0,0.0,341054592.0,0.0,0.0,0.0
2000-02-01,8566276608.0,0.0,0.0,0.0,0.0,46555848.0,0.0,0.0,0.0,0.0,0.0,0.0,341054656.0,0.0,0.0,0.08487337082624435
2000-03-01,8504732672.0,2119440.0,2123621.5,61543724.0,61585024.0,46221368.0,11518.6953125,11540.0,334476.75,334476.75,334660.0,0.0,341194336.0,307.35479736328125,0.0,0.1642710417509079
2000-04-01,8445960192.0,1888290.375,1887736.75,120315968.0,120104864.0,45901956.0,10262.4482421875,10257.2578125,653891.125,653891.125,652635.0,0.0,341346976.0,2660.86376953125,4548.0009765625,0.24914442002773285
2000-05-01,8393094144.0,1757940.125,1695579.625,173180464.0,170972256.0,45614636.0,9554.0224609375,9213.5673828125,941198.125,941198.125,929042.0,0.0,341492640.0,7020.18505859375,25817.001953125,0.3312799334526062
2000-06-01,8339994624.0,1710577.75,1638625.75,226279808.0,221769648.0,45326052.0,9296.6181640625,8903.451171875,1229781.625,1229781.625,1205049.0,0.0,341642080.0,12575.6875,50901.0,0.41615331172943115
2000-07-01,8292479488.0,1580675.5,1509394.625,273795264.0,267051488.0,45067816.0,8590.6279296875,8201.7001953125,1488017.75,1488017.75,1451100.0,0.0,341930944.0,18678.064453125,75951.0,0.4982888400554657
2000-08-01,8246682112.0,1473398.25,1398302.75,319592384.0,310398880.0,44818920.0,8007.59912109375,7597.41943359375,1736915.125,1736915.125,1686620.0,0.0,342232576.0,27065.703125,105138.0,0.5831621885299683
2000-09-01,8203080704.0,1403278.625,1325874.25,363193952.0,351500960.0,44581956.0,7626.51416015625,7203.8388671875,1973880.25,1973880.25,1909939.0,0.0,342532160.0,37482.15625,136780.015625,0.6680355668067932
2000-10-01,8162483200.0,1350930.375,1270949.375,403791456.0,389629472.0,44361316.0,7342.01318359375,6905.7666015625,2194518.75,2194518.75,2117112.0,0.0,342820704.0,48943.48828125,169202.0,0.7501711249351501
2000-11-01,8121830400.0,1309460.125,1227013.0,444443776.0,427666848.0,44140380.0,7116.63134765625,6666.935546875,2415455.25,2415455.25,2323787.0,0.0,343117856.0,61780.96484375,204244.0,0.8350445032119751
2000-12-01,8083475456.0,1276946.875,1191768.75,482798784.0,463419936.0,43931928.0,6939.9287109375,6475.7666015625,2623906.5,2623906.5,2518060.0,0.0,343404672.0,74967.4296875,239515.0,0.9171800017356873
2001-01-01,8044653056.0,1251001.375,1163525.625,521621568.0,499489216.0,43720936.0,6798.92041015625,6321.87109375,2834900.0,2834900.0,2714038.0,0.0,343700384.0,89253.828125,277189.0,1.0020533800125122
2001-02-01,7986445824.0,1840848.375,1873729.0,579828736.0,557574848.0,43404592.0,10004.6103515625,10180.322265625,3151243.0,3151243.0,3029628.0,0.0,343974272.0,125358.078125,314403.0,1.086926817893982
