Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 17:20:55
Grid model name			: Geogrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       282332437.82         49704282.29         39171457.67         24636136.49
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  282332437.82         49704282.29         39171457.67         24636136.49
MidReek    1                       190948238.55         37762705.57         30758344.37         19344870.35
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  190948238.55         37762705.57         30758344.37         19344870.35
LowerReek  1                       123218469.27         26756980.94         22242914.60         13989254.23
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  123218469.27         26756980.94         22242914.60         13989254.23
Totals     1                       596499145.65        114223968.80         92172716.63         57970261.06
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  596499145.65        114223968.80         92172716.63         57970261.06
