SWAT,SGAS,CONIPOS,WELLMODEL,WELL,CONKPOS,CONIDX,DRAWDOWN,CONJPOS,DATE,PRESSURE,DEPTH,CONBPRES
1.0,-4.447554304010115e-12,31,STANDARD,R_A5,13,11,0,21,2018-04-28,276.60406494140625,1703.6732177734375,276.60406494140625
1.0,-1.0250462804950455e-11,31,STANDARD,R_A5,14,12,0,21,2018-04-28,276.7825622558594,1705.5416259765625,276.7825622558594
1.0,-2.542796919205448e-12,31,STANDARD,R_A5,15,13,0,21,2018-04-28,276.9615173339844,1707.41015625,276.9615173339844
1.0,-1.8786480617677404e-12,31,STANDARD,R_A5,16,14,0,21,2018-04-28,277.2978515625,1709.2786865234375,277.2978515625
1.0,-3.2510658661694114e-13,31,STANDARD,R_A5,17,15,0,21,2018-04-28,277.5166931152344,1711.147216796875,277.5166931152344
1.0,-7.263593481028618e-13,31,STANDARD,R_A5,18,16,0,21,2018-04-28,277.7389221191406,1713.015625,277.7389221191406
1.0,-1.239080127564407e-12,31,STANDARD,R_A5,19,17,0,21,2018-04-28,277.8674621582031,1714.170166015625,277.8674621582031
1.0,-9.764159966674235e-13,31,STANDARD,R_A5,28,18,0,21,2018-04-28,282.7834777832031,1715.63037109375,282.7834777832031
1.0,-5.367771114747621e-13,31,STANDARD,R_A5,29,19,0,21,2018-04-28,283.0646667480469,1718.110595703125,283.0646667480469
1.0,-1.4798516687238028e-13,31,STANDARD,R_A5,30,20,0,21,2018-04-28,283.7060546875,1720.5908203125,283.7060546875
1.0,-1.160085185409319e-20,31,STANDARD,R_A5,31,21,0,21,2018-04-28,294.75701904296875,1723.0709228515625,294.75701904296875
1.0,-1.1022811488815822e-22,31,STANDARD,R_A5,32,22,0,21,2018-04-28,303.3656005859375,1725.5511474609375,303.3656005859375
0.6496464014053345,0.0,28,STANDARD,R_A3,1,1,0,41,2018-07-03,279.9706726074219,1609.7371826171875,279.9706726074219
0.13491611182689667,0.0,28,STANDARD,R_A3,2,2,0,41,2018-07-03,280.1252136230469,1611.966064453125,280.1252136230469
0.1733958125114441,0.0,28,STANDARD,R_A3,3,3,0,41,2018-07-03,280.27386474609375,1614.19482421875,280.27386474609375
0.36853504180908203,0.0,28,STANDARD,R_A3,4,4,0,41,2018-07-03,280.4333801269531,1616.4237060546875,280.4333801269531
0.8263492584228516,0.0,28,STANDARD,R_A3,5,5,0,41,2018-07-03,280.6097717285156,1618.652587890625,280.6097717285156
0.811499834060669,0.0,29,STANDARD,R_A3,5,6,0,41,2018-07-03,279.6648254394531,1604.6668701171875,279.6648254394531
0.6527836322784424,0.0,29,STANDARD,R_A3,6,7,0,41,2018-07-03,279.6207275390625,1606.8472900390625,279.6207275390625
0.11850593239068985,0.0,29,STANDARD,R_A3,7,8,0,41,2018-07-03,279.7576904296875,1609.02783203125,279.7576904296875
0.12009526789188385,0.0,29,STANDARD,R_A3,8,9,0,41,2018-07-03,279.90313720703125,1611.2083740234375,279.90313720703125
0.7958042025566101,0.0,29,STANDARD,R_A3,9,10,0,41,2018-07-03,280.1550598144531,1613.388916015625,280.1550598144531
