ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,4931991,775328,389510,271625,38244750
Valysar,CentralSouth,66753435,13503324,10567761,7369429,1037615619
Valysar,CentralNorth,35464798,6056233,4200915,2929508,412474751
Valysar,NorthHorst,4540314,540744,258184,158590,31067721
Valysar,CentralRamp,14117627,2431151,1831836,1277431,179862327
Valysar,CentralHorst,85957026,15171461,11706245,8163351,1149399841
Valysar,EastLowland,354528,37074,4172,2910,409667
Therys,WestLowland,2263262,410393,182729,127426,17941602
Therys,CentralSouth,11265865,2795564,1642925,1145694,161313748
Therys,CentralNorth,20921219,3931442,2362341,1647379,231950968
Therys,NorthHorst,8819546,1207456,478311,293803,57555990
Therys,CentralRamp,6872160,1441071,1084392,756201,106473118
Therys,CentralHorst,28532747,7050797,5465210,3811165,536611988
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,334805,55038,30449,21234,2989695
Volon,CentralSouth,34654369,6467500,4496018,3135299,441450092
Volon,CentralNorth,6899434,1064153,651554,454361,63974082
Volon,NorthHorst,6346225,1243095,988761,607347,118979275
Volon,CentralRamp,12074914,2298326,1746954,1218239,171528005
Volon,CentralHorst,77811480,13309071,9650916,6730067,947593468
Volon,EastLowland,0,0,0,0,0
