SGAS,DEPTH,CONIDX,DATE,CONJPOS,SWAT,CONIPOS,PRESSURE,DRAWDOWN,CONKPOS,CONBPRES,WELLMODEL,WELL
0.0,1638.0045166015625,19,2018-01-01,41,0.042617809027433395,29,300.4295959472656,0,27,300.4295959472656,STANDARD,R_A3
0.0,1641.348388671875,20,2018-01-01,41,0.15845784544944763,29,300.65380859375,0,28,300.65380859375,STANDARD,R_A3
0.0,1644.6923828125,21,2018-01-01,41,1.0,29,300.8780212402344,0,29,300.8780212402344,STANDARD,R_A3
0.0,1648.0362548828125,22,2018-01-01,41,0.17532266676425934,29,301.1022644042969,0,30,301.1022644042969,STANDARD,R_A3
0.0,1630.03857421875,1,2018-01-01,52,0.05191531032323837,30,299.8955078125,0,1,299.8955078125,STANDARD,R_A4
0.0,1626.653076171875,2,2018-01-01,52,0.050618816167116165,31,299.6685791015625,0,1,299.6685791015625,STANDARD,R_A4
0.0,1628.802001953125,3,2018-01-01,52,0.051848407834768295,31,299.8126220703125,0,2,299.8126220703125,STANDARD,R_A4
0.0,1630.9510498046875,4,2018-01-01,52,0.053932927548885345,31,299.9566955566406,0,3,299.9566955566406,STANDARD,R_A4
0.0,1633.10009765625,5,2018-01-01,52,0.05578319728374481,31,300.10076904296875,0,4,300.10076904296875,STANDARD,R_A4
0.0,1632.371337890625,6,2018-01-01,52,0.05749712511897087,32,300.0519104003906,0,4,300.0519104003906,STANDARD,R_A4
0.0,1634.33056640625,7,2018-01-01,52,0.0578698106110096,32,300.1832580566406,0,5,300.1832580566406,STANDARD,R_A4
0.0,1634.6826171875,8,2018-01-01,51,0.059076931327581406,32,300.2068786621094,0,5,300.2068786621094,STANDARD,R_A4
0.0,1632.7960205078125,9,2018-01-01,51,0.057635169476270676,32,300.08038330078125,0,4,300.08038330078125,STANDARD,R_A4
0.0,1635.7386474609375,10,2018-01-01,51,0.060641977936029434,33,300.2776794433594,0,4,300.2776794433594,STANDARD,R_A4
0.0,1637.645751953125,11,2018-01-01,51,0.060852792114019394,33,300.405517578125,0,5,300.405517578125,STANDARD,R_A4
0.0,1642.515380859375,12,2018-01-01,50,0.21354660391807556,33,300.7320556640625,0,5,300.7320556640625,STANDARD,R_A4
0.0,1640.67529296875,13,2018-01-01,50,0.06343259662389755,33,300.6086730957031,0,4,300.6086730957031,STANDARD,R_A4
0.0,1640.45703125,14,2018-01-01,50,0.06566760689020157,34,300.5940246582031,0,4,300.5940246582031,STANDARD,R_A4
0.0,1638.5242919921875,15,2018-01-01,50,0.08362497389316559,34,300.4644470214844,0,3,300.4644470214844,STANDARD,R_A4
0.0,1639.5880126953125,16,2018-01-01,50,0.08600962162017822,35,300.5357666015625,0,3,300.5357666015625,STANDARD,R_A4
0.0,1637.6959228515625,17,2018-01-01,50,0.20741906762123108,35,300.4089050292969,0,2,300.4089050292969,STANDARD,R_A4
0.0,1640.5345458984375,18,2018-01-01,49,0.2384142130613327,35,300.5992126464844,0,2,300.5992126464844,STANDARD,R_A4
0.0,1640.0313720703125,19,2018-01-01,49,0.05286746099591255,36,300.56549072265625,0,29,300.56549072265625,STANDARD,R_A4
0.0,1639.44580078125,20,2018-01-01,48,0.08743871003389359,36,300.5262145996094,0,29,300.5262145996094,STANDARD,R_A4
0.0,1645.9505615234375,21,2018-01-01,48,0.21931728720664978,37,300.96240234375,0,29,300.96240234375,STANDARD,R_A4
0.0,1649.6622314453125,22,2018-01-01,48,0.24001051485538483,38,301.2113037109375,0,29,301.2113037109375,STANDARD,R_A4
0.0,1655.3485107421875,23,2018-01-01,47,0.6481541991233826,38,301.5926513671875,0,29,301.5926513671875,STANDARD,R_A4
0.0,1685.09130859375,1,2018-01-01,20,1.0,31,303.8502197265625,0,1,303.8502197265625,STANDARD,R_A5
0.0,1687.224853515625,2,2018-01-01,20,1.0,31,304.0523986816406,0,2,304.0523986816406,STANDARD,R_A5
0.0,1689.3583984375,3,2018-01-01,20,1.0,31,304.25457763671875,0,3,304.25457763671875,STANDARD,R_A5
0.0,1691.491943359375,4,2018-01-01,20,1.0,31,304.4567565917969,0,4,304.4567565917969,STANDARD,R_A5
0.0,1693.62548828125,5,2018-01-01,20,1.0,31,304.6589660644531,0,5,304.6589660644531,STANDARD,R_A5
0.0,1695.759033203125,6,2018-01-01,20,1.0,31,304.86114501953125,0,6,304.86114501953125,STANDARD,R_A5
0.0,1697.892578125,7,2018-01-01,20,1.0,31,305.3691101074219,0,7,305.3691101074219,STANDARD,R_A5
0.0,1700.984130859375,8,2018-01-01,21,1.0,31,305.3564453125,0,11,305.3564453125,STANDARD,R_A5
0.0,1702.9002685546875,9,2018-01-01,21,1.0,31,305.53802490234375,0,12,305.53802490234375,STANDARD,R_A5
0.0,1704.81640625,10,2018-01-01,21,1.0,31,305.7315673828125,0,13,305.7315673828125,STANDARD,R_A5
0.0,1706.732421875,11,2018-01-01,21,1.0,31,305.9131774902344,0,14,305.9131774902344,STANDARD,R_A5
0.0,1708.6485595703125,12,2018-01-01,21,1.0,31,306.0947570800781,0,15,306.0947570800781,STANDARD,R_A5
0.0,1710.564697265625,13,2018-01-01,21,1.0,31,306.4213562011719,0,16,306.4213562011719,STANDARD,R_A5
0.0,1712.480712890625,14,2018-01-01,21,1.0,31,306.60296630859375,0,17,306.60296630859375,STANDARD,R_A5
0.0,1714.2406005859375,15,2018-01-01,21,1.0,31,306.7697448730469,0,18,306.7697448730469,STANDARD,R_A5
0.0,1715.1993408203125,16,2018-01-01,21,1.0,31,306.860595703125,0,19,306.860595703125,STANDARD,R_A5
0.0,1716.535400390625,17,2018-01-01,21,1.0,31,306.83013916015625,0,26,306.83013916015625,STANDARD,R_A5
0.0,1718.8935546875,18,2018-01-01,21,1.0,31,307.0536193847656,0,27,307.0536193847656,STANDARD,R_A5
0.0,1721.251708984375,19,2018-01-01,21,1.0,31,307.5829162597656,0,28,307.5829162597656,STANDARD,R_A5
0.0,1723.60986328125,20,2018-01-01,21,1.0,31,307.806396484375,0,29,307.806396484375,STANDARD,R_A5
0.0,1725.9678955078125,21,2018-01-01,21,1.0,31,308.0299072265625,0,30,308.0299072265625,STANDARD,R_A5
0.0,1696.1143798828125,1,2018-01-01,42,1.0,17,305.20062255859375,0,1,305.20062255859375,STANDARD,R_A6
0.0,1697.6778564453125,2,2018-01-01,42,1.0,17,305.3487854003906,0,2,305.3487854003906,STANDARD,R_A6
0.0,1699.2412109375,3,2018-01-01,42,1.0,17,305.4969177246094,0,3,305.4969177246094,STANDARD,R_A6
0.0,1700.8046875,4,2018-01-01,42,1.0,17,305.64508056640625,0,4,305.64508056640625,STANDARD,R_A6
0.0,1702.3680419921875,5,2018-01-01,42,1.0,17,305.7932434082031,0,5,305.7932434082031,STANDARD,R_A6
0.0,1703.931396484375,6,2018-01-01,42,1.0,17,305.94140625,0,6,305.94140625,STANDARD,R_A6
0.0,1705.494873046875,7,2018-01-01,42,1.0,17,305.79052734375,0,7,305.79052734375,STANDARD,R_A6
0.0,1707.058349609375,8,2018-01-01,42,1.0,17,306.2377624511719,0,8,306.2377624511719,STANDARD,R_A6
0.0,1708.6217041015625,9,2018-01-01,42,1.0,17,306.38592529296875,0,9,306.38592529296875,STANDARD,R_A6
0.0,1710.18505859375,10,2018-01-01,42,1.0,17,306.2283020019531,0,10,306.2283020019531,STANDARD,R_A6
0.0,1712.1541748046875,11,2018-01-01,42,1.0,17,306.4150390625,0,11,306.4150390625,STANDARD,R_A6
0.0,1714.5289306640625,12,2018-01-01,42,1.0,17,306.6401062011719,0,12,306.6401062011719,STANDARD,R_A6
0.0,1716.9036865234375,13,2018-01-01,42,1.0,17,306.87713623046875,0,13,306.87713623046875,STANDARD,R_A6
0.0,1719.2784423828125,14,2018-01-01,42,1.0,17,307.1022033691406,0,14,307.1022033691406,STANDARD,R_A6
0.0,1721.6531982421875,15,2018-01-01,42,1.0,17,307.3272705078125,0,15,307.3272705078125,STANDARD,R_A6
0.0,1724.0279541015625,16,2018-01-01,42,1.0,17,307.6973571777344,0,16,307.6973571777344,STANDARD,R_A6
0.0,1726.4027099609375,17,2018-01-01,42,1.0,17,307.92242431640625,0,17,307.92242431640625,STANDARD,R_A6
0.0,1727.849609375,18,2018-01-01,42,1.0,17,308.0595703125,0,18,308.0595703125,STANDARD,R_A6
0.0,1728.97900390625,19,2018-01-01,42,1.0,17,308.0094909667969,0,26,308.0094909667969,STANDARD,R_A6
0.0,1730.71875,20,2018-01-01,42,1.0,17,308.4801940917969,0,27,308.4801940917969,STANDARD,R_A6
0.0,1732.4586181640625,21,2018-01-01,42,1.0,17,308.64508056640625,0,28,308.64508056640625,STANDARD,R_A6
0.0,1734.1983642578125,22,2018-01-01,42,1.0,17,308.8099670410156,0,29,308.8099670410156,STANDARD,R_A6
0.0,1735.9381103515625,23,2018-01-01,42,1.0,17,308.6690979003906,0,30,308.6690979003906,STANDARD,R_A6
0.0,1640.050537109375,1,2018-03-01,30,0.055828358978033066,22,299.0192565917969,0,1,299.0192565917969,STANDARD,R_A2
0.0,1641.82763671875,2,2018-03-01,30,0.057922590523958206,22,299.13836669921875,0,2,299.13836669921875,STANDARD,R_A2
0.0,1643.6046142578125,3,2018-03-01,30,0.062252771109342575,22,299.25750732421875,0,3,299.25750732421875,STANDARD,R_A2
0.0,1645.3817138671875,4,2018-03-01,30,0.06827200949192047,22,299.3765869140625,0,4,299.3765869140625,STANDARD,R_A2
0.0,1647.15869140625,5,2018-03-01,30,0.07056380808353424,22,299.4956970214844,0,5,299.4956970214844,STANDARD,R_A2
0.0,1648.935791015625,6,2018-03-01,30,0.3144568204879761,22,299.6323547363281,0,6,299.6323547363281,STANDARD,R_A2
0.0,1650.712890625,7,2018-03-01,30,0.8999258875846863,22,299.7567443847656,0,7,299.7567443847656,STANDARD,R_A2
0.0,1652.489990234375,8,2018-03-01,30,0.8772283792495728,22,299.8794860839844,0,8,299.8794860839844,STANDARD,R_A2
0.0,1654.2669677734375,9,2018-03-01,30,0.905825674533844,22,300.1356506347656,0,9,300.1356506347656,STANDARD,R_A2
0.0,1656.0440673828125,10,2018-03-01,30,0.9126760959625244,22,300.3744201660156,0,10,300.3744201660156,STANDARD,R_A2
0.0,1657.931640625,11,2018-03-01,30,0.08053560554981232,22,300.24493408203125,0,11,300.24493408203125,STANDARD,R_A2
0.0,1659.929931640625,12,2018-03-01,30,0.08098068088293076,22,300.48333740234375,0,12,300.48333740234375,STANDARD,R_A2
0.0,1661.92822265625,13,2018-03-01,30,0.46637144684791565,22,300.5507507324219,0,13,300.5507507324219,STANDARD,R_A2
0.0,1663.926513671875,14,2018-03-01,30,0.5096303224563599,22,300.68487548828125,0,14,300.68487548828125,STANDARD,R_A2
0.0,1665.9248046875,15,2018-03-01,30,0.9599728584289551,22,300.81768798828125,0,15,300.81768798828125,STANDARD,R_A2
0.0,1667.9229736328125,16,2018-03-01,30,0.9673917889595032,22,300.9503173828125,0,16,300.9503173828125,STANDARD,R_A2
0.0,1669.9212646484375,17,2018-03-01,30,0.9612998366355896,22,301.0827941894531,0,17,301.0827941894531,STANDARD,R_A2
0.0,1673.8472900390625,18,2018-03-01,29,0.9826055765151978,22,300.900634765625,0,17,300.900634765625,STANDARD,R_A2
-3.68972713493676e-10,1675.611083984375,19,2018-03-01,29,1.0,22,301.01898193359375,0,18,301.01898193359375,STANDARD,R_A2
-2.1935994354294053e-08,1677.1883544921875,20,2018-03-01,29,0.9999997615814209,22,301.2132568359375,0,26,301.2132568359375,STANDARD,R_A2
-7.449938527138902e-15,1678.9095458984375,21,2018-03-01,29,1.0,22,303.0205993652344,0,27,303.0205993652344,STANDARD,R_A2
-9.361605491731238e-15,1680.6307373046875,22,2018-03-01,29,1.0,22,302.7637634277344,0,28,302.7637634277344,STANDARD,R_A2
-1.6443073031641164e-12,1682.351806640625,23,2018-03-01,29,1.0,22,302.3451843261719,0,29,302.3451843261719,STANDARD,R_A2
-7.118246926633732e-19,1684.072998046875,24,2018-03-01,29,1.0,22,302.9578552246094,0,30,302.9578552246094,STANDARD,R_A2
-5.566852534499844e-12,1685.09130859375,1,2018-04-28,20,1.0,31,281.2193603515625,0,1,281.2193603515625,STANDARD,R_A5
-6.1797836813093365e-12,1687.224853515625,2,2018-04-28,20,1.0,31,281.4214172363281,0,2,281.4214172363281,STANDARD,R_A5
-6.804520922415458e-12,1689.3583984375,3,2018-04-28,20,1.0,31,281.6235046386719,0,3,281.6235046386719,STANDARD,R_A5
-6.541385488834095e-12,1691.491943359375,4,2018-04-28,20,1.0,31,281.8255615234375,0,4,281.8255615234375,STANDARD,R_A5
-5.9740927482732076e-12,1693.62548828125,5,2018-04-28,20,1.0,31,282.02764892578125,0,5,282.02764892578125,STANDARD,R_A5
-5.7325043149869526e-12,1695.759033203125,6,2018-04-28,20,1.0,31,282.2297668457031,0,6,282.2297668457031,STANDARD,R_A5
-2.631861640786399e-14,1697.892578125,7,2018-04-28,20,1.0,31,282.7602233886719,0,7,282.7602233886719,STANDARD,R_A5
6.795735849052242e-14,1700.984130859375,8,2018-04-28,21,1.0,31,281.10394287109375,0,11,281.10394287109375,STANDARD,R_A5
6.860064274451239e-14,1702.9002685546875,9,2018-04-28,21,1.0,31,281.28558349609375,0,12,281.28558349609375,STANDARD,R_A5
3.779217912192826e-15,1704.81640625,10,2018-04-28,21,1.0,31,281.47943115234375,0,13,281.47943115234375,STANDARD,R_A5
6.427202147503853e-15,1706.732421875,11,2018-04-28,21,1.0,31,281.6612854003906,0,14,281.6612854003906,STANDARD,R_A5
6.61449034362508e-16,1708.6485595703125,12,2018-04-28,21,1.0,31,282.013671875,0,15,282.013671875,STANDARD,R_A5
-2.627392440846801e-16,1710.564697265625,13,2018-04-28,21,1.0,31,282.5501708984375,0,16,282.5501708984375,STANDARD,R_A5
-1.4278041315638656e-16,1712.480712890625,14,2018-04-28,21,1.0,31,282.72802734375,0,17,282.72802734375,STANDARD,R_A5
-2.7372817308632456e-16,1714.2406005859375,15,2018-04-28,21,1.0,31,282.88543701171875,0,18,282.88543701171875,STANDARD,R_A5
0.0,1715.1993408203125,16,2018-04-28,21,1.0,31,282.97003173828125,0,19,282.97003173828125,STANDARD,R_A5
-2.712920798602416e-16,1716.535400390625,17,2018-04-28,21,1.0,31,282.9326477050781,0,26,282.9326477050781,STANDARD,R_A5
-4.679616687981226e-16,1718.8935546875,18,2018-04-28,21,1.0,31,283.17401123046875,0,27,283.17401123046875,STANDARD,R_A5
2.5849928989975855e-23,1721.251708984375,19,2018-04-28,21,1.0,31,293.6555480957031,0,28,293.6555480957031,STANDARD,R_A5
8.503191650806083e-23,1723.60986328125,20,2018-04-28,21,1.0,31,294.3625183105469,0,29,294.3625183105469,STANDARD,R_A5
5.371184811049778e-18,1725.9678955078125,21,2018-04-28,21,1.0,31,287.35711669921875,0,30,287.35711669921875,STANDARD,R_A5
0.0,1610.0006103515625,1,2018-07-03,41,0.31815099716186523,28,279.6087951660156,0,1,279.6087951660156,STANDARD,R_A3
0.0,1611.9261474609375,2,2018-07-03,41,0.2004496455192566,28,279.73590087890625,0,2,279.73590087890625,STANDARD,R_A3
0.0,1613.8516845703125,3,2018-07-03,41,0.20360298454761505,28,279.8636474609375,0,3,279.8636474609375,STANDARD,R_A3
0.0,1615.7772216796875,4,2018-07-03,41,0.22007392346858978,28,279.9913635253906,0,4,279.9913635253906,STANDARD,R_A3
0.0,1608.5208740234375,5,2018-07-03,41,0.21008503437042236,29,279.38165283203125,0,4,279.38165283203125,STANDARD,R_A3
0.0,1610.449462890625,6,2018-07-03,41,0.7706686854362488,29,280.79022216796875,0,5,280.79022216796875,STANDARD,R_A3
0.0,1612.3779296875,7,2018-07-03,41,0.6494252681732178,29,280.957275390625,0,6,280.957275390625,STANDARD,R_A3
0.0,1614.3065185546875,8,2018-07-03,41,0.2029482126235962,29,281.1019592285156,0,7,281.1019592285156,STANDARD,R_A3
0.0,1616.235107421875,9,2018-07-03,41,0.33552366495132446,29,281.2309875488281,0,8,281.2309875488281,STANDARD,R_A3
0.0,1618.16357421875,10,2018-07-03,41,0.8056382536888123,29,281.4292907714844,0,9,281.4292907714844,STANDARD,R_A3
0.0,1620.0921630859375,11,2018-07-03,41,0.8059017062187195,29,282.0832824707031,0,10,282.0832824707031,STANDARD,R_A3
0.0,1622.1287841796875,12,2018-07-03,41,0.048054877668619156,29,281.98822021484375,0,11,281.98822021484375,STANDARD,R_A3
0.0,1624.2735595703125,13,2018-07-03,41,0.057413991540670395,29,282.1313781738281,0,12,282.1313781738281,STANDARD,R_A3
0.0,1626.4183349609375,14,2018-07-03,41,0.3721049427986145,29,282.27484130859375,0,13,282.27484130859375,STANDARD,R_A3
0.0,1628.563232421875,15,2018-07-03,41,0.2714613974094391,29,282.4822692871094,0,14,282.4822692871094,STANDARD,R_A3
0.0,1630.69091796875,16,2018-07-03,41,0.5095905661582947,29,282.8320617675781,0,15,282.8320617675781,STANDARD,R_A3
0.0,1632.3482666015625,17,2018-07-03,41,0.8162238001823425,29,282.9632873535156,0,16,282.9632873535156,STANDARD,R_A3
0.0,1634.66064453125,18,2018-07-03,41,0.6506099104881287,29,281.06524658203125,0,26,281.06524658203125,STANDARD,R_A3
0.0,1638.0045166015625,19,2018-07-03,41,0.04273255541920662,29,281.40252685546875,0,27,281.40252685546875,STANDARD,R_A3
0.0,1641.348388671875,20,2018-07-03,41,0.1586201936006546,29,281.6264343261719,0,28,281.6264343261719,STANDARD,R_A3
5.883298405742754e-14,1644.6923828125,21,2018-07-03,41,1.0,29,284.7980041503906,0,29,284.7980041503906,STANDARD,R_A3
0.0,1648.0362548828125,22,2018-07-03,41,0.17595209181308746,29,281.8089904785156,0,30,281.8089904785156,STANDARD,R_A3
0.0,1630.03857421875,1,2018-09-12,52,0.05203823745250702,30,275.517578125,0,1,275.517578125,STANDARD,R_A4
0.0,1626.653076171875,2,2018-09-12,52,0.05073641240596771,31,275.4283142089844,0,1,275.4283142089844,STANDARD,R_A4
0.0,1628.802001953125,3,2018-09-12,52,0.05197325348854065,31,275.57147216796875,0,2,275.57147216796875,STANDARD,R_A4
0.0,1630.9510498046875,4,2018-09-12,52,0.054062288254499435,31,275.714599609375,0,3,275.714599609375,STANDARD,R_A4
0.0,1633.10009765625,5,2018-09-12,52,0.05591887608170509,31,275.8577575683594,0,4,275.8577575683594,STANDARD,R_A4
0.0,1632.371337890625,6,2018-09-12,52,0.057626958936452866,32,275.9570617675781,0,4,275.9570617675781,STANDARD,R_A4
0.0,1634.33056640625,7,2018-09-12,52,0.05800638720393181,32,276.087646484375,0,5,276.087646484375,STANDARD,R_A4
0.0,1634.6826171875,8,2018-09-12,51,0.05920805037021637,32,275.89788818359375,0,5,275.89788818359375,STANDARD,R_A4
0.0,1632.7960205078125,9,2018-09-12,51,0.057772886008024216,32,275.77215576171875,0,4,275.77215576171875,STANDARD,R_A4
0.0,1635.7386474609375,10,2018-09-12,51,0.06082267686724663,33,276.1510314941406,0,4,276.1510314941406,STANDARD,R_A4
0.0,1637.645751953125,11,2018-09-12,51,0.0610230527818203,33,276.27825927734375,0,5,276.27825927734375,STANDARD,R_A4
0.0,1642.515380859375,12,2018-09-12,50,0.21376504004001617,33,276.3335266113281,0,5,276.3335266113281,STANDARD,R_A4
0.0,1640.67529296875,13,2018-09-12,50,0.06359384208917618,33,276.21002197265625,0,4,276.21002197265625,STANDARD,R_A4
0.0,1640.45703125,14,2018-09-12,50,0.06595445424318314,34,276.40643310546875,0,4,276.40643310546875,STANDARD,R_A4
0.0,1638.5242919921875,15,2018-09-12,50,0.08383659273386002,34,276.2777099609375,0,3,276.2777099609375,STANDARD,R_A4
0.0,1639.5880126953125,16,2018-09-12,50,0.08624278008937836,35,276.6114196777344,0,3,276.6114196777344,STANDARD,R_A4
0.0,1637.6959228515625,17,2018-09-12,50,0.20782817900180817,35,276.4863586425781,0,2,276.4863586425781,STANDARD,R_A4
0.0,1640.5345458984375,18,2018-09-12,49,0.23857082426548004,35,276.3678894042969,0,2,276.3678894042969,STANDARD,R_A4
0.0,1640.0313720703125,19,2018-09-12,49,0.05387217178940773,36,277.80743408203125,0,29,277.80743408203125,STANDARD,R_A4
0.0,1639.44580078125,20,2018-09-12,48,0.08852863311767578,36,277.6915283203125,0,29,277.6915283203125,STANDARD,R_A4
0.0,1645.9505615234375,21,2018-09-12,48,0.21888883411884308,37,278.2294616699219,0,29,278.2294616699219,STANDARD,R_A4
0.0,1649.6622314453125,22,2018-09-12,48,0.23775418102741241,38,278.6212463378906,0,29,278.6212463378906,STANDARD,R_A4
0.0,1655.3485107421875,23,2018-09-12,47,0.6559690237045288,38,278.8262634277344,0,29,278.8262634277344,STANDARD,R_A4
-2.725410669986595e-15,1696.1143798828125,1,2018-11-07,42,1.0,17,274.8113098144531,0,1,274.8113098144531,STANDARD,R_A6
-1.7600358909351994e-15,1697.6778564453125,2,2018-11-07,42,1.0,17,274.9585876464844,0,2,274.9585876464844,STANDARD,R_A6
-1.3029369961691396e-15,1699.2412109375,3,2018-11-07,42,1.0,17,275.1040954589844,0,3,275.1040954589844,STANDARD,R_A6
-8.951959817890087e-16,1700.8046875,4,2018-11-07,42,1.0,17,275.2469177246094,0,4,275.2469177246094,STANDARD,R_A6
-1.1654387731160594e-15,1702.3680419921875,5,2018-11-07,42,1.0,17,275.3877868652344,0,5,275.3877868652344,STANDARD,R_A6
-5.806885869505049e-14,1703.931396484375,6,2018-11-07,42,1.0,17,275.5305480957031,0,6,275.5305480957031,STANDARD,R_A6
-7.127667054664111e-14,1705.494873046875,7,2018-11-07,42,1.0,17,275.3808898925781,0,7,275.3808898925781,STANDARD,R_A6
-4.725472298888495e-15,1707.058349609375,8,2018-11-07,42,1.0,17,275.8295593261719,0,8,275.8295593261719,STANDARD,R_A6
-4.496217325999962e-15,1708.6217041015625,9,2018-11-07,42,1.0,17,275.97686767578125,0,9,275.97686767578125,STANDARD,R_A6
-8.284113412609928e-13,1710.18505859375,10,2018-11-07,42,1.0,17,275.8164978027344,0,10,275.8164978027344,STANDARD,R_A6
-2.9534897070344554e-14,1712.1541748046875,11,2018-11-07,42,1.0,17,276.0873718261719,0,11,276.0873718261719,STANDARD,R_A6
