ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,1,281037151.51,37994681.84,25015087.69,15732759.29
UpperReek,2,0.0,0.0,0.0,0.0
MidReek,1,217141855.78,32253665.84,21819982.6,13723259.27
MidReek,2,0.0,0.0,0.0,0.0
LowerReek,1,127877366.67,20111248.44,14236261.02,8953623.14
LowerReek,2,0.0,0.0,0.0,0.0
