CONBPRES,CONKPOS,CONIDX,WELLMODEL,PRESSURE,SGAS,SWAT,WELL,CONJPOS,DEPTH,CONIPOS,DRAWDOWN,DATE
287.0152893066406,27,20,STANDARD,287.0152893066406,-1.0683693513202641e-11,1.0,R_A5,21,1717.4822998046875,31,0,2018-04-28
287.8815002441406,28,21,STANDARD,287.8815002441406,-1.3156972934096414e-14,1.0,R_A5,21,1719.847900390625,31,0,2018-04-28
289.0791015625,29,22,STANDARD,289.0791015625,9.933259726910282e-14,1.0,R_A5,21,1722.213623046875,31,0,2018-04-28
297.91900634765625,30,23,STANDARD,297.91900634765625,-1.0579034124754529e-18,1.0,R_A5,21,1724.5792236328125,31,0,2018-04-28
284.4680480957031,1,1,STANDARD,284.4680480957031,0.0,0.7659965753555298,R_A3,41,1609.52783203125,28,0,2018-07-03
283.65234375,1,2,STANDARD,283.65234375,0.0,0.6491771340370178,R_A3,41,1601.0631103515625,29,0,2018-07-03
283.7890319824219,2,3,STANDARD,283.7890319824219,0.0,0.18886831402778625,R_A3,41,1603.1287841796875,29,0,2018-07-03
283.92724609375,3,4,STANDARD,283.92724609375,0.0,0.18616652488708496,R_A3,41,1605.1944580078125,29,0,2018-07-03
284.07232666015625,4,5,STANDARD,284.07232666015625,0.0,0.6546288728713989,R_A3,41,1607.2601318359375,29,0,2018-07-03
284.61175537109375,5,6,STANDARD,284.61175537109375,0.0,0.7986561059951782,R_A3,41,1609.32568359375,29,0,2018-07-03
284.7710266113281,6,7,STANDARD,284.7710266113281,0.0,0.6500607132911682,R_A3,41,1611.391357421875,29,0,2018-07-03
284.958251953125,7,8,STANDARD,284.958251953125,0.0,0.19713115692138672,R_A3,41,1613.45703125,29,0,2018-07-03
285.0973205566406,8,9,STANDARD,285.0973205566406,0.0,0.24634940922260284,R_A3,41,1615.5225830078125,29,0,2018-07-03
285.3217468261719,9,10,STANDARD,285.3217468261719,0.0,0.7942242622375488,R_A3,41,1617.5882568359375,29,0,2018-07-03
286.9635314941406,10,11,STANDARD,286.9635314941406,0.0,0.7987201809883118,R_A3,41,1619.65380859375,29,0,2018-07-03
287.28240966796875,11,12,STANDARD,287.28240966796875,0.0,0.04924015700817108,R_A3,41,1621.8074951171875,29,0,2018-07-03
287.4322509765625,12,13,STANDARD,287.4322509765625,0.0,0.05450764298439026,R_A3,41,1624.04931640625,29,0,2018-07-03
287.58734130859375,13,14,STANDARD,287.58734130859375,0.0,0.36969760060310364,R_A3,41,1626.291015625,29,0,2018-07-03
287.7406921386719,14,15,STANDARD,287.7406921386719,0.0,0.1842840611934662,R_A3,41,1628.5328369140625,29,0,2018-07-03
287.9083557128906,15,16,STANDARD,287.9083557128906,0.0,0.49460530281066895,R_A3,41,1630.7745361328125,29,0,2018-07-03
288.0241394042969,16,17,STANDARD,288.0241394042969,0.0,0.8028230667114258,R_A3,41,1632.42578125,29,0,2018-07-03
287.8171081542969,26,18,STANDARD,287.8171081542969,0.0,0.9999946355819702,R_A3,41,1634.7705078125,29,0,2018-07-03
285.7195129394531,27,19,STANDARD,285.7195129394531,0.0,0.04469151422381401,R_A3,41,1638.1962890625,29,0,2018-07-03
285.9484558105469,28,20,STANDARD,285.9484558105469,0.0,0.04949631541967392,R_A3,41,1641.6221923828125,29,0,2018-07-03
286.1617126464844,29,21,STANDARD,286.1617126464844,0.0,0.6495766043663025,R_A3,41,1645.0479736328125,29,0,2018-07-03
286.3219299316406,30,22,STANDARD,286.3219299316406,0.0,0.06210040673613548,R_A3,41,1648.4737548828125,29,0,2018-07-03
278.5888366699219,1,1,STANDARD,278.5888366699219,0.0,0.05077718198299408,R_A4,52,1629.3875732421875,30,0,2018-09-12
278.4168395996094,1,2,STANDARD,278.4168395996094,0.0,0.04755615070462227,R_A4,52,1625.010986328125,31,0,2018-09-12
278.5577087402344,2,3,STANDARD,278.5577087402344,0.0,0.04739200323820114,R_A4,52,1627.1240234375,31,0,2018-09-12
278.69854736328125,3,4,STANDARD,278.69854736328125,0.0,0.049878038465976715,R_A4,52,1629.2369384765625,31,0,2018-09-12
278.83935546875,4,5,STANDARD,278.83935546875,0.0,0.05182019621133804,R_A4,52,1631.3499755859375,31,0,2018-09-12
278.98016357421875,5,6,STANDARD,278.98016357421875,0.0,0.05225129798054695,R_A4,52,1633.462890625,31,0,2018-09-12
279.0421447753906,5,7,STANDARD,279.0421447753906,0.0,0.05369129776954651,R_A4,52,1632.6766357421875,32,0,2018-09-12
279.1690979003906,6,8,STANDARD,279.1690979003906,0.0,0.05392777919769287,R_A4,52,1634.581787109375,32,0,2018-09-12
279.15093994140625,6,9,STANDARD,279.15093994140625,0.0,0.0563434399664402,R_A4,51,1636.05859375,32,0,2018-09-12
279.0290832519531,5,10,STANDARD,279.0290832519531,0.0,0.05578286573290825,R_A4,51,1634.22509765625,32,0,2018-09-12
279.40283203125,5,11,STANDARD,279.40283203125,0.0,0.05575299263000488,R_A4,51,1638.04931640625,33,0,2018-09-12
279.2796630859375,4,12,STANDARD,279.2796630859375,0.0,0.05617660656571388,R_A4,51,1636.2027587890625,33,0,2018-09-12
279.50518798828125,4,13,STANDARD,279.50518798828125,0.0,0.05846286937594414,R_A4,50,1641.11279296875,33,0,2018-09-12
279.5411071777344,4,14,STANDARD,279.5411071777344,0.0,0.060810938477516174,R_A4,50,1640.2666015625,34,0,2018-09-12
279.63818359375,4,15,STANDARD,279.63818359375,0.0,0.09581774473190308,R_A4,50,1640.3597412109375,35,0,2018-09-12
279.5145568847656,3,16,STANDARD,279.5145568847656,0.0,0.2189064770936966,R_A4,50,1638.5308837890625,35,0,2018-09-12
278.00665283203125,29,17,STANDARD,278.00665283203125,0.0,0.056069087237119675,R_A4,49,1638.9141845703125,35,0,2018-09-12
278.7702331542969,29,18,STANDARD,278.7702331542969,0.0,0.1746683567762375,R_A4,49,1644.1834716796875,36,0,2018-09-12
278.47113037109375,29,19,STANDARD,278.47113037109375,0.0,0.06100654602050781,R_A4,48,1645.558349609375,36,0,2018-09-12
279.5009460449219,29,20,STANDARD,279.5009460449219,0.0,0.14028537273406982,R_A4,48,1651.13427734375,37,0,2018-09-12
279.0327453613281,28,21,STANDARD,279.0327453613281,0.0,0.24826133251190186,R_A4,48,1645.6072998046875,37,0,2018-09-12
279.4875183105469,28,22,STANDARD,279.4875183105469,0.0,0.6955476999282837,R_A4,48,1648.302001953125,38,0,2018-09-12
279.65802001953125,28,23,STANDARD,279.65802001953125,0.0,0.6518091559410095,R_A4,47,1655.16845703125,38,0,2018-09-12
