DATE,CONJPOS,CONIPOS,CONBPRES,DEPTH,PRESSURE,SGAS,CONIDX,WELL,CONKPOS,WELLMODEL,SWAT,DRAWDOWN
2018-07-03,41,28,277.9790344238281,1611.0531005859375,277.9790344238281,0.0,2,R_A3,2,STANDARD,0.15052039921283722,0
2018-07-03,41,28,278.11456298828125,1613.0858154296875,278.11456298828125,0.0,3,R_A3,3,STANDARD,0.09549792110919952,0
2018-07-03,41,29,277.53369140625,1604.3421630859375,277.53369140625,0.0,4,R_A3,3,STANDARD,0.1466262936592102,0
2018-07-03,41,29,277.6709899902344,1606.4024658203125,277.6709899902344,0.0,5,R_A3,4,STANDARD,0.13475550711154938,0
2018-07-03,41,29,277.9239196777344,1608.462646484375,277.9239196777344,0.0,6,R_A3,5,STANDARD,0.8052892684936523,0
2018-07-03,41,29,278.0340576171875,1610.52294921875,278.0340576171875,0.0,7,R_A3,6,STANDARD,0.6497892141342163,0
2018-07-03,41,29,278.19049072265625,1612.583251953125,278.19049072265625,0.0,8,R_A3,7,STANDARD,0.19578467309474945,0
2018-07-03,41,29,278.32794189453125,1614.6435546875,278.32794189453125,0.0,9,R_A3,8,STANDARD,0.19707101583480835,0
2018-07-03,41,29,278.591552734375,1616.7037353515625,278.591552734375,0.0,10,R_A3,9,STANDARD,0.7904308438301086,0
2018-07-03,41,29,283.32647705078125,1618.7640380859375,283.32647705078125,0.0,11,R_A3,10,STANDARD,0.7961564660072327,0
2018-07-03,41,29,298.26434326171875,1620.9283447265625,298.26434326171875,0.0,12,R_A3,11,STANDARD,0.04760366678237915,0
2018-07-03,41,29,298.4163513183594,1623.1966552734375,298.4163513183594,0.0,13,R_A3,12,STANDARD,0.05313700810074806,0
2018-07-03,41,29,298.5684814453125,1625.4649658203125,298.5684814453125,0.0,14,R_A3,13,STANDARD,0.36331766843795776,0
2018-07-03,41,29,298.85302734375,1630.0015869140625,298.85302734375,0.0,15,R_A3,15,STANDARD,0.49480390548706055,0
2018-07-03,41,29,298.98309326171875,1631.975341796875,298.98309326171875,0.0,16,R_A3,16,STANDARD,0.8006615042686462,0
2018-07-03,41,29,286.9620361328125,1634.5980224609375,286.9620361328125,0.0,17,R_A3,26,STANDARD,0.20420674979686737,0
