ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,13180626,2317078,1280611,893034,125739216
Valysar,CentralSouth,51445194,11294494,9047839,6309511,888379226
Valysar,CentralNorth,25137759,4790460,3421137,2385730,335910796
Valysar,NorthHorst,4026373,632571,371211,228016,44668411
Valysar,CentralRamp,13799076,2350920,1684487,1174677,165394521
Valysar,CentralHorst,83485515,13892606,10592011,7386340,1039996701
Valysar,EastLowland,7528047,1417556,798671,556954,78419069
Therys,WestLowland,3336820,1005083,618625,431398,60740880
Therys,CentralSouth,6896797,1714858,1016832,709088,99839570
Therys,CentralNorth,10916144,2251988,1252708,873576,122999466
Therys,NorthHorst,11566951,1498666,491161,301696,59102233
Therys,CentralRamp,6645791,1525512,1156387,806406,113542011
Therys,CentralHorst,27013981,6931320,5419297,3779147,532103895
Therys,EastLowland,82858,27712,10072,7024,988952
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,28676942,5447272,3811349,2657845,374224546
Volon,CentralNorth,2275899,436122,272768,190215,26782282
Volon,NorthHorst,4421321,742307,467707,287290,56280023
Volon,CentralRamp,11243374,1956115,1423099,992398,139729692
Volon,CentralHorst,78479422,13126789,9238297,6442327,907079678
Volon,EastLowland,0,0,0,0,0
