ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,13224540,2325781,1345569,938332,132117193
Valysar,CentralSouth,51451217,11306005,9197661,6413990,903089766
Valysar,CentralNorth,25135000,4796076,3458583,2411843,339587496
Valysar,NorthHorst,4027611,646163,416823,256034,50156981
Valysar,CentralRamp,13798319,2350820,1684423,1174632,165388255
Valysar,CentralHorst,83483328,13889163,10631315,7413748,1043855782
Valysar,EastLowland,7549144,1427779,874046,609516,85819874
Therys,WestLowland,3351553,1013806,703745,490757,69098580
Therys,CentralSouth,6897424,1717849,1064807,742543,104550057
Therys,CentralNorth,10932897,2252369,1304109,909421,128046439
Therys,NorthHorst,11549435,1491708,508249,312192,61158495
Therys,CentralRamp,6645187,1526026,1156408,806421,113544129
Therys,CentralHorst,27016317,6937547,5452844,3802541,535397854
Therys,EastLowland,84116,28028,15525,10827,1524397
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,28693032,5434324,4039521,2816960,396628004
Volon,CentralNorth,2279486,439097,302850,211193,29735949
Volon,NorthHorst,4426711,739834,501314,307932,60323922
Volon,CentralRamp,11233139,1952173,1462242,1019695,143573031
Volon,CentralHorst,78467329,13119288,9322812,6501264,915377944
Volon,EastLowland,263,0,0,0,0
