WELL,WELLMODEL,SWAT,CONIDX,PRESSURE,CONBPRES,SGAS,DATE,CONIPOS,CONJPOS,DEPTH,CONKPOS,DRAWDOWN
R_A4,STANDARD,0.05358772352337837,16,300.7579650878906,300.7579650878906,0.0,2018-01-01,36,49,1642.357421875,30,0
R_A4,STANDARD,0.08878301084041595,17,300.5735168457031,300.5735168457031,0.0,2018-01-01,36,48,1639.6068115234375,30,0
R_A4,STANDARD,0.18201863765716553,18,301.0526123046875,301.0526123046875,0.0,2018-01-01,37,48,1646.7513427734375,30,0
R_A4,STANDARD,0.32039687037467957,19,301.5025939941406,301.5025939941406,0.0,2018-01-01,38,48,1653.461669921875,30,0
R_A4,STANDARD,0.15317369997501373,20,301.7947998046875,301.7947998046875,0.0,2018-01-01,38,47,1657.8184814453125,30,0
R_A5,STANDARD,1.0,1,303.8440856933594,303.8440856933594,0.0,2018-01-01,31,20,1685.026611328125,1,0
R_A5,STANDARD,1.0,2,304.0601806640625,304.0601806640625,0.0,2018-01-01,31,20,1687.3070068359375,2,0
R_A5,STANDARD,1.0,3,304.27630615234375,304.27630615234375,0.0,2018-01-01,31,20,1689.5875244140625,3,0
R_A5,STANDARD,1.0,4,304.4924011230469,304.4924011230469,0.0,2018-01-01,31,20,1691.8680419921875,4,0
R_A5,STANDARD,1.0,5,304.7085266113281,304.7085266113281,0.0,2018-01-01,31,20,1694.1485595703125,5,0
R_A5,STANDARD,1.0,6,304.9246520996094,304.9246520996094,0.0,2018-01-01,31,20,1696.4290771484375,6,0
R_A5,STANDARD,1.0,7,305.446533203125,305.446533203125,0.0,2018-01-01,31,20,1698.70947265625,7,0
R_A5,STANDARD,1.0,8,305.988037109375,305.988037109375,0.0,2018-01-01,31,20,1707.6488037109375,11,0
R_A5,STANDARD,1.0,9,306.1695251464844,306.1695251464844,0.0,2018-01-01,31,20,1709.5638427734375,12,0
R_A5,STANDARD,1.0,10,305.4322814941406,305.4322814941406,0.0,2018-01-01,31,21,1701.7845458984375,12,0
R_A5,STANDARD,1.0,11,305.6291198730469,305.6291198730469,0.0,2018-01-01,31,21,1703.735107421875,13,0
R_A5,STANDARD,1.0,12,305.81396484375,305.81396484375,0.0,2018-01-01,31,21,1705.6856689453125,14,0
R_A5,STANDARD,1.0,13,305.9988098144531,305.9988098144531,0.0,2018-01-01,31,21,1707.63623046875,15,0
R_A5,STANDARD,1.0,14,306.3287048339844,306.3287048339844,0.0,2018-01-01,31,21,1709.5867919921875,16,0
R_A5,STANDARD,1.0,15,306.5135498046875,306.5135498046875,0.0,2018-01-01,31,21,1711.537353515625,17,0
R_A5,STANDARD,1.0,16,306.6856994628906,306.6856994628906,0.0,2018-01-01,31,21,1713.35400390625,18,0
R_A5,STANDARD,1.0,17,306.7843933105469,306.7843933105469,0.0,2018-01-01,31,21,1714.3951416015625,19,0
R_A5,STANDARD,1.0,18,306.75689697265625,306.75689697265625,0.0,2018-01-01,31,21,1715.7628173828125,27,0
R_A5,STANDARD,1.0,19,306.978271484375,306.978271484375,0.0,2018-01-01,31,21,1718.098388671875,28,0
R_A5,STANDARD,1.0,20,307.5054016113281,307.5054016113281,0.0,2018-01-01,31,21,1720.43408203125,29,0
R_A5,STANDARD,1.0,21,307.7267761230469,307.7267761230469,0.0,2018-01-01,31,21,1722.7696533203125,30,0
R_A5,STANDARD,1.0,22,307.9481506347656,307.9481506347656,0.0,2018-01-01,31,21,1725.105224609375,31,0
R_A6,STANDARD,1.0,1,305.11419677734375,305.11419677734375,0.0,2018-01-01,17,42,1695.20263671875,1,0
R_A6,STANDARD,1.0,2,305.2609558105469,305.2609558105469,0.0,2018-01-01,17,42,1696.7510986328125,2,0
R_A6,STANDARD,1.0,3,305.4076843261719,305.4076843261719,0.0,2018-01-01,17,42,1698.299560546875,3,0
R_A6,STANDARD,1.0,4,305.554443359375,305.554443359375,0.0,2018-01-01,17,42,1699.84814453125,4,0
R_A6,STANDARD,1.0,5,305.7012023925781,305.7012023925781,0.0,2018-01-01,17,42,1701.3966064453125,5,0
R_A6,STANDARD,1.0,6,305.54888916015625,305.54888916015625,0.0,2018-01-01,17,42,1702.9451904296875,6,0
R_A6,STANDARD,1.0,7,305.6956481933594,305.6956481933594,0.0,2018-01-01,17,42,1704.49365234375,7,0
R_A6,STANDARD,1.0,8,305.8424072265625,305.8424072265625,0.0,2018-01-01,17,42,1706.042236328125,8,0
R_A6,STANDARD,1.0,9,306.2882080078125,306.2882080078125,0.0,2018-01-01,17,42,1707.5906982421875,9,0
R_A6,STANDARD,1.0,10,306.1291809082031,306.1291809082031,0.0,2018-01-01,17,42,1709.1392822265625,10,0
R_A6,STANDARD,1.0,11,306.3109130859375,306.3109130859375,0.0,2018-01-01,17,42,1711.055419921875,11,0
R_A6,STANDARD,1.0,12,306.52734375,306.52734375,0.0,2018-01-01,17,42,1713.3392333984375,12,0
R_A6,STANDARD,1.0,13,306.7557678222656,306.7557678222656,0.0,2018-01-01,17,42,1715.623046875,13,0
R_A6,STANDARD,1.0,14,306.9721984863281,306.9721984863281,0.0,2018-01-01,17,42,1717.9068603515625,14,0
R_A6,STANDARD,1.0,15,307.18865966796875,307.18865966796875,0.0,2018-01-01,17,42,1720.190673828125,15,0
R_A6,STANDARD,1.0,16,307.55010986328125,307.55010986328125,0.0,2018-01-01,17,42,1722.474365234375,16,0
R_A6,STANDARD,1.0,17,307.7665710449219,307.7665710449219,0.0,2018-01-01,17,42,1724.7581787109375,17,0
R_A6,STANDARD,1.0,18,307.921630859375,307.921630859375,0.0,2018-01-01,17,42,1726.394287109375,18,0
R_A6,STANDARD,1.0,19,307.8930969238281,307.8930969238281,0.0,2018-01-01,17,42,1727.7508544921875,27,0
R_A6,STANDARD,1.0,20,308.3623352050781,308.3623352050781,0.0,2018-01-01,17,42,1729.4755859375,28,0
R_A6,STANDARD,1.0,21,308.52581787109375,308.52581787109375,0.0,2018-01-01,17,42,1731.2001953125,29,0
R_A6,STANDARD,1.0,22,308.68927001953125,308.68927001953125,0.0,2018-01-01,17,42,1732.9249267578125,30,0
R_A6,STANDARD,1.0,23,308.5469665527344,308.5469665527344,0.0,2018-01-01,17,42,1734.649658203125,31,0
R_A2,STANDARD,0.1163894459605217,1,297.9807434082031,297.9807434082031,0.0,2018-03-01,22,30,1641.094970703125,1,0
R_A2,STANDARD,0.05915803089737892,2,298.10101318359375,298.10101318359375,0.0,2018-03-01,22,30,1642.8890380859375,2,0
R_A2,STANDARD,0.12652264535427094,3,298.2218017578125,298.2218017578125,0.0,2018-03-01,22,30,1644.68310546875,3,0
R_A2,STANDARD,0.10860133171081543,4,298.34222412109375,298.34222412109375,0.0,2018-03-01,22,30,1646.4771728515625,4,0
R_A2,STANDARD,0.11092362552881241,5,298.46246337890625,298.46246337890625,0.0,2018-03-01,22,30,1648.2713623046875,5,0
R_A2,STANDARD,0.31200000643730164,6,298.64532470703125,298.64532470703125,0.0,2018-03-01,22,30,1650.0654296875,6,0
R_A2,STANDARD,0.8963785767555237,7,298.75299072265625,298.75299072265625,0.0,2018-03-01,22,30,1651.859619140625,7,0
R_A2,STANDARD,0.8728578090667725,8,298.8751525878906,298.8751525878906,0.0,2018-03-01,22,30,1653.6536865234375,8,0
R_A2,STANDARD,0.9158080220222473,9,299.17138671875,299.17138671875,0.0,2018-03-01,22,30,1655.44775390625,9,0
R_A2,STANDARD,0.903412401676178,10,299.7881164550781,299.7881164550781,0.0,2018-03-01,22,30,1657.2418212890625,10,0
R_A2,STANDARD,0.07621010392904282,11,299.9458312988281,299.9458312988281,0.0,2018-03-01,22,30,1659.1368408203125,11,0
R_A2,STANDARD,0.08163241297006607,12,300.0613098144531,300.0613098144531,0.0,2018-03-01,22,30,1661.132568359375,12,0
R_A2,STANDARD,0.45480677485466003,13,300.3639221191406,300.3639221191406,0.0,2018-03-01,22,30,1663.12841796875,13,0
R_A2,STANDARD,0.515148401260376,14,300.539306640625,300.539306640625,0.0,2018-03-01,22,30,1665.1241455078125,14,0
R_A2,STANDARD,0.7126055955886841,15,300.6723937988281,300.6723937988281,0.0,2018-03-01,22,30,1667.1199951171875,15,0
R_A2,STANDARD,0.9808138012886047,16,300.80120849609375,300.80120849609375,0.0,2018-03-01,22,30,1669.11572265625,16,0
R_A2,STANDARD,0.9451456665992737,17,300.9338684082031,300.9338684082031,0.0,2018-03-01,22,30,1671.111572265625,17,0
R_A2,STANDARD,0.9814757704734802,18,301.0595397949219,301.0595397949219,0.0,2018-03-01,22,30,1672.9881591796875,18,0
R_A2,STANDARD,0.9939941167831421,19,300.9515686035156,300.9515686035156,0.0,2018-03-01,22,29,1674.229736328125,18,0
R_A2,STANDARD,0.9999999403953552,20,302.61871337890625,302.61871337890625,-4.0098377951380826e-09,2018-03-01,22,29,1676.1676025390625,27,0
R_A2,STANDARD,1.0,21,302.8052978515625,302.8052978515625,-2.0961245089527373e-16,2018-03-01,22,29,1677.9368896484375,28,0
R_A2,STANDARD,1.0,22,302.2449645996094,302.2449645996094,-4.277367094077263e-16,2018-03-01,22,29,1679.7061767578125,29,0
R_A2,STANDARD,1.0,23,301.5141296386719,301.5141296386719,-2.9497092268737646e-11,2018-03-01,22,29,1681.4754638671875,30,0
R_A2,STANDARD,1.0,24,302.22686767578125,302.22686767578125,-8.247005265532467e-17,2018-03-01,22,29,1683.2447509765625,31,0
R_A5,STANDARD,1.0,1,271.36444091796875,271.36444091796875,-4.230259991990426e-15,2018-04-28,31,20,1685.026611328125,1,0
R_A5,STANDARD,1.0,2,271.5802001953125,271.5802001953125,-4.301746608123373e-15,2018-04-28,31,20,1687.3070068359375,2,0
R_A5,STANDARD,1.0,3,271.79595947265625,271.79595947265625,-3.685816859648515e-15,2018-04-28,31,20,1689.5875244140625,3,0
R_A5,STANDARD,1.0,4,272.0117492675781,272.0117492675781,-3.82447911772936e-15,2018-04-28,31,20,1691.8680419921875,4,0
R_A5,STANDARD,1.0,5,272.2275390625,272.2275390625,-3.743372748414445e-15,2018-04-28,31,20,1694.1485595703125,5,0
R_A5,STANDARD,1.0,6,272.4433288574219,272.4433288574219,-2.7279183110269414e-15,2018-04-28,31,20,1696.4290771484375,6,0
R_A5,STANDARD,1.0,7,272.97772216796875,272.97772216796875,-1.0989497572510307e-15,2018-04-28,31,20,1698.70947265625,7,0
R_A5,STANDARD,1.0,8,275.1536865234375,275.1536865234375,-1.141167374355337e-13,2018-04-28,31,20,1707.6488037109375,11,0
R_A5,STANDARD,1.0,9,275.338623046875,275.338623046875,-1.0210131758071547e-13,2018-04-28,31,20,1709.5638427734375,12,0
R_A5,STANDARD,1.0,10,273.9946594238281,273.9946594238281,-2.7330041441758768e-12,2018-04-28,31,21,1701.7845458984375,12,0
R_A5,STANDARD,1.0,11,274.1933898925781,274.1933898925781,-5.539755936964652e-13,2018-04-28,31,21,1703.735107421875,13,0
R_A5,STANDARD,1.0,12,274.3814697265625,274.3814697265625,-6.422641281658703e-13,2018-04-28,31,21,1705.6856689453125,14,0
R_A5,STANDARD,1.0,13,274.57305908203125,274.57305908203125,-2.7300731120227795e-13,2018-04-28,31,21,1707.63623046875,15,0
R_A5,STANDARD,1.0,14,274.9389343261719,274.9389343261719,-3.677908401011204e-13,2018-04-28,31,21,1709.5867919921875,16,0
R_A5,STANDARD,1.0,15,275.21270751953125,275.21270751953125,-4.886607950422596e-14,2018-04-28,31,21,1711.537353515625,17,0
R_A5,STANDARD,1.0,16,275.47625732421875,275.47625732421875,-7.155503267816318e-14,2018-04-28,31,21,1713.35400390625,18,0
R_A5,STANDARD,1.0,17,275.6112365722656,275.6112365722656,0.0,2018-04-28,31,21,1714.3951416015625,19,0
R_A5,STANDARD,1.0,18,275.606201171875,275.606201171875,-4.529975786843332e-12,2018-04-28,31,21,1715.7628173828125,27,0
R_A5,STANDARD,1.0,19,275.83978271484375,275.83978271484375,-3.4783649485031765e-12,2018-04-28,31,21,1718.098388671875,28,0
R_A5,STANDARD,1.0,20,291.19378662109375,291.19378662109375,-4.292111985542715e-19,2018-04-28,31,21,1720.43408203125,29,0
R_A5,STANDARD,1.0,21,302.678466796875,302.678466796875,-9.284814801397903e-21,2018-04-28,31,21,1722.7696533203125,30,0
R_A5,STANDARD,1.0,22,306.0052185058594,306.0052185058594,-5.112964218084282e-22,2018-04-28,31,21,1725.105224609375,31,0
R_A3,STANDARD,0.6493167877197266,1,280.18939208984375,280.18939208984375,0.0,2018-07-03,28,41,1609.243408203125,1,0
R_A3,STANDARD,0.11897052079439163,2,280.32769775390625,280.32769775390625,0.0,2018-07-03,28,41,1611.3077392578125,2,0
R_A3,STANDARD,0.17641064524650574,3,280.4654846191406,280.4654846191406,0.0,2018-07-03,28,41,1613.3720703125,3,0
R_A3,STANDARD,0.19026179611682892,4,280.6033020019531,280.6033020019531,0.0,2018-07-03,28,41,1615.4365234375,4,0
R_A3,STANDARD,0.6501202583312988,5,280.7410583496094,280.7410583496094,0.0,2018-07-03,28,41,1617.5008544921875,5,0
R_A3,STANDARD,0.26093974709510803,6,280.8791809082031,280.8791809082031,0.0,2018-07-03,28,41,1619.565185546875,6,0
R_A3,STANDARD,0.23125876486301422,7,280.0615539550781,280.0615539550781,0.0,2018-07-03,29,41,1609.3663330078125,6,0
R_A3,STANDARD,0.1979578584432602,8,280.1982727050781,280.1982727050781,0.0,2018-07-03,29,41,1611.4163818359375,7,0
R_A3,STANDARD,0.24419774115085602,9,280.3355407714844,280.3355407714844,0.0,2018-07-03,29,41,1613.46630859375,8,0
R_A3,STANDARD,0.7973328828811646,10,280.54705810546875,280.54705810546875,0.0,2018-07-03,29,41,1615.516357421875,9,0
R_A3,STANDARD,0.7952516674995422,11,283.31561279296875,283.31561279296875,0.0,2018-07-03,29,41,1617.5662841796875,10,0
R_A3,STANDARD,0.04886089265346527,12,284.2528381347656,284.2528381347656,0.0,2018-07-03,29,41,1619.750732421875,11,0
R_A3,STANDARD,0.054117750376462936,13,284.40771484375,284.40771484375,0.0,2018-07-03,29,41,1622.0697021484375,12,0
R_A3,STANDARD,0.370199978351593,14,284.5635986328125,284.5635986328125,0.0,2018-07-03,29,41,1624.388671875,13,0
R_A3,STANDARD,0.3855118155479431,15,285.30609130859375,285.30609130859375,0.0,2018-07-03,29,41,1626.707763671875,14,0
R_A3,STANDARD,0.5018676519393921,16,285.5091552734375,285.5091552734375,0.0,2018-07-03,29,41,1629.026611328125,15,0
R_A3,STANDARD,0.8144730925559998,17,285.6336975097656,285.6336975097656,0.0,2018-07-03,29,41,1630.9468994140625,16,0
R_A3,STANDARD,1.0,18,287.2933654785156,287.2933654785156,-7.62025338663097e-12,2018-07-03,29,41,1633.5262451171875,27,0
R_A3,STANDARD,0.05063017085194588,19,285.482666015625,285.482666015625,0.0,2018-07-03,29,41,1637.1630859375,28,0
R_A3,STANDARD,0.08651421964168549,20,285.7256164550781,285.7256164550781,0.0,2018-07-03,29,41,1640.8001708984375,29,0
R_A3,STANDARD,0.6900212168693542,21,285.9433288574219,285.9433288574219,0.0,2018-07-03,29,41,1644.4371337890625,30,0
R_A3,STANDARD,0.09517225623130798,22,286.16473388671875,286.16473388671875,0.0,2018-07-03,29,41,1648.0740966796875,31,0
R_A4,STANDARD,0.049980178475379944,1,277.8597106933594,277.8597106933594,0.0,2018-09-12,30,52,1631.1873779296875,1,0
R_A4,STANDARD,0.06252691894769669,2,277.8088073730469,277.8088073730469,0.0,2018-09-12,31,52,1627.4293212890625,1,0
R_A4,STANDARD,0.06667832285165787,3,277.94610595703125,277.94610595703125,0.0,2018-09-12,31,52,1629.4896240234375,2,0
R_A4,STANDARD,0.05397525429725647,4,278.0832824707031,278.0832824707031,0.0,2018-09-12,31,52,1631.5498046875,3,0
R_A4,STANDARD,0.05763739347457886,5,278.2205505371094,278.2205505371094,0.0,2018-09-12,31,52,1633.610107421875,4,0
R_A4,STANDARD,0.05663686245679855,6,278.32501220703125,278.32501220703125,0.0,2018-09-12,32,52,1632.3968505859375,4,0
R_A4,STANDARD,0.05987049639225006,7,278.2613830566406,278.2613830566406,0.0,2018-09-12,32,51,1635.880615234375,4,0
R_A4,STANDARD,0.060760289430618286,8,278.55755615234375,278.55755615234375,0.0,2018-09-12,33,51,1637.321044921875,4,0
R_A4,STANDARD,0.05883817747235298,9,278.4342956542969,278.4342956542969,0.0,2018-09-12,33,51,1635.474609375,3,0
R_A4,STANDARD,0.06366880238056183,10,278.603759765625,278.603759765625,0.0,2018-09-12,33,50,1642.1485595703125,4,0
R_A4,STANDARD,0.06116528436541557,11,278.7972412109375,278.7972412109375,0.0,2018-09-12,34,50,1641.132080078125,4,0
R_A4,STANDARD,0.10107139497995377,12,278.669189453125,278.669189453125,0.0,2018-09-12,34,50,1639.20703125,3,0
R_A4,STANDARD,0.0981171652674675,13,279.00054931640625,279.00054931640625,0.0,2018-09-12,35,50,1640.9061279296875,3,0
R_A4,STANDARD,0.20080044865608215,14,278.8768005371094,278.8768005371094,0.0,2018-09-12,35,50,1639.0426025390625,2,0
R_A4,STANDARD,0.2364383339881897,15,278.8960266113281,278.8960266113281,0.0,2018-09-12,35,49,1641.93212890625,2,0
R_A4,STANDARD,0.06432739645242691,16,279.4139709472656,279.4139709472656,0.0,2018-09-12,36,49,1642.357421875,30,0
R_A4,STANDARD,0.1226370632648468,17,279.0022888183594,279.0022888183594,0.0,2018-09-12,36,48,1639.6068115234375,30,0
R_A4,STANDARD,0.21086934208869934,18,279.84979248046875,279.84979248046875,0.0,2018-09-12,37,48,1646.7513427734375,30,0
R_A4,STANDARD,0.35129889845848083,19,280.6296081542969,280.6296081542969,0.0,2018-09-12,38,48,1653.461669921875,30,0
R_A4,STANDARD,0.2098158597946167,20,280.72918701171875,280.72918701171875,0.0,2018-09-12,38,47,1657.8184814453125,30,0
R_A6,STANDARD,1.0,1,276.5978088378906,276.5978088378906,-5.3544880049492726e-17,2018-11-07,17,42,1695.20263671875,1,0
R_A6,STANDARD,1.0,2,276.74310302734375,276.74310302734375,-1.7366964671738686e-17,2018-11-07,17,42,1696.7510986328125,2,0
R_A6,STANDARD,1.0,3,276.8857421875,276.8857421875,-1.3203202165942761e-17,2018-11-07,17,42,1698.299560546875,3,0
R_A6,STANDARD,1.0,4,277.02508544921875,277.02508544921875,-9.513978288317483e-18,2018-11-07,17,42,1699.84814453125,4,0
R_A6,STANDARD,1.0,5,277.16265869140625,277.16265869140625,-1.3322159837014625e-17,2018-11-07,17,42,1701.3966064453125,5,0
R_A6,STANDARD,1.0,6,277.0032653808594,277.0032653808594,-8.322630749343495e-16,2018-11-07,17,42,1702.9451904296875,6,0
R_A6,STANDARD,1.0,7,277.1498107910156,277.1498107910156,-1.5627141660372714e-15,2018-11-07,17,42,1704.49365234375,7,0
R_A6,STANDARD,1.0,8,277.2984313964844,277.2984313964844,-1.0607300424841405e-15,2018-11-07,17,42,1706.042236328125,8,0
R_A6,STANDARD,1.0,9,277.75274658203125,277.75274658203125,-9.999188869879043e-17,2018-11-07,17,42,1707.5906982421875,9,0
R_A6,STANDARD,1.0,10,277.6125183105469,277.6125183105469,-1.047022847111903e-14,2018-11-07,17,42,1709.1392822265625,10,0
R_A6,STANDARD,1.0,11,277.81475830078125,277.81475830078125,-7.76839157508747e-15,2018-11-07,17,42,1711.055419921875,11,0
R_A6,STANDARD,1.0,12,278.0310363769531,278.0310363769531,-2.753292453511365e-15,2018-11-07,17,42,1713.3392333984375,12,0
R_A6,STANDARD,1.0,13,278.2596130371094,278.2596130371094,-1.8446574999207786e-16,2018-11-07,17,42,1715.623046875,13,0
R_A6,STANDARD,1.0,14,278.4764404296875,278.4764404296875,-1.3604362925462808e-16,2018-11-07,17,42,1717.9068603515625,14,0
R_A6,STANDARD,1.0,15,278.6993103027344,278.6993103027344,-9.975710175372338e-17,2018-11-07,17,42,1720.190673828125,15,0
