PROPERTY,ZONE,REGION,FACIES,Avg,Avg_Weighted,Max,Min,P10,P90,Stddev,SOURCE,ID
SW,LowerReek,Stormlands,Crevasse,0.13507803,,0.29756862,0.054115526,0.08362655,0.20348153,0.0474094,geogrid,geogrid
PERM,LowerReek,Vale,Background,25.336317,,100.0,0.2714454,1.9600208,74.03155,28.087416,geogrid,geogrid
PORO,LowerReek,Vale,Background,0.12523685,,0.28080577,0.0,0.040435057,0.19916137,0.058594298,geogrid,geogrid
SW,LowerReek,Vale,Background,0.39682683,,1.0,0.0,0.17233424,1.0,0.27724773,geogrid,geogrid
PERM,LowerReek,Vale,Channel,3338.9065,,10000.0,30.016306,563.24274,9330.59,2984.5981,geogrid,geogrid
PORO,LowerReek,Vale,Channel,0.25665218,,0.40549505,0.09786315,0.19638771,0.31604606,0.0464266,geogrid,geogrid
SW,LowerReek,Vale,Channel,0.8435218,,1.0,0.021606848,0.04751338,1.0,0.34969178,geogrid,geogrid
PERM,LowerReek,Vale,Crevasse,206.18971,,1000.0,5.0397468,27.515915,496.89542,235.063,geogrid,geogrid
PORO,LowerReek,Vale,Crevasse,0.21061866,,0.35320985,0.07678087,0.15001127,0.27441353,0.048201434,geogrid,geogrid
SW,LowerReek,Vale,Crevasse,0.8256055,,1.0,0.052723635,0.1855567,1.0,0.32483554,geogrid,geogrid
PERM,LowerReek,Westerlands,Background,10.682513,,100.0,0.24497797,1.8326447,23.429075,12.954438,geogrid,geogrid
PORO,LowerReek,Westerlands,Background,0.09830526,,0.26697415,0.0,0.041906178,0.15565763,0.0435201,geogrid,geogrid
SW,LowerReek,Westerlands,Background,0.99894685,,1.0,0.0,1.0,1.0,0.021023324,geogrid,geogrid
PERM,LowerReek,Westerlands,Channel,3133.0706,,10000.0,20.409325,472.33755,8563.42,2919.5986,geogrid,geogrid
PORO,LowerReek,Westerlands,Channel,0.25129032,,0.461605,0.05753821,0.1894062,0.3133397,0.04831995,geogrid,geogrid
SW,LowerReek,Westerlands,Channel,0.9570531,,1.0,0.038388208,1.0,1.0,0.18695262,geogrid,geogrid
PERM,LowerReek,Westerlands,Crevasse,188.82881,,1000.0,1.5829883,23.362823,478.0624,223.42578,geogrid,geogrid
PORO,LowerReek,Westerlands,Crevasse,0.20406996,,0.39403853,0.008880362,0.13730793,0.26990056,0.0513208,geogrid,geogrid
SW,LowerReek,Westerlands,Crevasse,0.9923323,,1.0,0.09868344,1.0,1.0,0.07191817,geogrid,geogrid
PERM,MidReek,Dorne,Background,10.977754,,100.0,0.06398861,1.4796154,24.86445,15.430757,geogrid,geogrid
PORO,MidReek,Dorne,Background,0.095597655,,0.27405205,0.0,0.031500883,0.15896046,0.048962492,geogrid,geogrid
SW,MidReek,Dorne,Background,0.98282033,,1.0,0.0,1.0,1.0,0.07968239,geogrid,geogrid
PERM,MidReek,Dorne,Channel,2720.6821,,10000.0,6.538134,382.77423,7160.5205,2727.6206,geogrid,geogrid
PORO,MidReek,Dorne,Channel,0.24349385,,0.43596822,0.031262606,0.1801604,0.30650473,0.04940531,geogrid,geogrid
SW,MidReek,Dorne,Channel,0.9887929,,1.0,0.0682209,1.0,1.0,0.093539126,geogrid,geogrid
PERM,MidReek,Dorne,Crevasse,149.94885,,1000.0,1.609977,19.816631,343.2533,185.546,geogrid,geogrid
PORO,MidReek,Dorne,Crevasse,0.19300355,,0.35756356,0.019342601,0.12842773,0.2544511,0.048995752,geogrid,geogrid
SW,MidReek,Dorne,Crevasse,0.9962626,,1.0,0.23741007,1.0,1.0,0.048081618,geogrid,geogrid
PERM,MidReek,IronIslands,Background,13.975436,,100.0,0.15313648,1.6978018,32.941814,17.95636,geogrid,geogrid
PORO,MidReek,IronIslands,Background,0.112515144,,0.31753922,0.0,0.04234008,0.17939302,0.05206141,geogrid,geogrid
SW,MidReek,IronIslands,Background,0.5907662,,1.0,0.0,0.21445791,1.0,0.31985226,geogrid,geogrid
PERM,MidReek,IronIslands,Channel,3009.1885,,10000.0,4.2843957,381.36783,8283.688,2915.3076,geogrid,geogrid
PORO,MidReek,IronIslands,Channel,0.24996082,,0.4358357,0.054914758,0.1841492,0.3148097,0.051460873,geogrid,geogrid
SW,MidReek,IronIslands,Channel,0.40027422,,1.0,0.017891051,0.03232244,1.0,0.4453055,geogrid,geogrid
PERM,MidReek,IronIslands,Crevasse,170.20589,,1000.0,3.1793087,21.756033,421.66025,204.15662,geogrid,geogrid
PORO,MidReek,IronIslands,Crevasse,0.20149748,,0.3658613,0.04819587,0.13942666,0.26332423,0.049087755,geogrid,geogrid
SW,MidReek,IronIslands,Crevasse,0.56605196,,1.0,0.053198125,0.102116376,1.0,0.41553715,geogrid,geogrid
PERM,MidReek,North,Background,13.119642,,100.0,0.17653292,1.728481,31.512022,16.388437,geogrid,geogrid
PORO,MidReek,North,Background,0.11123512,,0.2900131,0.0,0.04797072,0.17372732,0.04813328,geogrid,geogrid
SW,MidReek,North,Background,0.9937558,,1.0,0.0,1.0,1.0,0.06494694,geogrid,geogrid
PERM,MidReek,North,Channel,3197.7004,,10000.0,28.775148,483.39062,9170.361,2995.499,geogrid,geogrid
PORO,MidReek,North,Channel,0.25275835,,0.4455589,0.064459816,0.18872364,0.31806383,0.050153688,geogrid,geogrid
SW,MidReek,North,Channel,0.9874851,,1.0,0.022795582,1.0,1.0,0.10767231,geogrid,geogrid
PERM,MidReek,North,Crevasse,187.62941,,1000.0,1.8461559,21.998226,482.91495,229.38023,geogrid,geogrid
PORO,MidReek,North,Crevasse,0.19910377,,0.35880557,0.0192914,0.1320415,0.26660317,0.052221123,geogrid,geogrid
SW,MidReek,North,Crevasse,0.99419826,,1.0,0.08711836,1.0,1.0,0.068080686,geogrid,geogrid
PERM,MidReek,Reach,Background,10.561102,,100.0,0.07941538,1.3273537,24.792797,13.438705,geogrid,geogrid
PORO,MidReek,Reach,Background,0.100702554,,0.2694004,0.0,0.040601086,0.16010037,0.04578902,geogrid,geogrid
SW,MidReek,Reach,Background,0.76931065,,1.0,0.0,0.39444312,1.0,0.26428038,geogrid,geogrid
PERM,MidReek,Reach,Channel,3095.3809,,10000.0,17.56158,436.98022,8708.85,2940.832,geogrid,geogrid
PORO,MidReek,Reach,Channel,0.25157943,,0.49476492,0.05076605,0.18568327,0.31696284,0.051059738,geogrid,geogrid
SW,MidReek,Reach,Channel,0.58107907,,1.0,0.02211246,0.05007746,1.0,0.45198864,geogrid,geogrid
PERM,MidReek,Reach,Crevasse,202.13432,,1000.0,1.8596935,26.55018,528.168,237.46248,geogrid,geogrid
PORO,MidReek,Reach,Crevasse,0.20780581,,0.40488118,0.02526547,0.14353326,0.27437553,0.050224546,geogrid,geogrid
SW,MidReek,Reach,Crevasse,0.6256333,,1.0,0.061592422,0.13045532,1.0,0.39832354,geogrid,geogrid
PERM,MidReek,Stormlands,Background,26.163828,,100.0,0.6716227,3.7670975,67.82071,25.804283,geogrid,geogrid
PORO,MidReek,Stormlands,Background,0.13219757,,0.2968388,0.0,0.07466224,0.18999046,0.044607293,geogrid,geogrid
SW,MidReek,Stormlands,Background,0.23577015,,0.5129531,0.0,0.15334156,0.3302468,0.06999215,geogrid,geogrid
PERM,MidReek,Stormlands,Channel,2687.628,,10000.0,105.04165,434.8321,6618.1016,2630.5732,geogrid,geogrid
PORO,MidReek,Stormlands,Channel,0.24800667,,0.42890108,0.08677931,0.18494762,0.31147513,0.04976268,geogrid,geogrid
SW,MidReek,Stormlands,Channel,0.039422702,,0.10333254,0.017585384,0.02355425,0.05832787,0.013876671,geogrid,geogrid
PERM,MidReek,Stormlands,Crevasse,152.54639,,1000.0,2.8878715,24.466028,341.6922,211.89766,geogrid,geogrid
PORO,MidReek,Stormlands,Crevasse,0.20401186,,0.3198104,0.051672548,0.14666396,0.2649278,0.046571873,geogrid,geogrid
SW,MidReek,Stormlands,Crevasse,0.112839535,,0.27738205,0.04329384,0.069143996,0.1565789,0.03845661,geogrid,geogrid
PERM,MidReek,Vale,Background,7.643952,,100.0,0.08197816,0.82777846,17.289455,9.597309,geogrid,geogrid
PORO,MidReek,Vale,Background,0.087806314,,0.2592489,0.0,0.0067436127,0.14819025,0.049594227,geogrid,geogrid
SW,MidReek,Vale,Background,0.58156013,,1.0,0.0,0.19272982,1.0,0.37762555,geogrid,geogrid
PERM,MidReek,Vale,Channel,3315.018,,10000.0,24.538843,493.94293,9350.338,3001.5544,geogrid,geogrid
PORO,MidReek,Vale,Channel,0.2540473,,0.43465436,0.09208131,0.19204408,0.3175378,0.04916983,geogrid,geogrid
SW,MidReek,Vale,Channel,0.64185995,,1.0,0.019439625,0.031889834,1.0,0.45654985,geogrid,geogrid
PERM,MidReek,Vale,Crevasse,158.88393,,1000.0,4.278774,22.315607,377.25662,190.05313,geogrid,geogrid
PORO,MidReek,Vale,Crevasse,0.19972102,,0.39187083,0.046328306,0.13963783,0.2623163,0.048486453,geogrid,geogrid
SW,MidReek,Vale,Crevasse,0.6708585,,1.0,0.05323335,0.098546654,1.0,0.41193634,geogrid,geogrid
PERM,MidReek,Westerlands,Background,10.203201,,100.0,0.086350985,1.3693508,23.70663,13.619591,geogrid,geogrid
PORO,MidReek,Westerlands,Background,0.0979392,,0.27059707,0.0,0.035616204,0.16045982,0.047446925,geogrid,geogrid
SW,MidReek,Westerlands,Background,0.98135954,,1.0,0.0,1.0,1.0,0.09312763,geogrid,geogrid
PERM,MidReek,Westerlands,Channel,3398.6514,,10000.0,21.011616,506.1331,9759.495,3060.3828,geogrid,geogrid
PORO,MidReek,Westerlands,Channel,0.25475416,,0.46604645,0.061480865,0.19084552,0.31795797,0.04959853,geogrid,geogrid
SW,MidReek,Westerlands,Channel,0.97009754,,1.0,0.032493845,1.0,1.0,0.16015528,geogrid,geogrid
PERM,MidReek,Westerlands,Crevasse,189.42104,,1000.0,1.3967662,23.414177,471.37018,221.81238,geogrid,geogrid
PORO,MidReek,Westerlands,Crevasse,0.2047054,,0.38843098,0.013712734,0.14027065,0.26969537,0.050519697,geogrid,geogrid
SW,MidReek,Westerlands,Crevasse,0.982331,,1.0,0.08901061,1.0,1.0,0.11016154,geogrid,geogrid
PERM,UpperReek,Dorne,Background,9.262874,,100.0,0.07030358,1.1026893,21.798676,12.629378,geogrid,geogrid
PORO,UpperReek,Dorne,Background,0.0976246,,0.29901358,0.0,0.03346066,0.15903963,0.047891013,geogrid,geogrid
SW,UpperReek,Dorne,Background,0.9622516,,1.0,0.0,0.9255785,1.0,0.12352366,geogrid,geogrid
PERM,UpperReek,Dorne,Channel,3205.9646,,10000.0,20.956388,447.82098,9225.324,2999.657,geogrid,geogrid
PORO,UpperReek,Dorne,Channel,0.24863929,,0.42002386,0.07024743,0.18431295,0.31314096,0.050126933,geogrid,geogrid
SW,UpperReek,Dorne,Channel,0.95375377,,1.0,0.04340883,1.0,1.0,0.19363433,geogrid,geogrid
PERM,UpperReek,Dorne,Crevasse,212.84848,,1000.0,2.1465847,22.952312,543.92615,253.11436,geogrid,geogrid
PORO,UpperReek,Dorne,Crevasse,0.20963745,,0.36431044,0.024670556,0.14150456,0.27718678,0.05435542,geogrid,geogrid
SW,UpperReek,Dorne,Crevasse,0.9624717,,1.0,0.13990639,1.0,1.0,0.15209797,geogrid,geogrid
PERM,UpperReek,IronIslands,Background,20.849163,,100.0,0.09256237,1.9689653,55.403614,24.529814,geogrid,geogrid
PORO,UpperReek,IronIslands,Background,0.116831236,,0.33727002,0.0,0.053478178,0.1795457,0.049111992,geogrid,geogrid
SW,UpperReek,IronIslands,Background,0.50495356,,1.0,0.0,0.19439828,1.0,0.32353115,geogrid,geogrid
PERM,UpperReek,IronIslands,Channel,3170.8142,,10000.0,37.000313,402.89453,9067.304,3047.4294,geogrid,geogrid
PORO,UpperReek,IronIslands,Channel,0.2517198,,0.42116362,0.0708558,0.18274459,0.3195861,0.053445585,geogrid,geogrid
SW,UpperReek,IronIslands,Channel,0.26399654,,1.0,0.0180122,0.025582738,1.0,0.37544984,geogrid,geogrid
PERM,UpperReek,IronIslands,Crevasse,150.70636,,1000.0,5.146403,23.500214,325.7391,164.9841,geogrid,geogrid
PORO,UpperReek,IronIslands,Crevasse,0.19992086,,0.33686954,0.065378144,0.13438036,0.25706574,0.04744837,geogrid,geogrid
SW,UpperReek,IronIslands,Crevasse,0.48080134,,1.0,0.049186353,0.08747549,1.0,0.4027888,geogrid,geogrid
PERM,UpperReek,North,Background,12.219742,,100.0,0.082593225,1.5520024,28.53251,15.99694,geogrid,geogrid
PORO,UpperReek,North,Background,0.10611257,,0.31063256,0.0,0.040559936,0.16937491,0.049322538,geogrid,geogrid
SW,UpperReek,North,Background,0.99145436,,1.0,0.0,1.0,1.0,0.078021884,geogrid,geogrid
PERM,UpperReek,North,Channel,3081.0518,,10000.0,39.16406,427.8205,8478.068,2916.7815,geogrid,geogrid
PORO,UpperReek,North,Channel,0.25107425,,0.4156147,0.074952886,0.184466,0.31727558,0.05062124,geogrid,geogrid
SW,UpperReek,North,Channel,0.99535877,,1.0,0.02710501,1.0,1.0,0.06616294,geogrid,geogrid
PERM,UpperReek,North,Crevasse,177.92368,,1000.0,1.8874319,23.700161,437.5673,206.23837,geogrid,geogrid
PORO,UpperReek,North,Crevasse,0.2044643,,0.3520416,0.063745216,0.14133313,0.26785833,0.04820138,geogrid,geogrid
SW,UpperReek,North,Crevasse,0.98800576,,1.0,0.06694368,1.0,1.0,0.102164805,geogrid,geogrid
PERM,UpperReek,Reach,Background,12.1550865,,100.0,0.08168441,1.5315516,28.75118,16.240784,geogrid,geogrid
PORO,UpperReek,Reach,Background,0.1113075,,0.29003268,0.0,0.047596518,0.17382957,0.048044853,geogrid,geogrid
SW,UpperReek,Reach,Background,0.71880347,,1.0,0.0,0.31691834,1.0,0.3040775,geogrid,geogrid
PERM,UpperReek,Reach,Channel,2963.7205,,10000.0,31.397717,437.66357,8118.167,2852.3372,geogrid,geogrid
PORO,UpperReek,Reach,Channel,0.24990878,,0.4598987,0.069437906,0.18690103,0.31187618,0.04861765,geogrid,geogrid
SW,UpperReek,Reach,Channel,0.3120732,,1.0,0.017963307,0.037321053,1.0,0.40820363,geogrid,geogrid
PERM,UpperReek,Reach,Crevasse,183.98611,,1000.0,1.5805824,26.658175,454.9182,209.17757,geogrid,geogrid
PORO,UpperReek,Reach,Crevasse,0.20477505,,0.3475166,0.04099211,0.14057875,0.26727763,0.048718855,geogrid,geogrid
SW,UpperReek,Reach,Crevasse,0.44464564,,1.0,0.049338035,0.11115635,1.0,0.3819651,geogrid,geogrid
PERM,UpperReek,Stormlands,Background,20.259266,,100.0,0.45101175,2.16234,56.225365,25.200644,geogrid,geogrid
PORO,UpperReek,Stormlands,Background,0.11889759,,0.29839864,0.0,0.042447645,0.1938815,0.059994623,geogrid,geogrid
SW,UpperReek,Stormlands,Background,0.20574835,,0.40492386,0.0,0.1288048,0.2847688,0.06273435,geogrid,geogrid
PERM,UpperReek,Stormlands,Channel,3808.2556,,10000.0,60.0775,651.02997,10000.0,3204.4485,geogrid,geogrid
PORO,UpperReek,Stormlands,Channel,0.2615087,,0.42615485,0.094255626,0.20182687,0.32441008,0.047042888,geogrid,geogrid
SW,UpperReek,Stormlands,Channel,0.031786818,,0.08141568,0.01674675,0.020784086,0.045155145,0.009833382,geogrid,geogrid
PERM,UpperReek,Stormlands,Crevasse,246.63943,,1000.0,6.1002984,23.435427,638.253,250.51799,geogrid,geogrid
PORO,UpperReek,Stormlands,Crevasse,0.2204873,,0.30997568,0.114900105,0.14801402,0.28152388,0.04822585,geogrid,geogrid
SW,UpperReek,Stormlands,Crevasse,0.086558335,,0.19128759,0.042469542,0.05587403,0.13401796,0.030087149,geogrid,geogrid
PERM,UpperReek,Vale,Background,6.997446,,100.0,0.04655214,0.92423266,16.21961,8.680895,geogrid,geogrid
PORO,UpperReek,Vale,Background,0.08347657,,0.22727919,0.0,0.01829549,0.14424604,0.046351805,geogrid,geogrid
SW,UpperReek,Vale,Background,0.6282074,,1.0,0.0,0.21503416,1.0,0.36372027,geogrid,geogrid
PERM,UpperReek,Vale,Channel,3332.0474,,10000.0,70.638176,561.0521,9083.155,2980.6367,geogrid,geogrid
PORO,UpperReek,Vale,Channel,0.26039535,,0.44012433,0.110809356,0.20131108,0.32145518,0.04745511,geogrid,geogrid
SW,UpperReek,Vale,Channel,0.82591146,,1.0,0.01844861,0.038651414,1.0,0.36646757,geogrid,geogrid
PERM,UpperReek,Vale,Crevasse,127.379745,,1000.0,1.718048,21.624617,266.37854,154.2578,geogrid,geogrid
PORO,UpperReek,Vale,Crevasse,0.18507019,,0.36585033,0.045517147,0.121886246,0.2418752,0.046493113,geogrid,geogrid
SW,UpperReek,Vale,Crevasse,0.8078858,,1.0,0.050891202,0.11663525,1.0,0.35866043,geogrid,geogrid
PERM,UpperReek,Westerlands,Background,12.046143,,100.0,0.05961679,1.2401738,28.49521,16.40886,geogrid,geogrid
PORO,UpperReek,Westerlands,Background,0.103200324,,0.30166665,0.0,0.03279409,0.17105927,0.052306507,geogrid,geogrid
SW,UpperReek,Westerlands,Background,0.97546387,,1.0,0.0,1.0,1.0,0.11923804,geogrid,geogrid
PERM,UpperReek,Westerlands,Channel,2913.4382,,10000.0,16.151901,414.33838,8041.938,2860.3835,geogrid,geogrid
PORO,UpperReek,Westerlands,Channel,0.24718338,,0.47349548,0.053353637,0.18359527,0.31169945,0.04983814,geogrid,geogrid
SW,UpperReek,Westerlands,Channel,0.9533774,,1.0,0.027061572,1.0,1.0,0.19867748,geogrid,geogrid
PERM,UpperReek,Westerlands,Crevasse,182.19734,,1000.0,2.9392843,22.981583,437.47116,218.8254,geogrid,geogrid
PORO,UpperReek,Westerlands,Crevasse,0.20384257,,0.4152422,0.022269249,0.13765864,0.2684707,0.050893866,geogrid,geogrid
SW,UpperReek,Westerlands,Crevasse,0.9371738,,1.0,0.09478341,1.0,1.0,0.20435159,geogrid,geogrid
PERM,LowerReek,Dorne,Total,1725.0497,,10000.0,0.14946762,4.123711,5107.136,2491.8518,geogrid,geogrid
PORO,LowerReek,Dorne,Total,0.20047174,,0.43280435,0.0,0.076827064,0.29216287,0.08052149,geogrid,geogrid
SW,LowerReek,Dorne,Total,0.99466234,,1.0,0.0,1.0,1.0,0.06090726,geogrid,geogrid
PERM,LowerReek,IronIslands,Total,1748.5465,,10000.0,0.107568555,2.924138,5591.837,2626.4148,geogrid,geogrid
PORO,LowerReek,IronIslands,Total,0.1932043,,0.44211346,0.0,0.062426712,0.29572642,0.087269865,geogrid,geogrid
SW,LowerReek,IronIslands,Total,0.53859514,,1.0,0.0,0.040147483,1.0,0.42785227,geogrid,geogrid
PERM,LowerReek,North,Total,1659.593,,10000.0,0.07650076,2.433875,5511.9707,2644.0376,geogrid,geogrid
PORO,LowerReek,North,Total,0.18809615,,0.45619792,0.0,0.057806022,0.29839215,0.09057065,geogrid,geogrid
SW,LowerReek,North,Total,0.9916426,,1.0,0.026013963,1.0,1.0,0.084173486,geogrid,geogrid
PERM,LowerReek,Reach,Total,1990.5042,,10000.0,0.102207765,5.4515142,6267.3433,2754.1343,geogrid,geogrid
PORO,LowerReek,Reach,Total,0.20855099,,0.47748652,0.0,0.094608456,0.30128503,0.07827549,geogrid,geogrid
SW,LowerReek,Reach,Total,0.6758948,,1.0,0.0,0.073670514,1.0,0.40620762,geogrid,geogrid
PERM,LowerReek,Stormlands,Total,2608.6887,,10000.0,0.21516946,39.266056,7544.795,2886.2014,geogrid,geogrid
PORO,LowerReek,Stormlands,Total,0.23395804,,0.39693657,0.0,0.1496021,0.30978015,0.06498786,geogrid,geogrid
SW,LowerReek,Stormlands,Total,0.06912379,,0.45910433,0.0,0.026402134,0.15920807,0.06773743,geogrid,geogrid
PERM,LowerReek,Vale,Total,1842.8915,,10000.0,0.2714454,6.5068893,6047.467,2738.1345,geogrid,geogrid
PORO,LowerReek,Vale,Total,0.20578216,,0.40549505,0.0,0.09313687,0.2999311,0.079320446,geogrid,geogrid
SW,LowerReek,Vale,Total,0.6855997,,1.0,0.0,0.1476658,1.0,0.38647732,geogrid,geogrid
PERM,LowerReek,Westerlands,Total,1647.5248,,10000.0,0.24497797,3.5039155,5394.675,2607.115,geogrid,geogrid
PORO,LowerReek,Westerlands,Total,0.18891852,,0.461605,0.0,0.07003564,0.29437682,0.08554246,geogrid,geogrid
SW,LowerReek,Westerlands,Total,0.9765316,,1.0,0.0,1.0,1.0,0.13870905,geogrid,geogrid
PERM,MidReek,Dorne,Total,1488.3605,,10000.0,0.06398861,2.8708005,4677.6733,2415.0913,geogrid,geogrid
PORO,MidReek,Dorne,Total,0.18189071,,0.43596822,0.0,0.062043644,0.28901938,0.086181864,geogrid,geogrid
SW,MidReek,Dorne,Total,0.986904,,1.0,0.0,1.0,1.0,0.0860791,geogrid,geogrid
PERM,MidReek,IronIslands,Total,1673.241,,10000.0,0.15313648,3.657827,5522.286,2618.9683,geogrid,geogrid
PORO,MidReek,IronIslands,Total,0.1950409,,0.4358357,0.0,0.078558296,0.29687217,0.08275542,geogrid,geogrid
SW,MidReek,IronIslands,Total,0.48408562,,1.0,0.0,0.037736446,1.0,0.41132602,geogrid,geogrid
PERM,MidReek,North,Total,1391.0164,,10000.0,0.17653292,2.7489276,4761.11,2512.339,geogrid,geogrid
PORO,MidReek,North,Total,0.1774594,,0.4455589,0.0,0.06847861,0.29014516,0.08438331,geogrid,geogrid
SW,MidReek,North,Total,0.9910916,,1.0,0.0,1.0,1.0,0.086136416,geogrid,geogrid
PERM,MidReek,Reach,Total,1364.4283,,10000.0,0.07941538,2.2684307,4624.224,2463.1387,geogrid,geogrid
PORO,MidReek,Reach,Total,0.17372814,,0.49476492,0.0,0.061859425,0.29095018,0.0877876,geogrid,geogrid
SW,MidReek,Reach,Total,0.6775045,,1.0,0.0,0.071795724,1.0,0.37796307,geogrid,geogrid
PERM,MidReek,Stormlands,Total,1280.8197,,10000.0,0.6716227,7.1824656,4056.028,2228.8943,geogrid,geogrid
PORO,MidReek,Stormlands,Total,0.19324195,,0.42890108,0.0,0.10064698,0.2870523,0.07259184,geogrid,geogrid
SW,MidReek,Stormlands,Total,0.13215885,,0.5129531,0.0,0.028055405,0.2850539,0.105365045,geogrid,geogrid
