ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,22841673,3255305,1570253,1095016,154178309
Valysar,CentralSouth,60380622,11676263,8938774,6233455,877670429
Valysar,CentralNorth,39024210,6248778,4180415,2915213,410461968
Valysar,NorthHorst,6046145,813307,422211,259344,50805418
Valysar,CentralRamp,13355687,2189661,1573492,1097275,154496289
Valysar,CentralHorst,84319593,14191309,11171400,7790377,1096885088
Valysar,EastLowland,1653102,127820,31939,22272,3135954
Therys,WestLowland,6281268,1611016,896588,625236,88033208
Therys,CentralSouth,11873541,2514627,1621046,1130436,159165428
Therys,CentralNorth,19571925,3792400,2224545,1551286,218421132
Therys,NorthHorst,11607300,1639581,696512,427833,83812511
Therys,CentralRamp,6546587,1469007,1143693,797554,112295640
Therys,CentralHorst,28150618,6880711,5276690,3679700,518101802
Therys,EastLowland,0,0,0,0,0
Volon,WestLowland,0,0,0,0,0
Volon,CentralSouth,33740978,6236081,4519222,3151480,443728402
Volon,CentralNorth,6355240,956025,546795,381307,53688055
Volon,NorthHorst,5416939,884694,549154,337318,66080676
Volon,CentralRamp,13171688,2531499,1970595,1374195,193486596
Volon,CentralHorst,81774069,14904920,11859244,8270044,1164422290
Volon,EastLowland,8883,811,0,0,0
