ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281037151.51,41269463.64,30365419.3,19097747.67
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,217141855.78,36045540.81,27735135.19,17443480.96
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,127877366.67,24547985.36,19403558.87,12203495.94
LowerReek,Region_2,0.0,0.0,0.0,0.0
