WELL,I,J,K1,K2,OP/SH,SATN,TRAN,WBDIA,KH,SKIN,DFACT,DIR,PEQVR,DATE
R_A2,22,30,1,1,OPEN,0,21.2199641,0.2413,2127.20634,0.0,,Z,25.944912,2018-01-01
R_A2,22,30,2,2,OPEN,0,18.1190238,0.2413,1815.29086,0.0,,Z,25.8637103,2018-01-01
R_A2,22,30,3,3,OPEN,0,16.043938,0.2413,1606.35809,0.0,,Z,25.7743764,2018-01-01
R_A2,22,30,4,4,OPEN,0,14.0759999,0.2413,1408.5247,0.0,,Z,25.6961458,2018-01-01
R_A2,22,30,5,5,OPEN,0,11.6868699,0.2413,1168.74418,0.0,,Z,25.6125769,2018-01-01
R_A2,22,30,6,6,OPEN,0,6.15712001,0.2413,489.505302,0.0,,Z,8.53879961,2018-01-01
R_A2,22,30,7,7,OPEN,0,0.01164109,0.2413,1.12393253,0.0,,Z,21.2830603,2018-01-01
R_A2,22,30,8,8,OPEN,0,3.22383526,0.2413,269.30701,0.0,,Z,10.5988361,2018-01-01
R_A2,22,30,9,9,OPEN,0,7.27148066,0.2413,720.800205,0.0,,Z,24.4358127,2018-01-01
R_A2,22,30,10,10,OPEN,0,0.00876632,0.2413,0.70103835,0.0,,Z,8.75521418,2018-01-01
R_A2,22,30,11,11,OPEN,0,32.1619044,0.2413,3213.98625,0.0,,Z,25.5120142,2018-01-01
R_A2,22,30,12,12,OPEN,0,5.74835976,0.2413,449.277482,0.0,,Z,7.94521576,2018-01-01
R_A2,22,30,13,13,OPEN,0,0.48834589,0.2413,48.838533,0.0,,Z,25.6169442,2018-01-01
R_A2,22,30,14,14,OPEN,0,0.25029363,0.2413,25.0122868,0.0,,Z,25.5124359,2018-01-01
R_A2,22,30,15,15,OPEN,0,0.0215213,0.2413,2.10871561,0.0,,Z,22.98271,2018-01-01
R_A2,22,30,16,16,OPEN,0,0.01437048,0.2413,1.40804586,0.0,,Z,22.9815861,2018-01-01
R_A2,22,29,16,16,OPEN,0,0.00066365,0.2413,0.05460157,0.0,,Z,9.90580297,2018-01-01
R_A2,22,29,17,17,OPEN,0,0.04263829,0.2413,4.23614363,0.0,,Z,24.7303901,2018-01-01
