ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL,BULK_GAS,PORV_GAS,HCPV_GAS,GIIP_GAS,ASSOCIATEDOIL_GAS
Valysar,WestLowland,19580672,2741245,1248486,870632,122584928,0,0,0,0,0
Valysar,CentralSouth,63441789,12460405,9456220,6594296,928476889,0,0,0,0,0
Valysar,CentralNorth,39885950,6732718,4599702,3207602,451630430,0,0,0,0,0
Valysar,NorthHorst,4408419,478311,171180,105148,20598396,23115743,2206771,1164269,270760252,41426
Valysar,CentralRamp,13926648,2137460,1418628,989281,139290712,0,0,0,0,0
Valysar,CentralHorst,81175466,13068295,9498953,6624096,932672684,0,0,0,0,0
Valysar,EastLowland,4598388,885875,542443,378273,53260777,0,0,0,0,0
Therys,WestLowland,2027999,424479,222141,154910,21811315,0,0,0,0,0
Therys,CentralSouth,12711544,3321696,2264077,1578855,222302731,0,0,0,0,0
Therys,CentralNorth,22410319,4485115,2658902,1854186,261069345,0,0,0,0,0
Therys,NorthHorst,5090790,702508,276277,169704,33244938,15759743,2692738,1728359,401944041,61497
Therys,CentralRamp,6567661,1535609,1174897,819314,115359465,0,0,0,0,0
Therys,CentralHorst,26653908,6668436,5301214,3696802,520509774,0,0,0,0,0
Therys,EastLowland,88653,29434,16648,11609,1634617,0,0,0,0,0
Volon,WestLowland,117614,19332,7840,5467,769815,0,0,0,0,0
Volon,CentralSouth,23554317,4067398,2811021,1960266,276005460,0,0,0,0,0
Volon,CentralNorth,6577646,938626,489888,341624,48100602,0,0,0,0,0
Volon,NorthHorst,3887158,706190,509059,312690,61255898,3399409,603816,488052,113500378,17366
Volon,CentralRamp,12035768,2216612,1704910,1188919,167399785,0,0,0,0,0
Volon,CentralHorst,75247810,13244922,10318055,7195296,1013097727,0,0,0,0,0
Volon,EastLowland,0,0,0,0,0,0,0,0,0,0
