FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WATER_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATER_PORV,HCPV_GAS,HCPV_TOTAL
1,23625941.0,0,23625941.0,46338324.0,0.0,4347173209.0,4347173209.0,85444273.0,37687843.0,47756430.0,0.0,37687843.0
2,0.0,0,0.0,69951737.0,0.0,0.0,0.0,72102264.0,0.0,72102264.0,0.0,0.0
3,21208999.0,0,21208999.0,57469604.0,0.0,3902455857.0,3902455857.0,93050525.0,33826156.0,59224369.0,0.0,33826156.0
4,0.0,0,0.0,69559351.0,0.0,0.0,0.0,71692893.0,0.0,71692893.0,0.0,0.0
5,14227962.0,0,14227962.0,36273758.0,0.0,2617945038.0,2617945038.0,60072733.0,22691763.0,37380971.0,0.0,22691763.0
6,0.0,0,0.0,45655341.0,0.0,0.0,0.0,47053291.0,0.0,47053291.0,0.0,0.0
