ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
UpperReek,Region_1,281109964.97,48910139.98,37758455.78,23747456.07
UpperReek,Region_2,0.0,0.0,0.0,0.0
MidReek,Region_1,218452893.52,42128382.92,34030321.39,21402717.5
MidReek,Region_2,0.0,0.0,0.0,0.0
LowerReek,Region_1,136474127.12,28232840.68,22823724.69,14354543.59
LowerReek,Region_2,0.0,0.0,0.0,0.0
