DATE,FGIP,FGPR,FGPRH,FGPT,FGPTH,FOIP,FOPR,FOPRH,FOPT,FOPTF,FOPTH,FOPTS,FWIP,FWPT,FWPTH,YEARS
2000-01-01,7048006656.0,0.0,0.0,0.0,0.0,38304384.0,0.0,0.0,0.0,0.0,0.0,0.0,311767872.0,0.0,0.0,0.0
2000-02-01,7048005632.0,0.0,0.0,0.0,0.0,38304376.0,0.0,0.0,0.0,0.0,0.0,0.0,311767872.0,0.0,0.0,0.08487337082624435
2000-03-01,6986425344.0,2123453.5,2123621.5,61580164.0,61585024.0,37969700.0,11540.5087890625,11540.0,334674.8125,334674.8125,334660.0,0.0,311907872.0,0.43706461787223816,0.0,0.1642710417509079
2000-04-01,6927374848.0,1904793.75,1887736.75,120630432.0,120104864.0,37648776.0,10352.1396484375,10257.2578125,655600.1875,655600.1875,652635.0,0.0,312062848.0,5.523235321044922,4548.0009765625,0.24914442002773285
2000-05-01,6874001408.0,1778902.125,1695579.625,174003856.0,170972256.0,37358700.0,9667.9462890625,9213.5673828125,945673.125,945673.125,929042.0,0.0,312212832.0,41.6085090637207,25817.001953125,0.3312799334526062
2000-06-01,6820270592.0,1732623.0,1638625.75,227734448.0,221769648.0,37066684.0,9416.4287109375,8903.451171875,1237687.125,1237687.125,1205049.0,0.0,312367648.0,220.39007568359375,50901.0,0.41615331172943115
2000-07-01,6772123136.0,1602903.625,1509394.625,275882144.0,267051488.0,36805012.0,8711.4326171875,8201.7001953125,1499359.5,1499359.5,1451100.0,0.0,312661920.0,924.1344604492188,75951.0,0.4982888400554657
2000-08-01,6725654016.0,1493125.875,1398302.75,322351232.0,310398880.0,36552464.0,8114.81494140625,7597.41943359375,1751908.875,1751908.875,1686620.0,0.0,312969280.0,3564.568359375,105138.0,0.5831621885299683
2000-09-01,6681750528.0,1402672.5,1325874.25,366254816.0,351500960.0,36313660.0,7641.89306640625,7203.8388671875,1990712.25,1990712.25,1909939.0,0.0,313271680.0,11175.203125,136780.015625,0.6680355668067932
2000-10-01,6641539584.0,1330812.125,1270949.375,406464704.0,389629472.0,36093968.0,7285.23046875,6905.7666015625,2210406.5,2210406.5,2117112.0,0.0,313558112.0,24737.814453125,169202.0,0.7501711249351501
2000-11-01,6601695744.0,1279237.125,1227013.0,446307328.0,427666848.0,35875296.0,7032.8720703125,6666.935546875,2429079.5,2429079.5,2323787.0,0.0,313850528.0,42308.5234375,204244.0,0.8350445032119751
2000-12-01,6564376576.0,1238915.375,1191768.75,483625376.0,463419936.0,35669648.0,6838.39404296875,6475.7666015625,2634736.25,2634736.25,2518060.0,0.0,314131360.0,61473.9453125,239515.0,0.9171800017356873
2001-01-01,6526870016.0,1205023.25,1163525.625,521131712.0,499489216.0,35462120.0,6678.6748046875,6321.87109375,2842267.25,2842267.25,2714038.0,0.0,314419552.0,83294.484375,277189.0,1.0020533800125122
2001-02-01,6467360768.0,1914199.75,1873729.0,580640832.0,557574848.0,35136888.0,10455.1142578125,10180.322265625,3167495.75,3167495.75,3029628.0,0.0,314706272.0,106578.796875,314403.0,1.086926817893982
2001-03-01,6427311616.0,1419093.125,1401034.0,620689984.0,596803776.0,34918652.0,7723.9501953125,7610.60693359375,3385731.75,3385731.75,3242725.0,0.0,314963648.0,129215.7890625,344655.0,1.1635866165161133
2001-04-01,6385359872.0,1332695.5,1301814.625,662641536.0,637160000.0,34690792.0,7229.10009765625,7072.09716796875,3613589.25,3613589.25,3461960.0,0.0,315366976.0,185855.65625,414866.03125,1.2484599351882935
2001-05-01,6345313280.0,1310642.25,1283700.25,702688192.0,675671040.0,34473728.0,7100.6103515625,6973.00048828125,3830648.25,3830648.25,3671150.0,0.0,315736000.0,266839.0,508601.0,1.3305954933166504
2001-06-01,6305161216.0,1274003.125,1268368.5,742839488.0,714990464.0,34256228.0,6900.66357421875,6890.2255859375,4048146.5,4048146.5,3884747.0,0.0,316097120.0,370722.40625,619142.0,1.4154688119888306
2001-07-01,6267587072.0,1238132.5,1244567.125,780413632.0,752327488.0,34052636.0,6710.751953125,6761.6005859375,4251739.5,4251739.5,4087595.0,0.0,316433600.0,484242.375,734308.0,1.4976043701171875
2001-08-01,6230029824.0,1197653.875,1216663.5,817970048.0,790044032.0,33849036.0,6493.10205078125,6611.193359375,4455333.5,4455333.5,4292542.0,0.0,316772256.0,610598.6875,858961.0,1.5824778079986572
2001-09-01,6193476608.0,1162413.75,1204614.875,854523136.0,827387072.0,33650856.0,6302.3623046875,6543.677734375,4653516.0,4653516.0,4495396.0,0.0,317100800.0,747047.1875,988430.0,1.6673511266708374
2001-10-01,6159388672.0,1118955.125,1190271.0,888611456.0,863095232.0,33466064.0,6065.11767578125,6465.900390625,4838307.0,4838307.0,4689373.0,0.0,317407456.0,890392.875,1117730.0,1.7494866847991943
2001-11-01,6125630464.0,1073644.125,1170988.625,922366912.0,899395904.0,33283072.0,5819.6796875,6361.3232421875,5021282.5,5021282.5,4886574.0,0.0,317712832.0,1050044.375,1255454.0,1.8343600034713745
2001-12-01,6093954048.0,1043940.5625,1160353.625,954039296.0,934206464.0,33111396.0,5657.04443359375,6303.49951171875,5192937.0,5192937.0,5075679.0,0.0,317998848.0,1214049.625,1392488.0,1.9164955615997314
2002-01-01,6061910016.0,1023663.375,1155516.25,986083264.0,970027520.0,32937750.0,5548.36376953125,6277.677734375,5366582.0,5366582.0,5270287.0,0.0,318286400.0,1391496.0,1537496.0,2.001368999481201
2002-02-01,6030444544.0,1006698.5625,1151288.125,1017548416.0,1005717440.0,32767144.0,5459.13330078125,6253.58056640625,5537186.0,5537186.0,5464148.0,0.0,318567328.0,1575571.125,1685432.125,2.086242198944092
2002-03-01,6002486784.0,992160.4375,1146238.0,1045505984.0,1037812096.0,32615514.0,5381.21484375,6226.14306640625,5688815.0,5688815.0,5638480.0,0.0,318816128.0,1746772.125,1821296.125,2.1629021167755127
2002-04-01,5971980288.0,977824.3125,1141515.25,1076014080.0,1073199040.0,32450018.0,5303.7802734375,6201.193359375,5854292.5,5854292.5,5830717.0,0.0,319086688.0,1941207.625,1974069.125,2.2477755546569824
2002-05-01,5943002624.0,960480.6875,1132282.75,1104990464.0,1107167488.0,32292824.0,5210.484375,6150.76611328125,6011478.5,6011478.5,6015240.0,0.0,319344032.0,2133882.0,2124148.0,2.32991099357605
2002-06-01,5913507328.0,946507.125,1124983.75,1134485632.0,1142041984.0,32132796.0,5135.6025390625,6111.38720703125,6171506.5,6171506.5,6204693.0,0.0,319605504.0,2337388.25,2281780.0,2.4147844314575195
2002-07-01,5885228032.0,938336.6875,1110101.25,1162764800.0,1175345024.0,31979342.0,5092.09326171875,6030.50048828125,6324961.5,6324961.5,6385608.0,0.0,319854944.0,2537953.0,2439522.0,2.496919870376587
2002-08-01,5856299520.0,929284.375,1084009.5,1191693568.0,1208949376.0,31822336.0,5043.7421875,5889.28955078125,6481966.0,6481966.0,6568176.0,0.0,320109600.0,2748320.75,2610034.0,2.5817933082580566
2002-09-01,5827817984.0,915461.375,1054247.5,1220174464.0,1241631104.0,31667740.0,4969.40625,5727.16064453125,6636562.5,6636562.5,6745718.0,0.0,320361536.0,2961374.5,2787297.0,2.6666667461395264
2002-10-01,5800876544.0,895475.875,1020194.9375,1247115008.0,1272236928.0,31521482.0,4861.4697265625,5542.36669921875,6782815.5,6782815.5,6911989.0,0.0,320602848.0,3170079.0,2964779.0,2.7488021850585938
2002-11-01,5773861376.0,869393.875,985624.5625,1274129792.0,1302791296.0,31374814.0,4720.18310546875,5354.00048828125,6929482.0,6929482.0,7077963.0,0.0,320849376.0,3388548.75,3153119.0,2.8336756229400635
2002-12-01,5748052992.0,858594.9375,967026.125,1299937792.0,1331801984.0,31234690.0,4661.763671875,5253.33349609375,7069603.5,7069603.5,7235563.0,0.0,321085280.0,3602624.0,3339928.0,2.915811061859131
2003-01-01,5722098176.0,835719.4375,929821.5,1325892480.0,1360626560.0,31093762.0,4537.8193359375,5050.837890625,7210530.5,7210530.5,7392139.0,0.0,321319264.0,3818667.0,3531553.0,3.0006844997406006
2003-02-01,5721261568.0,0.0,0.0,1326728960.0,1361556352.0,31089220.0,0.0,0.0,7215072.5,7215072.5,7397190.0,0.0,321312288.0,3825642.5,3537734.5,3.003422260284424
