Project name			: /private/asny/Desktop/reek/resmod/ff/2019a/r001/rms/model/reek.rms11.0.1
Date				: 2020.02.19 16:30:58
Grid model name			: Simgrid

   Zone      Region index          Bulk                Pore                Hcpv               Stoiip       
UpperReek  1                       240377515.38         38773754.84         29150316.02         18333531.78
UpperReek  2                               0.00                0.00                0.00                0.00
UpperReek  Totals                  240377515.38         38773754.84         29150316.02         18333531.78
MidReek    1                       204388209.13         36009651.60         27082927.24         17033287.28
MidReek    2                               0.00                0.00                0.00                0.00
MidReek    Totals                  204388209.13         36009651.60         27082927.24         17033287.28
LowerReek  1                       115131610.47         20976730.79         15885799.69          9991068.83
LowerReek  2                               0.00                0.00                0.00                0.00
LowerReek  Totals                  115131610.47         20976730.79         15885799.69          9991068.83
Totals     1                       559897334.98         95760137.24         72119042.95         45357887.89
Totals     2                               0.00                0.00                0.00                0.00
Totals     Totals                  559897334.98         95760137.24         72119042.95         45357887.89
