FIPNUM,STOIIP_OIL,ASSOCIATEDOIL_GAS,STOIIP_TOTAL,WIIP_TOTAL,GIIP_GAS,ASSOCIATEDGAS_OIL,GIIP_TOTAL,PORV_TOTAL,HCPV_OIL,WATPV_TOTAL,HCPV_GAS,HCPV_TOTAL,REGION,ZONE
1,402976.0,0.0,402976.0,81957466.0,0.0,56747090.0,56747090.0,85328033.0,577981.0,84750052.0,0.0,577981.0,WestLowland,Valysar
2,6624059.0,0.0,6624059.0,14298991.0,-0.0,932800031.0,932800031.0,24283877.0,9496721.0,14787156.0,0.0,9496721.0,CentralSouth,Valysar
3,2892893.0,0.0,2892893.0,12940458.0,0.0,407377234.0,407377234.0,17528873.0,4147616.0,13381256.0,0.0,4147616.0,CentralNorth,Valysar
4,216703.0,66191.0,282894.0,3006627.0,431580067.0,42458625.0,474038692.0,5319672.0,352848.0,3109648.0,1857176.0,2210024.0,NorthHorst,Valysar
5,770136.0,0.0,770136.0,728391.0,0.0,108450493.0,108450493.0,1858169.0,1104687.0,753483.0,0.0,1104687.0,CentralRamp,Valysar
6,6898620.0,0.0,6898620.0,6682336.0,0.0,971463641.0,971463641.0,16808052.0,9896275.0,6911777.0,0.0,9896275.0,CentralHorst,Valysar
7,498.0,0.0,498.0,38458072.0,0.0,70180.0,70180.0,39753228.0,715.0,39752513.0,0.0,715.0,EastLowland,Valysar
8,127658.0,0.0,127658.0,108712986.0,-0.0,17976847.0,17976847.0,112598947.0,183074.0,112415873.0,0.0,183074.0,WestLowland,Therys
9,1029363.0,0.0,1029363.0,5131673.0,0.0,144954877.0,144954877.0,6782713.0,1475487.0,5307226.0,0.0,1475487.0,CentralSouth,Therys
10,1590395.0,0.0,1590395.0,12178590.0,-0.0,223959475.0,223959475.0,14872932.0,2279838.0,12593094.0,0.0,2279838.0,CentralNorth,Therys
11,257267.0,65663.0,322930.0,3985981.0,426196546.0,50406383.0,476602930.0,6373973.0,418901.0,4122450.0,1832622.0,2251523.0,NorthHorst,Therys
12,887337.0,0.0,887337.0,383851.0,0.0,124954863.0,124954863.0,1669517.0,1272463.0,397054.0,0.0,1272463.0,CentralRamp,Therys
13,4022027.0,0.0,4022027.0,5027042.0,0.0,566381796.0,566381796.0,10968085.0,5769049.0,5199036.0,0.0,5769049.0,CentralHorst,Therys
14,0.0,0.0,0.0,18340955.0,0.0,0.0,0.0,18954545.0,0.0,18954545.0,0.0,0.0,EastLowland,Therys
15,11972.0,0.0,11972.0,77392047.0,0.0,1685921.0,1685921.0,80034830.0,17166.0,80017664.0,0.0,17166.0,WestLowland,Volon
16,2830023.0,0.0,2830023.0,34112548.0,0.0,398523824.0,398523824.0,39330294.0,4056486.0,35273809.0,0.0,4056486.0,CentralSouth,Volon
17,335609.0,0.0,335609.0,6272695.0,0.0,47260425.0,47260425.0,6967046.0,481031.0,6486016.0,0.0,481031.0,CentralNorth,Volon
18,531569.0,14509.0,546078.0,1556388.0,93803952.0,104150377.0,197954329.0,2878229.0,865554.0,1609576.0,403099.0,1268653.0,NorthHorst,Volon
19,1122246.0,0.0,1122246.0,813507.0,0.0,158034718.0,158034718.0,2450276.0,1608868.0,841408.0,0.0,1608868.0,CentralRamp,Volon
20,7649686.0,0.0,7649686.0,8753272.0,0.0,1077228820.0,1077228820.0,20022989.0,10970028.0,9052961.0,0.0,10970028.0,CentralHorst,Volon
21,0.0,0.0,0.0,33834851.0,0.0,0.0,0.0,34976090.0,0.0,34976090.0,0.0,0.0,EastLowland,Volon
