SW,KRW,KROW,PCOW,SATNUM,KEYWORD,SG,KRG,KROG,PCOG
0.0205601,0.0,1.0,9.95715,1,SWOF,,,,
0.0305601,0.0,0.978163,4.1634181,1,SWOF,,,,
0.0405601,4.24e-05,0.953188,2.2334317,1,SWOF,,,,
0.0605601,0.0003468,0.8984945,0.9246556,1,SWOF,,,,
0.0805601,0.0009698,0.8396813,0.4935447,1,SWOF,,,,
0.1005601,0.0019542,0.7781468,0.3030079,1,SWOF,,,,
0.1205601,0.0033471,0.715022,0.2033024,1,SWOF,,,,
0.1405601,0.005199,0.6513643,0.1450421,1,SWOF,,,,
0.1605601,0.0075643,0.5881988,0.10824,1,SWOF,,,,
0.1805601,0.0105012,0.5265006,0.0836031,1,SWOF,,,,
0.2005601,0.0140723,0.4671562,0.0663518,1,SWOF,,,,
0.2205601,0.0183448,0.4109238,0.0538308,1,SWOF,,,,
0.2405601,0.0233908,0.3584022,0.0444732,1,SWOF,,,,
0.2605601,0.0292874,0.3100139,0.0373072,1,SWOF,,,,
0.2805601,0.0361169,0.2660054,0.0317054,1,SWOF,,,,
0.3005601,0.0439671,0.22646,0.0272484,1,SWOF,,,,
0.3205601,0.0529309,0.1913211,0.0236477,1,SWOF,,,,
0.3405601,0.0631067,0.1604205,0.0206997,1,SWOF,,,,
0.3605601,0.0745978,0.1335079,0.0182574,1,SWOF,,,,
0.3805601,0.0875119,0.1102787,0.0162129,1,SWOF,,,,
0.4005601,0.1019609,0.090398,0.0144851,1,SWOF,,,,
0.4205601,0.1180595,0.0735199,0.0130127,1,SWOF,,,,
0.4405601,0.1359272,0.0593062,0.0117484,1,SWOF,,,,
0.4605601,0.1556897,0.0474286,0.0106552,1,SWOF,,,,
0.4805601,0.1774479,0.0375763,0.0097039,1,SWOF,,,,
0.5005601,0.201311,0.0294689,0.0088713,1,SWOF,,,,
0.5205601,0.2273797,0.0228533,0.0081387,1,SWOF,,,,
0.5405601,0.2557424,0.0175033,0.0074909,1,SWOF,,,,
0.5605601,0.2864703,0.0132191,0.0069155,1,SWOF,,,,
0.5805601,0.319611,0.0098257,0.0064022,1,SWOF,,,,
0.6005601,0.3551815,0.007171,0.0059425,1,SWOF,,,,
0.6205601,0.3931601,0.0051235,0.0055293,1,SWOF,,,,
0.6405601,0.4334769,0.0035701,0.0051565,1,SWOF,,,,
0.6605601,0.4760031,0.0024145,0.0048193,1,SWOF,,,,
0.6805601,0.5205394,0.0015749,0.0045132,1,SWOF,,,,
0.7005601,0.5668034,0.0009823,0.0042346,1,SWOF,,,,
0.7205601,0.6144157,0.000579,0.0039803,1,SWOF,,,,
0.7405601,0.6628841,0.0003169,0.0037476,1,SWOF,,,,
0.7605601,0.7115844,0.000157,0.0035343,1,SWOF,,,,
0.7805601,0.7597319,6.75e-05,0.0033381,1,SWOF,,,,
0.8005601,0.8063271,2.34e-05,0.0031574,1,SWOF,,,,
0.8205601,0.850021,5.7e-06,0.0029905,1,SWOF,,,,
0.8405601,0.8886018,7e-07,0.0028362,1,SWOF,,,,
0.8592049,0.9165688,0.0,0.0027028,1,SWOF,,,,
0.8605601,0.9173719,0.0,0.0026932,1,SWOF,,,,
0.8805601,0.9292233,0.0,0.0025605,1,SWOF,,,,
0.9005601,0.9410747,0.0,0.002437,1,SWOF,,,,
0.9205601,0.9529262,0.0,0.0023221,1,SWOF,,,,
0.9405601,0.9647776,0.0,0.0022148,1,SWOF,,,,
0.9605601,0.976629,0.0,0.0021146,1,SWOF,,,,
0.9805601,0.9884805,0.0,0.0020209,1,SWOF,,,,
1.0,1.0,0.0,0.0019355,1,SWOF,,,,
,,,,1,SGOF,0.0,0.0,1.0,0.0
,,,,1,SGOF,0.05,0.0,0.9423966,0.0
,,,,1,SGOF,0.07,2.46e-05,0.9130778,0.0
,,,,1,SGOF,0.09,0.0001432,0.8807739,0.0
,,,,1,SGOF,0.11,0.0004127,0.8457159,0.0
,,,,1,SGOF,0.13,0.0008891,0.8081573,0.0
,,,,1,SGOF,0.15,0.0016317,0.7683878,0.0
,,,,1,SGOF,0.17,0.0027037,0.7267363,0.0
,,,,1,SGOF,0.19,0.0041738,0.6835685,0.0
,,,,1,SGOF,0.21,0.0061165,0.6392807,0.0
,,,,1,SGOF,0.23,0.0086124,0.5942926,0.0
,,,,1,SGOF,0.25,0.011749,0.5490383,0.0
,,,,1,SGOF,0.27,0.0156211,0.5039571,0.0
,,,,1,SGOF,0.29,0.0203305,0.4594825,0.0
,,,,1,SGOF,0.31,0.0259868,0.4160317,0.0
,,,,1,SGOF,0.33,0.0327069,0.3739946,0.0
,,,,1,SGOF,0.35,0.0406153,0.3337235,0.0
,,,,1,SGOF,0.37,0.0498429,0.2955232,0.0
,,,,1,SGOF,0.39,0.060527,0.2596442,0.0
,,,,1,SGOF,0.41,0.0728098,0.2262775,0.0
,,,,1,SGOF,0.43,0.0868368,0.1955523,0.0
,,,,1,SGOF,0.45,0.1027554,0.1675369,0.0
,,,,1,SGOF,0.47,0.1207114,0.1422419,0.0
,,,,1,SGOF,0.49,0.1408466,0.1196262,0.0
,,,,1,SGOF,0.51,0.1632946,0.0996042,0.0
,,,,1,SGOF,0.53,0.1881763,0.0820535,0.0
,,,,1,SGOF,0.55,0.215595,0.066824,0.0
,,,,1,SGOF,0.57,0.24563,0.0537457,0.0
,,,,1,SGOF,0.59,0.2783308,0.0426362,0.0
,,,,1,SGOF,0.61,0.3137101,0.0333075,0.0
,,,,1,SGOF,0.63,0.3517374,0.0255712,0.0
,,,,1,SGOF,0.65,0.3923324,0.0192432,0.0
,,,,1,SGOF,0.67,0.4353601,0.0141466,0.0
,,,,1,SGOF,0.69,0.4806262,0.0101144,0.0
,,,,1,SGOF,0.71,0.527875,0.0069908,0.0
,,,,1,SGOF,0.73,0.57679,0.0046322,0.0
,,,,1,SGOF,0.75,0.6269966,0.0029073,0.0
,,,,1,SGOF,0.77,0.6780678,0.0016972,0.0
,,,,1,SGOF,0.79,0.7295324,0.000895,0.0
,,,,1,SGOF,0.81,0.7808839,0.0004047,0.0
,,,,1,SGOF,0.83,0.8315872,0.0001411,0.0
,,,,1,SGOF,0.85,0.8810721,2.88e-05,0.0
,,,,1,SGOF,0.87,0.9286529,9e-07,0.0
,,,,1,SGOF,0.8794399,0.95,0.0,0.0
,,,,1,SGOF,0.9794399,1.0,0.0,0.0
0.1182346,0.0,1.0,9.95715,2,SWOF,,,,
0.1282346,0.0,0.9749857,7.6168415,2,SWOF,,,,
0.1382346,5.42e-05,0.946298,5.9450677,2,SWOF,,,,
0.1582346,0.0004469,0.8833249,3.8062496,2,SWOF,,,,
0.1782346,0.0012597,0.8156151,2.5699127,2,SWOF,,,,
0.1982346,0.002557,0.7450088,1.809255,2,SWOF,,,,
0.2182346,0.0044092,0.6730853,1.3174801,2,SWOF,,,,
0.2382346,0.0068929,0.6013502,0.9864521,2,SWOF,,,,
0.2582346,0.0100911,0.5312398,0.7560392,2,SWOF,,,,
0.2782346,0.0140937,0.464059,0.5910649,2,SWOF,,,,
0.2982346,0.0189981,0.4009067,0.4700569,2,SWOF,,,,
0.3182346,0.0249098,0.342619,0.3794246,2,SWOF,,,,
0.3382346,0.0319427,0.289743,0.3102933,2,SWOF,,,,
0.3582346,0.0402192,0.2425422,0.2567078,2,SWOF,,,,
0.3782346,0.0498709,0.2010292,0.2145753,2,SWOF,,,,
0.3982346,0.0610379,0.1650143,0.1810228,2,SWOF,,,,
0.4182346,0.0738687,0.1341589,0.1539948,2,SWOF,,,,
0.4382346,0.0885197,0.1080289,0.1319957,2,SWOF,,,,
0.4582346,0.1051537,0.086139,0.1139205,2,SWOF,,,,
0.4782346,0.1239383,0.0679887,0.0989411,2,SWOF,,,,
0.4982346,0.1450564,0.0530971,0.0864291,2,SWOF,,,,
0.5182346,0.1686718,0.0409923,0.0759023,2,SWOF,,,,
0.5382346,0.1949372,0.0312501,0.0669862,2,SWOF,,,,
0.5582346,0.2240037,0.0234919,0.0593877,2,SWOF,,,,
0.5782346,0.2560036,0.0173835,0.0528747,2,SWOF,,,,
0.5982346,0.2910416,0.012634,0.0472624,2,SWOF,,,,
0.6182346,0.3291834,0.0089931,0.042402,2,SWOF,,,,
0.6382346,0.3704424,0.006247,0.038173,2,SWOF,,,,
0.6582346,0.4147638,0.0042152,0.0344775,2,SWOF,,,,
0.6782346,0.4620058,0.0027459,0.0312347,2,SWOF,,,,
0.6982346,0.5119196,0.0017128,0.0283784,2,SWOF,,,,
0.7182346,0.5641253,0.0010114,0.0258531,2,SWOF,,,,
0.7382346,0.6180874,0.0005562,0.023613,2,SWOF,,,,
0.7582346,0.6730858,0.0002779,0.0216192,2,SWOF,,,,
0.7782346,0.7281778,0.0001213,0.0198393,2,SWOF,,,,
0.7982346,0.7821385,4.32e-05,0.0182457,2,SWOF,,,,
0.8182346,0.8333225,1.1e-05,0.0168149,2,SWOF,,,,
0.8382346,0.879176,1.5e-06,0.0155269,2,SWOF,,,,
0.8582346,0.915137,0.0,0.0143646,2,SWOF,,,,
0.8592049,0.9165688,0.0,0.0143135,2,SWOF,,,,
0.8782346,0.9278453,0.0,0.013313,2,SWOF,,,,
0.8982346,0.9396967,0.0,0.0123596,2,SWOF,,,,
0.9182346,0.9515481,0.0,0.0114933,2,SWOF,,,,
0.9382346,0.9633995,0.0,0.0107044,2,SWOF,,,,
0.9582346,0.975251,0.0,0.0099847,2,SWOF,,,,
0.9782346,0.9871024,0.0,0.0093267,2,SWOF,,,,
0.9982346,0.9989539,0.0,0.0087242,2,SWOF,,,,
1.0,1.0,0.0,0.0086734,2,SWOF,,,,
,,,,2,SGOF,0.0,0.0,1.0,0.0
,,,,2,SGOF,0.05,0.0,0.9335733,0.0
,,,,2,SGOF,0.07,3.36e-05,0.8993054,0.0
,,,,2,SGOF,0.09,0.0001981,0.8613865,0.0
,,,,2,SGOF,0.11,0.0005754,0.8201586,0.0
,,,,2,SGOF,0.13,0.0012485,0.7760139,0.0
,,,,2,SGOF,0.15,0.0023064,0.7294067,0.0
,,,,2,SGOF,0.17,0.0038458,0.6808511,0.0
,,,,2,SGOF,0.19,0.0059729,0.630911,0.0
,,,,2,SGOF,0.21,0.0088038,0.5801867,0.0
,,,,2,SGOF,0.23,0.0124662,0.5292989,0.0
,,,,2,SGOF,0.25,0.0170992,0.4788711,0.0
,,,,2,SGOF,0.27,0.0228542,0.4295104,0.0
,,,,2,SGOF,0.29,0.0298953,0.3817877,0.0
,,,,2,SGOF,0.31,0.0383983,0.3362188,0.0
,,,,2,SGOF,0.33,0.0485511,0.2932465,0.0
,,,,2,SGOF,0.35,0.0605518,0.2532272,0.0
,,,,2,SGOF,0.37,0.0746069,0.2164219,0.0
,,,,2,SGOF,0.39,0.0909288,0.1829928,0.0
,,,,2,SGOF,0.41,0.1097314,0.1530057,0.0
,,,,2,SGOF,0.43,0.1312257,0.1264383,0.0
,,,,2,SGOF,0.45,0.1556132,0.1031915,0.0
,,,,2,SGOF,0.47,0.1830778,0.0831037,0.0
,,,,2,SGOF,0.49,0.2137772,0.0659657,0.0
,,,,2,SGOF,0.51,0.2478316,0.0515359,0.0
,,,,2,SGOF,0.53,0.2853126,0.0395537,0.0
,,,,2,SGOF,0.55,0.3262304,0.0297506,0.0
,,,,2,SGOF,0.57,0.3705213,0.0218605,0.0
,,,,2,SGOF,0.59,0.4180371,0.0156258,0.0
,,,,2,SGOF,0.61,0.4685349,0.0108034,0.0
,,,,2,SGOF,0.63,0.5216721,0.0071674,0.0
,,,,2,SGOF,0.65,0.5770051,0.0045109,0.0
,,,,2,SGOF,0.67,0.6339937,0.0026473,0.0
,,,,2,SGOF,0.69,0.6920114,0.0014092,0.0
,,,,2,SGOF,0.71,0.7503611,0.0006484,0.0
,,,,2,SGOF,0.73,0.8082906,0.0002341,0.0
,,,,2,SGOF,0.75,0.8649993,5.21e-05,0.0
,,,,2,SGOF,0.77,0.919579,2.6e-06,0.0
,,,,2,SGOF,0.7817654,0.95,0.0,0.0
,,,,2,SGOF,0.8817654,1.0,0.0,0.0
0.0211401,0.0,1.0,9.95715,3,SWOF,,,,
0.0311401,0.0,0.9781464,4.2468436,3,SWOF,,,,
0.0411401,4.25e-05,0.9531521,2.3013697,3,SWOF,,,,
0.0611401,0.0003473,0.8984155,0.9626147,3,SWOF,,,,
0.0811401,0.0009712,0.8395559,0.5164779,3,SWOF,,,,
0.1011401,0.0019571,0.7779738,0.3180815,3,SWOF,,,,
0.1211401,0.0033522,0.7148021,0.2138634,3,SWOF,,,,
0.1411401,0.0052071,0.6511004,0.1528055,3,SWOF,,,,
0.1611401,0.0075764,0.5878958,0.1141621,3,SWOF,,,,
0.1811401,0.0105183,0.526165,0.0882547,3,SWOF,,,,
0.2011401,0.0140957,0.4667959,0.0700927,3,SWOF,,,,
0.2211401,0.0183758,0.4105474,0.0568986,3,SWOF,,,,
0.2411401,0.0234311,0.3580181,0.0470302,3,SWOF,,,,
0.2611401,0.0293387,0.3096306,0.0394683,3,SWOF,,,,
0.2811401,0.0361812,0.2656301,0.0335536,3,SWOF,,,,
0.3011401,0.0440466,0.226099,0.0288456,3,SWOF,,,,
0.3211401,0.0530281,0.1909793,0.0250404,3,SWOF,,,,
0.3411401,0.0632244,0.1601016,0.0219239,3,SWOF,,,,
0.3611401,0.0747388,0.1332142,0.0193412,3,SWOF,,,,
0.3811401,0.0876796,0.1100115,0.0171784,3,SWOF,,,,
0.4011401,0.1021588,0.0901577,0.0153504,3,SWOF,,,,
0.4211401,0.1182915,0.0733061,0.0137921,3,SWOF,,,,
0.4411401,0.1361975,0.059118,0.0124538,3,SWOF,,,,
0.4611401,0.1560024,0.0472644,0.0112963,3,SWOF,,,,
0.4811401,0.1778076,0.0374345,0.010289,3,SWOF,,,,
0.5011401,0.2017222,0.0293477,0.0094072,3,SWOF,,,,
0.5211401,0.2278471,0.0227507,0.0086312,3,SWOF,,,,
0.5411401,0.2562707,0.0174175,0.0079449,3,SWOF,,,,
0.5611401,0.2870637,0.0131482,0.0073352,3,SWOF,,,,
0.5811401,0.3202736,0.0097679,0.0067913,3,SWOF,,,,
0.6011401,0.3559166,0.0071245,0.0063041,3,SWOF,,,,
0.6211401,0.3939702,0.0050866,0.0058661,3,SWOF,,,,
0.6411401,0.4343632,0.0035415,0.0054711,3,SWOF,,,,
0.6611401,0.4769652,0.0023928,0.0051136,3,SWOF,,,,
0.6811401,0.5215749,0.0015589,0.0047891,3,SWOF,,,,
0.7011401,0.5679071,0.0009709,0.0044937,3,SWOF,,,,
0.7211401,0.6155792,0.0005711,0.004224,3,SWOF,,,,
0.7411401,0.6640951,0.0003119,0.0039773,3,SWOF,,,,
0.7611401,0.7128258,0.000154,0.003751,3,SWOF,,,,
0.7811401,0.7609803,6.59e-05,0.003543,3,SWOF,,,,
0.8011401,0.8075502,2.27e-05,0.0033513,3,SWOF,,,,
0.8211401,0.8511705,5.4e-06,0.0031743,3,SWOF,,,,
0.8411401,0.889579,7e-07,0.0030106,3,SWOF,,,,
0.8592049,0.9165688,0.0,0.0028734,3,SWOF,,,,
0.8611401,0.9177156,0.0,0.002859,3,SWOF,,,,
0.8811401,0.929567,0.0,0.0027181,3,SWOF,,,,
0.9011401,0.9414184,0.0,0.0025872,3,SWOF,,,,
0.9211401,0.9532698,0.0,0.0024652,3,SWOF,,,,
0.9411401,0.9651213,0.0,0.0023514,3,SWOF,,,,
0.9611401,0.9769727,0.0,0.0022451,3,SWOF,,,,
0.9811401,0.9888242,0.0,0.0021457,3,SWOF,,,,
1.0,1.0,0.0,0.0020576,3,SWOF,,,,
,,,,3,SGOF,0.0,0.0,1.0,0.0
,,,,3,SGOF,0.05,0.0,0.9423508,0.0
,,,,3,SGOF,0.07,2.46e-05,0.9130065,0.0
,,,,3,SGOF,0.09,0.0001434,0.8806737,0.0
,,,,3,SGOF,0.11,0.0004134,0.845584,0.0
