ZONE,REGION,BULK_OIL,PORV_OIL,HCPV_OIL,STOIIP_OIL,ASSOCIATEDGAS_OIL
Valysar,WestLowland,37091339,6022025,3533884,2464354,346981118
Valysar,CentralSouth,68774158,13412258,10049571,7008069,986736132
Valysar,CentralNorth,37917464,6091015,4411740,3076527,433175076
Valysar,NorthHorst,3059821,385342,195738,120232,23553481
Valysar,CentralRamp,13772010,2000414,1352512,943174,132798911
Valysar,CentralHorst,91797489,15940746,12635161,8811131,1240607202
Valysar,EastLowland,1612841,309877,191678,133667,18820272
Therys,WestLowland,6748141,1486730,771373,537917,75738683
Therys,CentralSouth,8006543,1679322,1135582,791899,111499317
Therys,CentralNorth,21120905,3485724,2017153,1406662,198058005
Therys,NorthHorst,5714507,827964,330948,203285,39823515
Therys,CentralRamp,6763185,1567147,1183198,825103,116174524
Therys,CentralHorst,31484135,7750442,5955576,4153122,584759522
Therys,EastLowland,93,31,16,11,1552
Volon,WestLowland,224583,47661,33392,23286,3278691
Volon,CentralSouth,39772039,7342082,5459370,3807092,536038545
Volon,CentralNorth,7749187,1170134,701912,489478,68918530
Volon,NorthHorst,3912559,740975,578833,355548,69651928
Volon,CentralRamp,11300916,2136932,1670400,1164854,164011413
Volon,CentralHorst,89200354,16133221,12676899,8840236,1244705292
Volon,EastLowland,193264,38180,23730,16548,2329951
